,完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6,単位数分子7,単位数分母7,前工程7,単位数分子8,単位数分母8,前工程8,単位数分子9,単位数分母9,前工程9,単位数分子10,単位数分母10,前工程10,作成者,作成日,更新者,更新日,理由,更新日,理由,,
C,3542-513AA34,1,1,COM-3542-513AA34,1,1,MA-3542-513AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3638-516AA34,1,1,COM-3638-516AA34,1,1,MA-3638-516AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3638-518AC34,1,1,COM-3638-518AC34,1,1,MA-3638-518AC34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3638-611AB34,1,1,COM-3638-611AB34,1,1,MA-3638-611AB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3638-612AB34,1,1,COM-3638-612AB34,1,1,MA-3638-612AB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3642-611AB34,1,1,COM-3642-611AB34,1,1,MA-3642-611AB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3642-612AC34,1,1,COM-3642-612AC34,1,1,MA-3642-612AC34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3654-512AA34,1,1,COM-3654-512AA34,1,1,MA-3654-512AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3654-513AA34,1,1,COM-3654-513AA34,1,1,MA-3654-513AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3654-514AA34,1,1,COM-3654-514AA34,1,1,MA-3654-514AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3654-522AA30,1,1,COM-3654-522AA30,1,1,MA-3654-522AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3654-524AA30,1,1,COM-3654-524AA30,1,1,MA-3654-524AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3655-512AA34,1,1,COM-3655-512AA34,1,1,MA-3655-512AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5165-541SB30,1,1,COM-5165-541SB30,1,1,MA-5165-541SB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-504AA34,1,1,COM-5517-504AA34,1,1,MA-5517-504AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-505AA34,1,1,COM-5517-505AA34,1,1,MA-5517-505AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-505BA34,1,1,COM-5517-505BA34,1,1,MA-5517-505BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-511CA34,1,1,COM-5517-511CA34,1,1,MA-5517-511CA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-516AA34,1,1,COM-5517-516AA34,1,1,MA-5517-516AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-517AA34,1,1,COM-5517-517AA34,1,1,MA-5517-517AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-518AA34,1,1,COM-5517-518AA34,1,1,MA-5517-518AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-531AA34,1,1,COM-5517-531AA34,1,1,MA-5517-531AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-566FA34,1,1,COM-5517-566FA34,1,1,MA-5517-566FA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-566HA34,1,1,COM-5517-566HA34,1,1,MA-5517-566HA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-569AA34,1,1,COM-5517-569AA34,1,1,MA-5517-569AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-570AC34,1,1,COM-5517-570AC34,1,1,MA-5517-570AC34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-591AA34,1,1,COM-5517-591AA34,1,1,MA-5517-591AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-592AA34,1,1,COM-5517-592AA34,1,1,MA-5517-592AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-593AA34,1,1,COM-5517-593AA34,1,1,MA-5517-593AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5518-505AA34,1,1,COM-5518-505AA34,1,1,MA-5518-505AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5518-521AA34,1,1,COM-5518-521AA34,1,1,MA-5518-521AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5518-525AA34,1,1,COM-5518-525AA34,1,1,MA-5518-525AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5518-526AA34,1,1,COM-5518-526AA34,1,1,MA-5518-526AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5518-531AA34,1,1,COM-5518-531AA34,1,1,MA-5518-531AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5528-614AA30,1,1,COM-5528-614AA30,1,1,MA-5528-614AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5612-611BA34,1,1,COM-5612-611BA34,1,1,MA-5612-611BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5612-612AA34,1,1,COM-5612-612AA34,1,1,MA-5612-612AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5612-612BA34,1,1,COM-5612-612BA34,1,1,MA-5612-612BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5612-613AA34,1,1,COM-5612-613AA34,1,1,MA-5612-613AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5612-614AA34,1,1,COM-5612-614AA34,1,1,MA-5612-614AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5612-615AA34,1,1,COM-5612-615AA34,1,1,MA-5612-615AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,6202-566FA34,1,1,COM-6202-566FA34,1,1,MA-6202-566FA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,6202-566HA34,1,1,COM-6202-566HA34,1,1,MA-6202-566HA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,6202-569AB34,1,1,COM-6202-569AB34,1,1,MA-6202-569AB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,6202-570AA34,1,1,COM-6202-570AA34,1,1,MA-6202-570AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,6202-570CA34,1,1,COM-6202-570CA34,1,1,MA-6202-570CA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,6214-512AA34,1,1,COM-6214-512AA34,1,1,MA-6214-512AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,6214-512BA34,1,1,COM-6214-512BA34,1,1,MA-6214-512BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,6214-513AA34,1,1,COM-6214-513AA34,1,1,MA-6214-513AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,6214-513BA34,1,1,COM-6214-513BA34,1,1,MA-6214-513BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,6214-514AA34,1,1,COM-6214-514AA34,1,1,MA-6214-514AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,6214-514BA34,1,1,COM-6214-514BA34,1,1,MA-6214-514BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,6214-522AA34,1,1,COM-6214-522AA34,1,1,MA-6214-522AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,6214-522BA34,1,1,COM-6214-522BA34,1,1,MA-6214-522BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-516GA30,1,1,COM-5517-516GA30,1,1,MA-5517-516GA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-517GA30,1,1,COM-5517-517GA30,1,1,MA-5517-517GA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5517-504BA34,1,1,COM-5517-504BA34,1,1,MA-5517-504BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3504-512AB30,1,1,COM-3504-512AB30,1,1,MA-3504-512AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3504-514BB30,1,1,COM-3504-514BB30,1,1,MA-3504-514BB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3504-632AB30,1,1,COM-3504-632AB30,1,1,MA-3504-632AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3504-642AB30,1,1,COM-3504-642AB30,1,1,MA-3504-642AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5546-511AB38,1,1,COM-5546-511AB38,1,1,MA-5546-511AB38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5546-512AB38,1,1,COM-5546-512AB38,1,1,MA-5546-512AB38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5546-515AA38,1,1,COM-5546-515AA38,1,1,MA-5546-515AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5546-570AB38,1,1,COM-5546-570AB38,1,1,MA-5546-570AB38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5546-593AB38,1,1,COM-5546-593AB38,1,1,MA-5546-593AB38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,5546-594AB38,1,1,COM-5546-594AB38,1,1,MA-5546-594AB38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3922-611MA26,1,1,COM-3922-611MA26,1,1,MA-3922-611MA26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,3164-591AA32,1,1,COM-3164-591AA32,1,1,MA-3164-591AA32-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,631-514N26,1,1,COM-631-514N26,1,1,MA-631-514N26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,631-516G26,1,1,COM-631-516G26,1,1,MA-631-516G26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,631-516H26,1,1,COM-631-516H26,1,1,MA-631-516H26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,631-516HL26,1,1,COM-631-516HL26,1,1,MA-631-516HL26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,631-516IL26,1,1,COM-631-516IL26,1,1,MA-631-516IL26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,631-51926,1,1,COM-631-51926,1,1,MA-631-51926-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,631-54130,1,1,COM-631-54130,1,1,MA-631-54130-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,631-543,1,1,COM-631-543,1,1,MA-631-543-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,631-682AA26,1,1,COM-631-682AA26,1,1,MA-631-682AA26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,631-682BA26,1,1,COM-631-682BA26,1,1,MA-631-682BA26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,631-682CA26,1,1,COM-631-682CA26,1,1,MA-631-682CA26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,603-53248,1,1,COM-603-53248,1,1,MA-603-53248-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,603-53348,1,1,COM-603-53348,1,1,MA-603-53348-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,TS-5486CA16,1,1,COM-TS-5486CA16,1,1,MA-TS-5486CA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,TS-5486DA16,1,1,COM-TS-5486DA16,1,1,MA-TS-5486DA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,TS-5486EA16,1,1,COM-TS-5486EA16,1,1,MA-TS-5486EA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,TS-5486FA16,1,1,COM-TS-5486FA16,1,1,MA-TS-5486FA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,TS-5486GA16,1,1,COM-TS-5486GA16,1,1,MA-TS-5486GA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,TS-5486HA16,1,1,COM-TS-5486HA16,1,1,MA-TS-5486HA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,TS-5486JA16,1,1,COM-TS-5486JA16,1,1,MA-TS-5486JA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,TS-5486PA16,1,1,COM-TS-5486PA16,1,1,MA-TS-5486PA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,TS-5486QA16,1,1,COM-TS-5486QA16,1,1,MA-TS-5486QA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,TS-5486RA16,1,1,COM-TS-5486RA16,1,1,MA-TS-5486RA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,TS-5486SA16,1,1,COM-TS-5486SA16,1,1,MA-TS-5486SA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,TS-5486TA16,1,1,COM-TS-5486TA16,1,1,MA-TS-5486TA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230105,,,,,,,
C,NC-5529-505BA34-F1,14,1000,SKD11012050,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,伊東,20230106,,,新規部品対応,,,,
C,352-571LA30-M1,1,1,SKD6G2515,21,1000,SKD11025067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,伊東,20230113,,,新規部品対応,,,,
C,474-513AA38-M1,1,1,SKD6G2550,69,1000,SKD11025067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,伊東,20230113,,,新規部品対応,,,,
C,474-514AA38-M1,1,1,SKD6G2538,53,1000,SKD11025067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,伊東,20230113,,,新規部品対応,,,,
C,5517-514BA30-M1,1,1,SKD7Z3054,93,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,伊東,20230113,,,新規部品対応,,,,
C,740-514B-M1,1,1,SKD7Z3054,93,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,伊東,20230113,,,新規部品対応,,,,
C,5517-516CA30-M1,1,1,SKD6G2753,79,1000,SKD11027067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,伊東,20230113,,,新規部品対応,,,,
C,NC-3164-611AA30-KY-TEMP29,111,1000,SKD11040085,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,伊東,20230126,,,新規部品対応,,,,
C,NC-3139-611BA32-KY-TEMP2,111,1000,SKD11040085,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,伊東,20230126,,,新規部品対応,,,,
C,NC-3164-611AA34-KY-TEMP22,111,1000,SKD11040085,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,伊東,20230126,,,新規部品対応,,,,
C,278-633A30,1,1,COM-278-633A30,1,1,MA-278-633A30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,278-634A30,1,1,COM-278-634A30,1,1,MA-278-634A30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3538-566BA32,1,1,COM-3538-566BA32,1,1,MA-3538-566BA32-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3538-566DA32,1,1,COM-3538-566DA32,1,1,MA-3538-566DA32-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3538-570BD32,1,1,COM-3538-570BD32,1,1,MA-3538-570BD32-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-505AA32,1,1,COM-3652-505AA32,1,1,MA-3652-505AA32-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-512AA34,1,1,COM-3652-512AA34,1,1,MA-3652-512AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-512AB30,1,1,COM-3652-512AB30,1,1,MA-3652-512AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-513AA34,1,1,COM-3652-513AA34,1,1,MA-3652-513AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-513AB30,1,1,COM-3652-513AB30,1,1,MA-3652-513AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-514AA34,1,1,COM-3652-514AA34,1,1,MA-3652-514AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-514AB30,1,1,COM-3652-514AB30,1,1,MA-3652-514AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-514GA34,1,1,COM-3652-514GA34,1,1,MA-3652-514GA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-515AA30,1,1,COM-3652-515AA30,1,1,MA-3652-515AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-517AA34,1,1,COM-3652-517AA34,1,1,MA-3652-517AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-518AB30,1,1,COM-3652-518AB30,1,1,MA-3652-518AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-542AA34,1,1,COM-3652-542AA34,1,1,MA-3652-542AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-545AA30,1,1,COM-3652-545AA30,1,1,MA-3652-545AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-566AB30,1,1,COM-3652-566AB30,1,1,MA-3652-566AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-566CB30,1,1,COM-3652-566CB30,1,1,MA-3652-566CB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-569AB30,1,1,COM-3652-569AB30,1,1,MA-3652-569AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-569BA30,1,1,COM-3652-569BA30,1,1,MA-3652-569BA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-570AA30,1,1,COM-3652-570AA30,1,1,MA-3652-570AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-591BA34,1,1,COM-3652-591BA34,1,1,MA-3652-591BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-592AA34,1,1,COM-3652-592AA34,1,1,MA-3652-592AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-593AA34,1,1,COM-3652-593AA34,1,1,MA-3652-593AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-611AB34,1,1,COM-3652-611AB34,1,1,MA-3652-611AB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-611AC30,1,1,COM-3652-611AC30,1,1,MA-3652-611AC30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-612AB34,1,1,COM-3652-612AB34,1,1,MA-3652-612AB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-641AB34,1,1,COM-3652-641AB34,1,1,MA-3652-641AB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,3652-642AB34,1,1,COM-3652-642AB34,1,1,MA-3652-642AB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,474-513AA33,1,1,COM-474-513AA33,1,1,MA-474-513AA33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,474-514AA33,1,1,COM-474-514AA33,1,1,MA-474-514AA33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,474-516AA33,1,1,COM-474-516AA33,1,1,MA-474-516AA33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,474-612AA33,1,1,COM-474-612AA33,1,1,MA-474-612AA33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
C,474-616AA33,1,1,COM-474-616AA33,1,1,MA-474-616AA33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20230127,,,,,,,
