ID,SKDK,KUMITATENO,MODEL,INCH,GAUGE,SETU_F,KOSUU,SEISANJI,KUMIKAISHI,KUMIKAISHI_DATE,CAT2,TUKI,KumitatenoLen,TYPE,KUMITATENO_Job,JOB_1_0,JOB_1,JOB_2_0,JOB_2,JOB_3_0,JOB_3,JOB_4_0,JOB_4,JOB_5_0,JOB_5,JOB_6_0,JOB_6,JOB_7_0,JOB_7,JOB_8_0,JOB_8,DENPYONO,jobCode,itemCode,lotCode,parentJobCode,comment,qty,start,suspend,end,time,intStart,intSuspend,intEnd,assignedResInfo,resultQty,resultStart,resultEnd,resultTime,uEST,uLST,uEET,uLET,uTime,uQty,uOverlapFactor,uProductionFactor,status,timeFixedFlag,resFixedFlag,assignFlag,pendingFlag,level,mainResCode,originalQty,originalJobCode,processCode,extension,rsv1,rsv2,rsv3,rsv4,rsv5,rsv6,rsv7,rsv8,rsv9,rsv10
164,SK,L118,M-SEC7BFY3,30.0,24,816-405FA340,1,25113,20251027,2025-10-28 00:00:00,S405,2511,4,816,L118,,,,,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,2025-10-27 00:00:00,,2025-10-27 00:00:00,,2025-10-22 00:00:00,,F000004793,L118:SL1:1,816-405FA340      2411,L118,,,1.0,2021-02-12 08:00:00,,2021-02-19 17:10:00,227400.0,,,,"M,L,0",,,,,,,,,,,,,N,0,0,1,0,1.0,L,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 17:10:00,227400,,,,,,,
165,SK,L119,OD6-M-SEC4CFY,30.0,24,816-405FA300,1,25117,20251110,2025-11-11 00:00:00,S405,2511,4,816,L119,,,,,2025-11-06 00:00:00,,2025-11-06 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-05 00:00:00,,F000004865,L119:SL1:1,816-405FA300      2411,L119,,,1.0,2021-02-19 10:50:00,,2021-02-27 20:00:00,227400.0,,,,"M,L,0",,,,,,,,,,,,,N,0,0,1,0,1.0,L,1.0,,SL1,,2021/02/19 10:50:00,2021/02/27 20:00:00,227400,,,,,,,
166,SK,L120,OD6-M-SEC4CFY,30.0,24,816-405FA300,1,25117,20251110,2025-11-11 00:00:00,S405,2511,4,816,L120,,,,,2025-11-06 00:00:00,,2025-11-06 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-05 00:00:00,,F000004913,L120:SL1:1,816-405FA300      2411,L120,,,1.0,2021-02-19 10:50:00,,2021-02-27 20:00:00,227400.0,,,,"M,K,0",,,,,,,,,,,,,N,0,0,1,0,1.0,K,1.0,,SL1,,2021/02/19 10:50:00,2021/02/27 20:00:00,227400,,,,,,,
17,DK,L008,OD6B-M-7ES,30.0,32,78-405A300,1,25114,20251029,2025-10-30 00:00:00,D405,2511,4,78,L008,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,2025-10-29 00:00:00,,,,F000002804,L008:SL1:1,78-405A300        3211,L008,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1.0,FF,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
170,SK,L121,OD7-M2XC-A3.2RE,34.0,28,87-405QA340,1,25116,20251106,2025-11-07 00:00:00,S405,2511,4,87,L121,,,,,2025-11-04 00:00:00,,2025-11-04 00:00:00,,2025-11-05 00:00:00,,2025-11-06 00:00:00,,2025-11-06 00:00:00,,,,F000004926,L121:SL1:1,87-405QA340       2811,L121,,,1.0,2021-02-19 10:02:00,,2021-02-25 16:25:00,138780.0,,,,"M,H,0",,,,,,,,,,,,,N,0,0,1,0,1.0,H,1.0,,SL1,,2021/02/19 10:02:00,2021/02/25 16:25:00,138780,,,,,,,
174,SK,L122,OD7-M2XC-A3.2RE,34.0,28,87-405QA340,1,25116,20251106,2025-11-07 00:00:00,S405,2511,4,87,L122,,,,,2025-11-04 00:00:00,,2025-11-04 00:00:00,,2025-11-05 00:00:00,,2025-11-06 00:00:00,,2025-11-06 00:00:00,,,,F000004959,L122:SL1:1,87-405QA340       2811,L122,,,1.0,2021-02-19 10:02:00,,2021-02-25 16:25:00,138780.0,,,,"M,Q,0",,,,,,,,,,,,,N,0,0,1,0,1.0,Q,1.0,,SL1,,2021/02/19 10:02:00,2021/02/25 16:25:00,138780,,,,,,,
176,SK,L123,M2XC-3SD,30.0,46,87-405LA300,1,25117,20251110,2025-11-11 00:00:00,S405,2511,4,87,L123,,,,,2025-11-05 00:00:00,,2025-11-05 00:00:00,,2025-11-07 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,F000004987,L123:SL1:1,87-405LA300       4611,L123,,,1.0,2021-02-24 18:24:00,,2021-02-27 20:00:00,124560.0,,,,"M,AA,0",,,,,,,,,,,,,N,0,0,1,0,1.0,AA,1.0,,SL1,,2021/02/24 18:24:00,2021/02/27 20:00:00,124560,,,,,,,
177,SK,L124,M2XC-3SD,30.0,46,87-405LA300,1,25117,20251110,2025-11-11 00:00:00,S405,2511,4,87,L124,,,,,2025-11-05 00:00:00,,2025-11-05 00:00:00,,2025-11-07 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,F000005004,L124:SL1:1,87-405LA300       4611,L124,,,1.0,2021-02-24 18:24:00,,2021-02-27 20:00:00,124560.0,,,,"M,V,0",,,,,,,,,,,,,N,0,0,1,0,1.0,V,1.0,,SL1,,2021/02/24 18:24:00,2021/02/27 20:00:00,124560,,,,,,,
18,DK,L008,OD6B-M-7ES,30.0,32,478-409AA300,1,25114,20251029,2025-10-30 00:00:00,D409,2511,4,478,L008,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,2025-10-29 00:00:00,,,,F000002805,L008:SL1:1,78-405A300        3211,L008,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1.0,FF,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
181,SK,L125,M2XC-RS3.2DF,30.0,20,87-405EA300,1,25118,20260212,2026-02-13 00:00:00,S405,2511,4,87,L125,,,,,2026-02-09 00:00:00,,2026-02-09 00:00:00,,2026-02-10 00:00:00,,2026-02-12 00:00:00,,2026-02-12 00:00:00,,,,F000005029,L125:SL1:1,87-405EA300       2011,L125,,,1.0,2021-02-25 16:25:00,,2021-02-27 20:00:00,91500.0,,,,"M,Q,0",,,,,,,,,,,,,N,0,0,1,0,1.0,Q,1.0,,SL1,,2021/02/25 16:25:00,2021/02/27 20:00:00,91500,,,,,,,
184,SK,L126,M2XC-RS3.2DF,30.0,20,87-405EA300,1,25118,20251112,2025-11-13 00:00:00,S405,2511,4,87,L126,,,,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000005054,L126:SL1:1,87-405EA300       2011,L126,,,1.0,2021-02-25 16:25:00,,2021-02-27 20:00:00,91500.0,,,,"M,H,0",,,,,,,,,,,,,N,0,0,1,0,1.0,H,1.0,,SL1,,2021/02/25 16:25:00,2021/02/27 20:00:00,91500,,,,,,,
186,SK,L127,M2XC-RS3.2DF,30.0,20,87-405EA300,1,25118,20251112,2025-11-13 00:00:00,S405,2511,4,87,L127,,,,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000005078,L127:SL1:1,87-405EA300       2011,L127,,,1.0,2021-02-25 16:25:00,,2021-02-27 20:00:00,91500.0,,,,"M,G,0",,,,,,,,,,,,,N,0,0,1,0,1.0,G,1.0,,SL1,,2021/02/25 16:25:00,2021/02/27 20:00:00,91500,,,,,,,
19,DK,L009,OD6B-M-7ES,30.0,32,478-409AA300,1,25114,20251029,2025-10-30 00:00:00,D409,2511,4,478,L009,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,2025-10-29 00:00:00,,,,F000002843,L009:SL1:1,78-405A300        3211,L009,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1.0,FF,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
190,SK,L128,M2XC-RS3.2DF,30.0,20,87-405EA300,1,25118,20251112,2025-11-13 00:00:00,S405,2511,4,87,L128,,,,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000005104,L128:SL1:1,87-405EA300       2011,L128,,,1.0,2021-02-25 16:25:00,,2021-02-27 20:00:00,91500.0,,,,"M,A,0",,,,,,,,,,,,,N,0,0,1,0,1.0,A,1.0,,SL1,,2021/02/25 16:25:00,2021/02/27 20:00:00,91500,,,,,,,
191,SK,F18220,M2XC-A3.2RE,32.0,20,87-405QA320,1,25110,20251022,2025-10-22 00:00:00,S405,2511,6,87,F18220,,,,,2025-10-17 00:00:00,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,2025-10-21 00:00:00,,,,F000005125,F18220:SL1:1,87-405QA320       2011,F18220,,,1.0,2021-02-12 08:00:00,,2021-02-16 16:29:00,106740.0,,,,"M,H,0",,,,,,,,,,,,,N,0,0,1,0,1.0,H,1.0,,SL1,,2021/02/12 08:00:00,2021/02/16 16:29:00,106740,,,,,,,
192,SK,F18221,OD5-MXC-E3.2RE,30.0,40,87-405MA300,1,25110,20251104,2025-11-04 00:00:00,S405,2511,6,87,F18221,,,,,2025-10-28 00:00:00,,2025-10-28 00:00:00,,2025-10-30 00:00:00,,2025-10-30 00:00:00,,2025-10-31 00:00:00,,,,F000005126,F18221:SL1:1,87-405MA300       4011,F18221,,,1.0,2021-02-19 14:49:00,,2021-02-25 16:25:00,124560.0,,,,"M,G,0",,,,,,,,,,,,,N,0,0,1,0,1.0,G,1.0,,SL1,,2021/02/19 14:49:00,2021/02/25 16:25:00,124560,,,,,,,
193,SK,F18222,OD5-MXC-E3.2RE,30.0,40,87-405MA300,1,25110,20251104,2025-11-04 00:00:00,S405,2511,6,87,F18222,,,,,2025-10-28 00:00:00,,2025-10-28 00:00:00,,2025-10-30 00:00:00,,2025-10-30 00:00:00,,2025-10-31 00:00:00,,,,F000005127,F18222:SL1:1,87-405MA300       4011,F18222,,,1.0,2021-02-19 14:49:00,,2021-02-25 16:25:00,124560.0,,,,"M,A,0",,,,,,,,,,,,,N,0,0,1,0,1.0,A,1.0,,SL1,,2021/02/19 14:49:00,2021/02/25 16:25:00,124560,,,,,,,
195,SK,F18223,OD4-VXC-A3,30.0,36,87-405LA300,1,25110,20251104,2025-11-04 00:00:00,S405,2511,6,87,F18223,,,,,2025-10-28 00:00:00,,2025-10-28 00:00:00,,2025-10-30 00:00:00,,2025-10-30 00:00:00,,2025-10-31 00:00:00,,,,F000005129,F18223:SL1:1,87-405LA300       3611,F18223,,,1.0,2021-02-18 16:38:00,,2021-02-24 18:24:00,124560.0,,,,"M,V,0",,,,,,,,,,,,,N,0,0,1,0,1.0,V,1.0,,SL1,,2021/02/18 16:38:00,2021/02/24 18:24:00,124560,,,,,,,
199,SK,F18224,OD4-VXC-A3,30.0,36,87-405LA300,1,25110,20251104,2025-11-04 00:00:00,S405,2511,6,87,F18224,,,,,2025-10-28 00:00:00,,2025-10-28 00:00:00,,2025-10-30 00:00:00,,2025-10-30 00:00:00,,2025-10-31 00:00:00,,,,F000005133,F18224:SL1:1,87-405LA300       3611,F18224,,,1.0,2021-02-16 13:13:00,,2021-02-19 14:49:00,124560.0,,,,"M,G,0",,,,,,,,,,,,,N,0,0,1,0,1.0,G,1.0,,SL1,,2021/02/16 13:13:00,2021/02/19 14:49:00,124560,,,,,,,
2,DK,K045,M-9ME22,30.0,28,78-405A300,1,25118,20251112,2025-11-13 00:00:00,D405,2511,4,78,K045,2025-11-07 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000002052,K045:SL1:1,78-405A300        2811,K045,,,1.0,2021-02-19 19:20:00,,2021-02-27 20:00:00,200400.0,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1.0,FF,1.0,,SL1,,2021/02/19 19:20:00,2021/02/27 20:00:00,200400,,,,,,,
20,DK,L009,OD6B-M-7ES,30.0,32,78-405A300,1,25114,20251029,2025-10-30 00:00:00,D405,2511,4,78,L009,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,2025-10-29 00:00:00,,,,F000002844,L009:SL1:1,78-405A300        3211,L009,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1.0,FF,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
200,SK,F18225,MX-RSFY6,34.0,34,87-405EA340,1,25110,20251029,2025-10-29 00:00:00,S405,2511,6,87,F18225,,,,,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-27 00:00:00,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,,,F000005134,F18225:SL1:1,87-405EA340       3411,F18225,,,1.0,2021-02-15 16:19:00,,2021-02-19 10:02:00,138780.0,,,,"M,H,0",,,,,,,,,,,,,N,0,0,1,0,1.0,H,1.0,,SL1,,2021/02/15 16:19:00,2021/02/19 10:02:00,138780,,,,,,,
201,SK,F18226,MX-RSFY6,34.0,34,87-405EA340,1,25110,20251029,2025-10-29 00:00:00,S405,2511,6,87,F18226,,,,,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-27 00:00:00,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,,,F000005135,F18226:SL1:1,87-405EA340       3411,F18226,,,1.0,2021-02-15 16:19:00,,2021-02-19 10:02:00,138780.0,,,,"M,Q,0",,,,,,,,,,,,,N,0,0,1,0,1.0,Q,1.0,,SL1,,2021/02/15 16:19:00,2021/02/19 10:02:00,138780,,,,,,,
204,SK,F18227,VXC-S3.2DFDRE,30.0,20,87-405EA300,1,25110,20251029,2025-10-29 00:00:00,S405,2511,6,87,F18227,,,,,2025-10-24 00:00:00,,2025-10-24 00:00:00,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,2025-10-28 00:00:00,,,,F000005138,F18227:SL1:1,87-405EA300       2011,F18227,,,1.0,2021-02-17 10:34:00,,2021-02-19 14:49:00,91500.0,,,,"M,A,0",,,,,,,,,,,,,N,0,0,1,0,1.0,A,1.0,,SL1,,2021/02/17 10:34:00,2021/02/19 14:49:00,91500,,,,,,,
205,SK,F18228,VXC-S3.2DFDRE,34.0,20,87-405EA340,1,25110,20251029,2025-10-29 00:00:00,S405,2511,6,87,F18228,,,,,2025-10-24 00:00:00,,2025-10-24 00:00:00,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,2025-10-28 00:00:00,,,,F000005139,F18228:SL1:1,87-405EA340       2011,F18228,,,1.0,2021-02-16 15:01:00,,2021-02-19 10:50:00,106740.0,,,,"M,K,0",,,,,,,,,,,,,N,0,0,1,0,1.0,K,1.0,,SL1,,2021/02/16 15:01:00,2021/02/19 10:50:00,106740,,,,,,,
206,DK,K7239,M-8ME42,30.0,36,78-405EA300,1,25110,20251022,2025-10-22 00:00:00,D405,2511,5,78,K7239,2025-10-15 00:00:00,,2025-10-15 00:00:00,,2025-10-16 00:00:00,,,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,F000005140,K7239:SL1:1,78-405EA300       3611,K7239,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
207,DK,K7239,M-8ME42,30.0,36,478-409EA300,1,25110,20251022,2025-10-22 00:00:00,D409,2511,5,478,K7239,2025-10-15 00:00:00,,2025-10-15 00:00:00,,2025-10-16 00:00:00,,,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,F000005141,K7239:SL1:1,78-405EA300       3611,K7239,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
208,DK,K7240,M-8ME42,30.0,36,78-405EA300,1,25110,20251022,2025-10-22 00:00:00,D405,2511,5,78,K7240,2025-10-15 00:00:00,,2025-10-15 00:00:00,,2025-10-16 00:00:00,,,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,F000005142,K7240:SL1:1,78-405EA300       3611,K7240,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
209,DK,K7240,M-8ME42,30.0,36,478-409EA300,1,25110,20251022,2025-10-22 00:00:00,D409,2511,5,478,K7240,2025-10-15 00:00:00,,2025-10-15 00:00:00,,2025-10-16 00:00:00,,,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,F000005143,K7240:SL1:1,78-405EA300       3611,K7240,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
21,DK,L010,OD6B-M-7ES,30.0,32,478-409AA300,1,25114,20251029,2025-10-30 00:00:00,D409,2511,4,478,L010,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,2025-10-29 00:00:00,,,,F000002880,L010:SL1:1,78-405A300        3211,L010,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1.0,FF,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
210,DK,K7241,M-8ME42,30.0,36,78-405EA300,1,25110,20251022,2025-10-22 00:00:00,D405,2511,5,78,K7241,2025-10-15 00:00:00,,2025-10-15 00:00:00,,2025-10-16 00:00:00,,,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,F000005144,K7241:SL1:1,78-405EA300       3611,K7241,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
211,DK,K7241,M-8ME42,30.0,36,478-409EA300,1,25110,20251022,2025-10-22 00:00:00,D409,2511,5,478,K7241,2025-10-15 00:00:00,,2025-10-15 00:00:00,,2025-10-16 00:00:00,,,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,F000005145,K7241:SL1:1,78-405EA300       3611,K7241,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
212,DK,K7242,M-8ME42,30.0,36,78-405EA300,1,25110,20251022,2025-10-22 00:00:00,D405,2511,5,78,K7242,2025-10-15 00:00:00,,2025-10-15 00:00:00,,2025-10-16 00:00:00,,,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,F000005146,K7242:SL1:1,78-405EA300       3611,K7242,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
213,DK,K7242,M-8ME42,30.0,36,478-409EA300,1,25110,20251022,2025-10-22 00:00:00,D409,2511,5,478,K7242,2025-10-15 00:00:00,,2025-10-15 00:00:00,,2025-10-16 00:00:00,,,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,F000005147,K7242:SL1:1,78-405EA300       3611,K7242,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
214,DK,K7243,M-8ME42,30.0,36,478-409EA300,1,25110,20251022,2025-10-22 00:00:00,D409,2511,5,478,K7243,2025-10-15 00:00:00,,2025-10-15 00:00:00,,2025-10-16 00:00:00,,,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,F000005148,K7243:SL1:1,78-405EA300       3611,K7243,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
215,DK,K7243,M-8ME42,30.0,36,78-405EA300,1,25110,20251022,2025-10-22 00:00:00,D405,2511,5,78,K7243,2025-10-15 00:00:00,,2025-10-15 00:00:00,,2025-10-16 00:00:00,,,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,F000005149,K7243:SL1:1,78-405EA300       3611,K7243,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
216,DK,K7244,M-8ME42,30.0,36,478-409EA300,1,25110,20251027,2025-10-27 00:00:00,D409,2511,5,478,K7244,2025-10-20 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,F000005150,K7244:SL1:1,78-405EA300       3611,K7244,,,1.0,2021-02-12 18:40:00,,2021-02-19 19:20:00,200400.0,,,,"M,Y,0",,,,,,,,,,,,,N,0,0,1,0,1.0,Y,1.0,,SL1,,2021/02/12 18:40:00,2021/02/19 19:20:00,200400,,,,,,,
217,DK,K7244,M-8ME42,30.0,36,78-405EA300,1,25110,20251027,2025-10-27 00:00:00,D405,2511,5,78,K7244,2025-10-20 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,F000005151,K7244:SL1:1,78-405EA300       3611,K7244,,,1.0,2021-02-12 18:40:00,,2021-02-19 19:20:00,200400.0,,,,"M,Y,0",,,,,,,,,,,,,N,0,0,1,0,1.0,Y,1.0,,SL1,,2021/02/12 18:40:00,2021/02/19 19:20:00,200400,,,,,,,
218,DK,K7245,M-8ME42,30.0,36,78-405EA300,1,25110,20251027,2025-10-27 00:00:00,D405,2511,5,78,K7245,2025-10-20 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,F000005152,K7245:SL1:1,78-405EA300       3611,K7245,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
219,DK,K7245,M-8ME42,30.0,36,478-409EA300,1,25110,20251027,2025-10-27 00:00:00,D409,2511,5,478,K7245,2025-10-20 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,F000005153,K7245:SL1:1,78-405EA300       3611,K7245,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
22,DK,L010,OD6B-M-7ES,30.0,32,78-405A300,1,25114,20251029,2025-10-30 00:00:00,D405,2511,4,78,L010,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,2025-10-27 00:00:00,,2025-10-28 00:00:00,,2025-10-29 00:00:00,,,,F000002881,L010:SL1:1,78-405A300        3211,L010,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1.0,FF,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
220,DK,K7246,M-8ME42,30.0,36,478-409EA300,1,25110,20251027,2025-10-27 00:00:00,D409,2511,5,478,K7246,2025-10-20 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,F000005154,K7246:SL1:1,78-405EA300       3611,K7246,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
221,DK,K7246,M-8ME42,30.0,36,78-405EA300,1,25110,20251027,2025-10-27 00:00:00,D405,2511,5,78,K7246,2025-10-20 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,F000005155,K7246:SL1:1,78-405EA300       3611,K7246,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
222,DK,K7247,M-8ME42,30.0,36,78-405EA300,1,25110,20251027,2025-10-27 00:00:00,D405,2511,5,78,K7247,2025-10-20 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,,,2025-10-22 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,,,F000005156,K7247:SL1:1,78-405EA300       3611,K7247,,,1.0,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400.0,,,,"M,S,0",,,,,,,,,,,,,N,0,0,1,0,1.0,S,1.0,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
