ID,SKDK,KUMITATENO,MODEL,INCH,GAUGE,SETU_F,KOSUU,SEISANJI,KUMIKAISHI,KUMIKAISHI_DATE,CAT2,TUKI,KumitatenoLen,TYPE,KUMITATENO_Job,JOB_1_0,JOB_1,JOB_2_0,JOB_2,JOB_3_0,JOB_3,JOB_4_0,JOB_4,JOB_5_0,JOB_5,JOB_6_0,JOB_6,JOB_7_0,JOB_7,JOB_8_0,JOB_8,DENPYONO
657,DK,K7350,M-SDR,34.0,36,478-409EA34,1,25120,20251224,2025-12-24 00:00:00,D409,2512,5,478,K7350,2025-12-17 00:00:00,,2025-12-17 00:00:00,,2025-12-18 00:00:00,,,,2025-12-19 00:00:00,,2025-12-22 00:00:00,,2025-12-23 00:00:00,,,,F000127298
658,DK,K7255,OD6B-M-FY6S,30.0,28,5211-405AB30,1,25120,20251217,2025-12-17 00:00:00,D405,2512,5,5211,K7255,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125894
659,DK,K7256,OD6B-M-FY6S,30.0,28,5211-405AB30,1,25120,20251217,2025-12-17 00:00:00,D405,2512,5,5211,K7256,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125896
66,DK,K7215,OD6B-M-7ES,34.0,28,478-409AA34,1,25100,20251010,2025-10-10 00:00:00,D409,2510,5,478,K7215,2025-10-06 00:00:00,2025-09-27 00:00:00,2025-10-06 00:00:00,2025-09-29 00:00:00,2025-10-07 00:00:00,2025-09-30 00:00:00,,,2025-10-08 00:00:00,2025-09-30 00:00:00,2025-10-09 00:00:00,2025-10-01 00:00:00,2025-10-09 00:00:00,2025-10-01 00:00:00,,,F000122925
660,DK,K7257,OD6B-M-FY6S,30.0,28,5211-405AB30,1,25120,20251217,2025-12-17 00:00:00,D405,2512,5,5211,K7257,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125898
661,DK,M033,OD6B-M-FY6S,36.0,18,5211-405AB36,1,25123,20251121,2025-11-25 00:00:00,D405,2512,4,5211,M033,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126383
662,DK,M034,OD6B-M-FY6S,36.0,18,5211-405AB36,1,25123,20251121,2025-11-25 00:00:00,D405,2512,4,5211,M034,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126415
663,DK,K7255,OD6B-M-FY6S,30.0,28,5211-409AA30,1,25120,20251217,2025-12-17 00:00:00,D409,2512,5,5211,K7255,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125895
664,DK,K7256,OD6B-M-FY6S,30.0,28,5211-409AA30,1,25120,20251217,2025-12-17 00:00:00,D409,2512,5,5211,K7256,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125897
665,DK,K7257,OD6B-M-FY6S,30.0,28,5211-409AA30,1,25120,20251217,2025-12-17 00:00:00,D409,2512,5,5211,K7257,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125899
666,DK,M033,OD6B-M-FY6S,36.0,18,5211-409AA36,1,25123,20251121,2025-11-25 00:00:00,D409,2512,4,5211,M033,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126384
667,DK,M034,OD6B-M-FY6S,36.0,18,5211-409AA36,1,25123,20251121,2025-11-25 00:00:00,D409,2512,4,5211,M034,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126416
668,DK,K7312,LDR,16.0,19,57-405B16,1,25120,20251222,2025-12-22 00:00:00,D405,2512,5,57,K7312,2025-12-16 00:00:00,,2025-12-16 00:00:00,,2025-12-17 00:00:00,,,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,2025-12-19 00:00:00,,,,F000127191
669,DK,K7313,LDR-L,17.0,22,57-405B17,1,25120,20251222,2025-12-22 00:00:00,D405,2512,5,57,K7313,2025-12-16 00:00:00,,2025-12-16 00:00:00,,2025-12-17 00:00:00,,,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,2025-12-19 00:00:00,,,,F000127193
67,DK,K7216,OD6B-M-7ES,34.0,28,478-409AA34,1,25100,20251010,2025-10-10 00:00:00,D409,2510,5,478,K7216,2025-10-06 00:00:00,2025-09-27 00:00:00,2025-10-06 00:00:00,2025-09-30 00:00:00,2025-10-07 00:00:00,2025-09-30 00:00:00,,,2025-10-08 00:00:00,2025-09-30 00:00:00,2025-10-09 00:00:00,2025-10-01 00:00:00,2025-10-09 00:00:00,2025-10-01 00:00:00,,,F000122927
670,DK,K7314,LDR-L,20.0,22,57-405B20,1,25120,20251222,2025-12-22 00:00:00,D405,2512,5,57,K7314,2025-12-16 00:00:00,,2025-12-16 00:00:00,,2025-12-17 00:00:00,,,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,2025-12-19 00:00:00,,,,F000127195
671,DK,M001,E-LDR,24.0,18,57-405B24,1,25125,20251201,2025-12-02 00:00:00,D405,2512,4,57,M001,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000126598
672,DK,M002,E-LDR,24.0,18,57-405B24,1,25125,20251201,2025-12-02 00:00:00,D405,2512,4,57,M002,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000126617
673,DK,K7311,LDR,11.0,18,59-405A11,1,25120,20251222,2025-12-22 00:00:00,D405,2512,5,59,K7311,2025-12-16 00:00:00,,2025-12-16 00:00:00,,2025-12-17 00:00:00,,,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,2025-12-19 00:00:00,,,,F000127189
674,DK,K7311,LDR,11.0,18,59-409B11,1,25120,20251222,2025-12-22 00:00:00,D409,2512,5,59,K7311,2025-12-16 00:00:00,,2025-12-16 00:00:00,,2025-12-17 00:00:00,,,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,2025-12-19 00:00:00,,,,F000127190
675,DK,K7312,LDR,16.0,19,59-409DA16,1,25120,20251222,2025-12-22 00:00:00,D409,2512,5,59,K7312,2025-12-16 00:00:00,,2025-12-16 00:00:00,,2025-12-17 00:00:00,,,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,2025-12-19 00:00:00,,,,F000127192
676,DK,K7313,LDR-L,17.0,22,59-409DA17,1,25120,20251222,2025-12-22 00:00:00,D409,2512,5,59,K7313,2025-12-16 00:00:00,,2025-12-16 00:00:00,,2025-12-17 00:00:00,,,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,2025-12-19 00:00:00,,,,F000127194
677,DK,K7314,LDR-L,20.0,22,59-409DA20,1,25120,20251222,2025-12-22 00:00:00,D409,2512,5,59,K7314,2025-12-16 00:00:00,,2025-12-16 00:00:00,,2025-12-17 00:00:00,,,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,2025-12-19 00:00:00,,,,F000127196
678,DK,M001,E-LDR,24.0,18,59-409DA24,1,25125,20251201,2025-12-02 00:00:00,D409,2512,4,59,M001,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000126604
679,DK,M002,E-LDR,24.0,18,59-409DA24,1,25125,20251201,2025-12-02 00:00:00,D409,2512,4,59,M002,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000126623
68,DK,K7217,OD6B-M-7ES,34.0,28,478-409AA34,1,25100,20251010,2025-10-10 00:00:00,D409,2510,5,478,K7217,2025-10-06 00:00:00,2025-09-26 00:00:00,2025-10-06 00:00:00,2025-09-26 00:00:00,2025-10-07 00:00:00,2025-09-29 00:00:00,,,2025-10-08 00:00:00,2025-09-30 00:00:00,2025-10-09 00:00:00,2025-09-30 00:00:00,2025-10-09 00:00:00,2025-09-30 00:00:00,,,F000122929
680,DK,K7310,M-ER22A,26.0,28,59-409DA26,1,25120,20251203,2025-12-03 00:00:00,D409,2512,5,59,K7310,2025-11-27 00:00:00,,2025-11-27 00:00:00,,2025-11-28 00:00:00,,,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-02 00:00:00,,,,F000125890
69,DK,K7218,OD6B-M-7ES,34.0,28,478-409AA34,1,25100,20251010,2025-10-10 00:00:00,D409,2510,5,478,K7218,2025-10-06 00:00:00,2025-09-26 00:00:00,2025-10-06 00:00:00,2025-09-29 00:00:00,2025-10-07 00:00:00,2025-09-29 00:00:00,,,2025-10-08 00:00:00,2025-09-30 00:00:00,2025-10-09 00:00:00,2025-09-30 00:00:00,2025-10-09 00:00:00,2025-10-01 00:00:00,,,F000122931
7,DK,K010,OD6B-M-8ERS,30.0,24,478-409AA30,1,25103,20250924,2025-09-25 00:00:00,D409,2510,4,478,K010,2025-09-18 00:00:00,2025-09-09 00:00:00,2025-09-18 00:00:00,2025-09-09 00:00:00,2025-09-19 00:00:00,2025-09-10 00:00:00,,,2025-09-22 00:00:00,2025-09-17 00:00:00,2025-09-24 00:00:00,2025-09-17 00:00:00,2025-09-24 00:00:00,2025-09-17 00:00:00,,,F000122192
70,DK,K7219,OD6B-M-7ES,34.0,28,478-409AA34,1,25100,20251010,2025-10-10 00:00:00,D409,2510,5,478,K7219,2025-10-06 00:00:00,2025-09-26 00:00:00,2025-10-06 00:00:00,2025-09-29 00:00:00,2025-10-07 00:00:00,2025-09-29 00:00:00,,,2025-10-08 00:00:00,2025-09-30 00:00:00,2025-10-09 00:00:00,2025-09-30 00:00:00,2025-10-09 00:00:00,2025-10-01 00:00:00,,,F000122933
71,DK,K7220,OD6B-M-7ES,34.0,28,478-409AA34,1,25100,20251010,2025-10-10 00:00:00,D409,2510,5,478,K7220,2025-10-06 00:00:00,2025-09-25 00:00:00,2025-10-06 00:00:00,2025-09-25 00:00:00,2025-10-07 00:00:00,2025-09-26 00:00:00,,,2025-10-08 00:00:00,2025-09-26 00:00:00,2025-10-09 00:00:00,2025-09-27 00:00:00,2025-10-09 00:00:00,2025-09-29 00:00:00,,,F000122935
714,DK,M003,OD6B-M-8ERS,30.0,28,78-405A30,1,25122,20251118,2025-11-19 00:00:00,D405,2512,4,78,M003,2025-11-13 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000126045
715,DK,M004,OD6B-M-8ERS,30.0,28,78-405A30,1,25122,20251118,2025-11-19 00:00:00,D405,2512,4,78,M004,2025-11-13 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000126075
716,DK,M005,OD6B-M-8ERS,30.0,28,78-405A30,1,25122,20251118,2025-11-19 00:00:00,D405,2512,4,78,M005,2025-11-13 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000126105
717,DK,M006,OD6B-M-8ERS,30.0,28,78-405A30,1,25122,20251118,2025-11-19 00:00:00,D405,2512,4,78,M006,2025-11-13 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000126135
718,DK,M007,OD6B-M-8ERS,30.0,28,78-405A30,1,25122,20251118,2025-11-19 00:00:00,D405,2512,4,78,M007,2025-11-13 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000126165
719,DK,M008,OD6B-M-8ERS,30.0,28,78-405A30,1,25123,20251121,2025-11-25 00:00:00,D405,2512,4,78,M008,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126214
72,DK,K7221,OD6B-M-7ES,34.0,28,478-409AA34,1,25100,20251010,2025-10-10 00:00:00,D409,2510,5,478,K7221,2025-10-06 00:00:00,2025-10-01 00:00:00,2025-10-06 00:00:00,2025-10-01 00:00:00,2025-10-07 00:00:00,2025-10-01 00:00:00,,,2025-10-08 00:00:00,2025-10-02 00:00:00,2025-10-09 00:00:00,2025-10-02 00:00:00,2025-10-09 00:00:00,2025-10-02 00:00:00,,,F000122937
720,DK,M009,OD6B-M-8ERS,30.0,28,78-405A30,1,25123,20251121,2025-11-25 00:00:00,D405,2512,4,78,M009,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126244
721,DK,M010,OD6B-M-8ERS,30.0,28,78-405A30,1,25123,20251121,2025-11-25 00:00:00,D405,2512,4,78,M010,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126274
722,DK,M011,OD6B-M-8ERS,30.0,28,78-405A30,1,25123,20251121,2025-11-25 00:00:00,D405,2512,4,78,M011,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126304
723,DK,M012,OD6B-M-8ERS,30.0,28,78-405A30,1,25123,20251121,2025-11-25 00:00:00,D405,2512,4,78,M012,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126334
724,DK,M013,OD6B-M-8ERS,30.0,28,78-405A30,1,25125,20251201,2025-12-02 00:00:00,D405,2512,4,78,M013,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000126639
725,DK,M014,OD6B-M-8ERS,30.0,28,78-405A30,1,25125,20251201,2025-12-02 00:00:00,D405,2512,4,78,M014,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000126669
726,DK,M015,OD6B-M-8ERS,30.0,28,78-405A30,1,25125,20251201,2025-12-02 00:00:00,D405,2512,4,78,M015,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000126699
727,DK,M016,OD6B-M-8ERS,30.0,28,78-405A30,1,25125,20251201,2025-12-02 00:00:00,D405,2512,4,78,M016,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000126729
728,DK,M017,OD6B-M-8ERS,30.0,28,78-405A30,1,25125,20251201,2025-12-02 00:00:00,D405,2512,4,78,M017,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000126759
729,DK,M018,OD6B-M-8ERS,30.0,28,78-405A30,1,25126,20251203,2025-12-04 00:00:00,D405,2512,4,78,M018,2025-11-28 00:00:00,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,2025-12-03 00:00:00,,,,F000126789
73,DK,K7222,OD6B-M-8ERS,34.0,16,478-409AA34,1,25100,20251016,2025-10-16 00:00:00,D409,2510,5,478,K7222,2025-10-09 00:00:00,2025-10-01 00:00:00,2025-10-09 00:00:00,2025-10-01 00:00:00,2025-10-10 00:00:00,2025-10-02 00:00:00,,,2025-10-14 00:00:00,2025-10-02 00:00:00,2025-10-15 00:00:00,2025-10-03 00:00:00,2025-10-15 00:00:00,2025-10-08 00:00:00,,,F000122939
730,DK,M019,OD6B-M-8ERS,30.0,28,78-405A30,1,25126,20251203,2025-12-04 00:00:00,D405,2512,4,78,M019,2025-11-28 00:00:00,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,2025-12-03 00:00:00,,,,F000126819
731,DK,M020,OD6B-M-8ERS,30.0,28,78-405A30,1,25126,20251203,2025-12-04 00:00:00,D405,2512,4,78,M020,2025-11-28 00:00:00,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,2025-12-03 00:00:00,,,,F000126849
732,DK,M021,OD6B-M-8ERS,30.0,28,78-405A30,1,25126,20251203,2025-12-04 00:00:00,D405,2512,4,78,M021,2025-11-28 00:00:00,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,2025-12-03 00:00:00,,,,F000126879
733,DK,M022,OD6B-M-8ERS,30.0,28,78-405A30,1,25126,20251203,2025-12-04 00:00:00,D405,2512,4,78,M022,2025-11-28 00:00:00,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,2025-12-03 00:00:00,,,,F000126909
734,DK,M023,OD6B-M-7ES,30.0,32,78-405A30,1,25124,20251126,2025-11-27 00:00:00,D405,2512,4,78,M023,2025-11-19 00:00:00,,2025-11-19 00:00:00,,2025-11-20 00:00:00,,,,2025-11-21 00:00:00,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,,,F000126451
735,DK,M024,OD6B-M-7ES,30.0,32,78-405A30,1,25124,20251126,2025-11-27 00:00:00,D405,2512,4,78,M024,2025-11-19 00:00:00,,2025-11-19 00:00:00,,2025-11-20 00:00:00,,,,2025-11-21 00:00:00,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,,,F000126481
736,DK,M025,OD6B-M-7ES,30.0,32,78-405A30,1,25124,20251126,2025-11-27 00:00:00,D405,2512,4,78,M025,2025-11-19 00:00:00,,2025-11-19 00:00:00,,2025-11-20 00:00:00,,,,2025-11-21 00:00:00,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,,,F000126511
737,DK,M026,OD6B-M-7ES,30.0,32,78-405A30,1,25124,20251126,2025-11-27 00:00:00,D405,2512,4,78,M026,2025-11-19 00:00:00,,2025-11-19 00:00:00,,2025-11-20 00:00:00,,,,2025-11-21 00:00:00,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,,,F000126541
738,DK,M027,OD6B-M-7ES,30.0,32,78-405A30,1,25124,20251126,2025-11-27 00:00:00,D405,2512,4,78,M027,2025-11-19 00:00:00,,2025-11-19 00:00:00,,2025-11-20 00:00:00,,,,2025-11-21 00:00:00,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,,,F000126571
739,DK,M028,OD6B-M-7ES,30.0,32,78-405A30,1,25127,20251208,2025-12-09 00:00:00,D405,2512,4,78,M028,2025-12-02 00:00:00,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,,,F000127017
74,DK,K7223,OD6B-M-8ERS,34.0,16,478-409AA34,1,25100,20251016,2025-10-16 00:00:00,D409,2510,5,478,K7223,2025-10-09 00:00:00,2025-10-02 00:00:00,2025-10-09 00:00:00,2025-10-03 00:00:00,2025-10-10 00:00:00,2025-10-03 00:00:00,,,2025-10-14 00:00:00,2025-10-06 00:00:00,2025-10-15 00:00:00,2025-10-06 00:00:00,2025-10-15 00:00:00,2025-10-07 00:00:00,,,F000122941
740,DK,M029,OD6B-M-7ES,30.0,32,78-405A30,1,25127,20251208,2025-12-09 00:00:00,D405,2512,4,78,M029,2025-12-02 00:00:00,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,,,F000127047
741,DK,M030,OD6B-M-7ES,30.0,32,78-405A30,1,25127,20251208,2025-12-09 00:00:00,D405,2512,4,78,M030,2025-12-02 00:00:00,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,,,F000127077
742,DK,M031,OD6B-M-7ES,30.0,32,78-405A30,1,25127,20251208,2025-12-09 00:00:00,D405,2512,4,78,M031,2025-12-02 00:00:00,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,,,F000127107
743,DK,M032,OD6B-M-7ES,30.0,32,78-405A30,1,25127,20251208,2025-12-09 00:00:00,D405,2512,4,78,M032,2025-12-02 00:00:00,,2025-12-02 00:00:00,,2025-12-03 00:00:00,,,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,,,F000127137
744,DK,M038,M-9ME22,30.0,32,78-405A30,1,25121,20251114,2025-11-17 00:00:00,D405,2512,4,78,M038,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,,,2025-11-12 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,F000126023
745,DK,K7285,OD6B-M-8ERS,30.0,18,78-405A30,1,25120,20251203,2025-12-03 00:00:00,D405,2512,5,78,K7285,2025-11-27 00:00:00,,2025-11-27 00:00:00,,2025-11-28 00:00:00,,,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-02 00:00:00,,,,F000125901
746,DK,K7286,OD6B-M-8ERS,30.0,18,78-405A30,1,25120,20251203,2025-12-03 00:00:00,D405,2512,5,78,K7286,2025-11-27 00:00:00,,2025-11-27 00:00:00,,2025-11-28 00:00:00,,,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-02 00:00:00,,,,F000125903
747,DK,K7287,OD6B-M-8ERS,30.0,18,78-405A30,1,25120,20251203,2025-12-03 00:00:00,D405,2512,5,78,K7287,2025-11-27 00:00:00,,2025-11-27 00:00:00,,2025-11-28 00:00:00,,,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-02 00:00:00,,,,F000125905
748,DK,K7288,OD6B-M-8ERS,30.0,18,78-405A30,1,25120,20251203,2025-12-03 00:00:00,D405,2512,5,78,K7288,2025-11-27 00:00:00,,2025-11-27 00:00:00,,2025-11-28 00:00:00,,,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-02 00:00:00,,,,F000125907
749,DK,K7289,OD6B-M-8ERS,30.0,18,78-405A30,1,25120,20251203,2025-12-03 00:00:00,D405,2512,5,78,K7289,2025-11-27 00:00:00,,2025-11-27 00:00:00,,2025-11-28 00:00:00,,,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-02 00:00:00,,,,F000125909
75,DK,K7224,OD6B-M-8ERS,34.0,16,478-409AA34,1,25100,20251016,2025-10-16 00:00:00,D409,2510,5,478,K7224,2025-10-09 00:00:00,2025-10-03 00:00:00,2025-10-09 00:00:00,2025-10-06 00:00:00,2025-10-10 00:00:00,2025-10-06 00:00:00,,,2025-10-14 00:00:00,2025-10-07 00:00:00,2025-10-15 00:00:00,2025-10-07 00:00:00,2025-10-15 00:00:00,2025-10-09 00:00:00,,,F000122943
750,DK,K7290,OD6B-M-8ERS,30.0,18,78-405A30,1,25120,20251203,2025-12-03 00:00:00,D405,2512,5,78,K7290,2025-11-27 00:00:00,,2025-11-27 00:00:00,,2025-11-28 00:00:00,,,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-02 00:00:00,,,,F000125911
751,DK,K7291,OD6B-M-8ERS,30.0,18,78-405A30,1,25120,20251203,2025-12-03 00:00:00,D405,2512,5,78,K7291,2025-11-27 00:00:00,,2025-11-27 00:00:00,,2025-11-28 00:00:00,,,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-02 00:00:00,,,,F000125913
752,DK,K7292,OD6B-M-8ERS,30.0,18,78-405A30,1,25120,20251203,2025-12-03 00:00:00,D405,2512,5,78,K7292,2025-11-27 00:00:00,,2025-11-27 00:00:00,,2025-11-28 00:00:00,,,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-02 00:00:00,,,,F000125915
753,DK,K7293,OD6B-M-8ERS,30.0,18,78-405A30,1,25120,20251203,2025-12-03 00:00:00,D405,2512,5,78,K7293,2025-11-27 00:00:00,,2025-11-27 00:00:00,,2025-11-28 00:00:00,,,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-02 00:00:00,,,,F000125917
754,DK,K7294,OD6B-M-8ERS,30.0,18,78-405A30,1,25120,20251203,2025-12-03 00:00:00,D405,2512,5,78,K7294,2025-11-27 00:00:00,,2025-11-27 00:00:00,,2025-11-28 00:00:00,,,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-02 00:00:00,,,,F000125919
755,DK,M036,M-9ME22,34.0,32,78-405A34,1,25121,20251114,2025-11-17 00:00:00,D405,2512,4,78,M036,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,,,2025-11-12 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,F000125979
756,DK,M037,M-9ME22,34.0,32,78-405A34,1,25121,20251114,2025-11-17 00:00:00,D405,2512,4,78,M037,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,,,2025-11-12 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,F000126001
757,DK,M039,OD5B-M-SDR,34.0,15,78-405A34,1,25127,20251208,2025-12-09 00:00:00,D405,2512,4,78,M039,2025-12-03 00:00:00,,2025-12-03 00:00:00,,2025-12-04 00:00:00,,,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,2025-12-08 00:00:00,,,,F000127582
758,DK,M040,OD5B-M-SDR,34.0,15,78-405A34,1,25127,20251208,2025-12-09 00:00:00,D405,2512,4,78,M040,2025-12-03 00:00:00,,2025-12-03 00:00:00,,2025-12-04 00:00:00,,,,2025-12-05 00:00:00,,2025-12-08 00:00:00,,2025-12-08 00:00:00,,,,F000127605
759,DK,M041,OD5B-M-SDR,34.0,24,78-405A34,1,25124,20251126,2025-11-27 00:00:00,D405,2512,4,78,M041,2025-11-20 00:00:00,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,2025-11-26 00:00:00,,,,F000127342
