OYAHMCD,KTCD,BUCD,SRCD,VALDTF,VALQTY,PRICE,NOTE,SYOKAIHINKBN
K-2001HA60,PL,100,1973,2013/06/01,0.0,1275.0,,1
K-2001JA24,PL,100,3861,2025/03/04,0.0,1500.0,,1
1831-105CC30,PA,100,3406,2025/04/14,0.0,4500.0,,1
K-22903KA,PL,100,3861,2025/03/04,0.0,1200.0,,1
1831-105FB30,PA,100,3406,2025/04/14,0.0,4500.0,,1
100-206D1411,L,100,3254,2025/08/21,0.0,12500.0,,1
1831-105AAL30,PA,100,3406,2025/03/24,0.0,4500.0,,1
1831-105AAL30,PA,100,3406,2019/11/08,0.0,4500.0,,1
1831-105AAL30,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105BAL30,PA,100,3406,2025/03/24,0.0,4500.0,,1
1831-105BAL30,PA,100,3406,2019/11/08,0.0,4500.0,,1
1831-105BAL30,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105CAL30,PA,100,3406,2025/03/24,0.0,4500.0,,1
1831-105CAL30,PA,100,3406,2019/11/08,0.0,4500.0,,1
1831-105CAL30,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105DAL30,PA,100,3406,2025/03/24,0.0,4500.0,,1
1831-105DAL30,PA,100,3406,2019/11/08,0.0,4500.0,,1
1831-105DAL30,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105EAL30,PA,100,3406,2025/03/24,0.0,4500.0,,1
1831-105EAL30,PA,100,3406,2019/11/08,0.0,4500.0,,1
1831-105EAL30,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105FAL30,PA,100,3406,2025/03/24,0.0,4500.0,,1
1831-105FAL30,PA,100,3406,2019/11/08,0.0,4500.0,,1
1831-105FAL30,PA,100,9999,2000/01/01,0.0,4500.0,,1
13-455,PA,100,1515,2022/08/25,0.0,215.0,,1
13-455,PA,100,1515,2022/01/18,0.0,200.0,,1
13-455,PA,100,9999,2000/01/01,0.0,215.0,,1
KF12-02301AA30-5B,PA,100,3406,2025/03/31,51.0,300.0,,1
KF12-02301AA30-5B,PA,100,9999,2000/01/01,0.0,300.0,,1
KF12-02301AA36-5B,PA,100,3406,2025/03/31,51.0,300.0,,1
KF12-02301AA36-5B,PA,100,9999,2000/01/01,0.0,300.0,,1
KF12-02302AA30-5B,PA,100,3406,2025/03/31,51.0,300.0,,1
KF12-02302AA30-5B,PA,100,9999,2000/01/01,0.0,300.0,,1
KF12-02302AA36-5B,PA,100,3406,2025/03/31,51.0,300.0,,1
KF12-02302AA36-5B,PA,100,9999,2000/01/01,0.0,300.0,,1
1831-105AAM30,PA,100,3406,2025/04/16,0.0,4500.0,,1
1831-105AAM30,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105BAM30,PA,100,3406,2025/04/16,0.0,4500.0,,1
1831-105BAM30,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105CAM30,PA,100,3406,2025/04/16,0.0,4500.0,,1
1831-105CAM30,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105DAM30,PA,100,3406,2025/04/16,0.0,4500.0,,1
1831-105DAM30,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105EAM30,PA,100,3406,2025/04/16,0.0,4500.0,,1
1831-105EAM30,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105FAM30,PA,100,3406,2025/04/16,0.0,4500.0,,1
1831-105FAM30,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105AAL36,PA,100,3406,2025/04/22,0.0,4500.0,,1
1831-105AAL36,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105BAL36,PA,100,3406,2025/04/22,0.0,4500.0,,1
1831-105BAL36,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105CAL36,PA,100,3406,2025/04/22,0.0,4500.0,,1
1831-105CAL36,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105DAL36,PA,100,3406,2025/04/22,0.0,4500.0,,1
1831-105DAL36,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105EAL36,PA,100,3406,2025/04/22,0.0,4500.0,,1
1831-105EAL36,PA,100,9999,2000/01/01,0.0,4500.0,,1
1831-105FAL36,PA,100,3406,2025/04/22,0.0,4500.0,,1
1831-105FAL36,PA,100,9999,2000/01/01,0.0,4500.0,,1
21A3-256AB1531,L,100,3254,2025/05/13,0.0,25000.0,,1
21A3-256AB1531,L,100,9999,2000/01/01,0.0,25000.0,,1
DC-3801,PL,100,3861,2025/05/26,0.0,400.0,,1
DC-3801,PL,100,1973,2013/06/01,0.0,163.0,,1
DC-3801,PL,100,9999,2000/01/01,0.0,400.0,,1
1651-290KA,PA,100,1515,2025/09/04,0.0,2232.0,,1
1651-290LA,PA,100,1515,2025/09/04,0.0,2345.0,,1
1331-202DA2300,L,100,3254,2025/08/28,0.0,8600.0,,1
1331-202DA2300,L,100,9999,2000/01/01,0.0,8600.0,,1
1331-204LA2300,L,100,3254,2025/08/28,0.0,10530.0,,1
1331-204LA2300,L,100,9999,2000/01/01,0.0,10530.0,,1
1331-201LA2300,L,100,3254,2025/08/28,0.0,10200.0,,1
1331-201LA2300,L,100,9999,2000/01/01,0.0,10200.0,,1
KF12-02901AA38,AO,100,3784,2025/09/04,0.0,15965.0,,1
KF12-02901AA38,PA,100,3406,2025/09/04,0.0,5700.0,,1
KF12-02902AA38,AO,100,3784,2025/09/04,0.0,15985.0,,1
KF12-02902AA38,PA,100,3406,2025/09/04,0.0,5700.0,,1
KF12-02903AA38,AO,100,3784,2025/09/04,0.0,15965.0,,1
KF12-02903AA38,PA,100,3406,2025/09/04,0.0,5700.0,,1
KF12-02904AA38,AO,100,3784,2025/09/04,0.0,15985.0,,1
KF12-02904AA38,PA,100,3406,2025/09/04,0.0,5700.0,,1
2190-250BA2300,PA,100,3406,2025/09/04,0.0,12000.0,,1
1331-250PA2300,PA,100,3406,2025/09/04,0.0,12000.0,,1
G-9501LA,MC,100,1978,2025/09/02,0.0,800.0,,1
G-9501LA,MC,100,9999,2000/01/01,0.0,800.0,,1
G-9501LA,PA,100,1515,2025/09/18,0.0,365.0,,1
KUT-206PB,AO,100,1042,2025/06/25,0.0,6800.0,,1
KUT-206PB,AO,100,1042,2023/09/04,0.0,3500.0,,1
KUT-206PB,AO,100,9999,2000/01/01,0.0,6800.0,,1
161-406JB33-KYOUEI,LA,100,3279,2022/08/12,20.0,42000.0,,1
161-406JB33-KYOUEI,LA,100,3279,2022/08/12,10.0,43000.0,,1
161-406JB33-KYOUEI,LA,100,3279,2022/08/12,5.0,47500.0,,1
161-406JB33-KYOUEI,LA,100,9999,2000/01/01,0.0,43000.0,,1
631-607CA,PA,100,1515,2022/08/25,0.0,415.0,,1
631-607CA,PA,100,1515,2018/11/07,0.0,400.0,,1
631-607CA,PA,100,9999,2000/01/01,0.0,415.0,,1
105-405AA420,L1,100,3279,2015/06/01,0.0,16390.0,,1
105-405AA420,L1,100,3279,2013/06/01,0.0,16640.0,,1
105-405AA420,L1,100,1800,2013/06/01,0.0,12800.0,,1
105-405AA420,L1,100,9999,2000/01/01,0.0,16390.0,,1
105-405AA480,L1,100,3279,2015/09/15,0.0,19390.0,,1
105-405AA480,L1,100,1800,2013/06/01,0.0,15800.0,,1
105-405AA480,L1,100,9999,2000/01/01,0.0,19390.0,,1
970-405FA340,L1,100,3801,2016/08/01,0.0,10900.0,,1
970-405FA340,L1,100,3279,2015/06/01,0.0,10992.0,,1
970-405FA340,L1,100,3279,2013/06/01,0.0,11160.0,,1
970-405FA340,L1,100,1800,2013/06/01,0.0,7833.0,,1
970-405FA340,L1,100,3135,2013/06/01,0.0,8700.0,,1
970-405FA340,L1,100,9999,2000/01/01,0.0,10992.0,,1
5212-501AA34,L1,100,1797,2024/09/12,0.0,32500.0,,1
5212-501AA34,L1,100,1800,2022/10/25,0.0,13000.0,,1
5212-501AA34,L1,100,1800,2021/08/17,0.0,12000.0,,1
5212-501AA34,L1,100,3279,2021/04/22,0.0,26000.0,,1
5212-501AA34,L1,100,1800,2013/06/01,0.0,6958.0,,1
5212-501AA34,L1,100,9999,2000/01/01,0.0,13000.0,,1
5212-501AA34,LA,100,1797,2024/09/12,0.0,1500.0,,1
5212-501AA34,LA,100,3279,2021/04/22,0.0,7000.0,,1
5212-501AA34,LA,100,1800,2013/06/01,0.0,1080.0,,1
5212-501AA34,LA,100,9999,2000/01/01,0.0,1080.0,,1
479-501AB3338,L1,100,1800,2013/06/01,0.0,10200.0,,1
479-501AB3338,L1,100,9999,2000/01/01,0.0,10200.0,,1
479-501AB3338,LA,100,1800,2013/06/01,0.0,1080.0,,1
479-501AB3338,LA,100,9999,2000/01/01,0.0,1080.0,,1
5536-601AA34,L1,100,1797,2024/05/01,0.0,9937.0,,1
5536-601AA34,L1,100,1797,2023/05/09,0.0,9033.0,,1
5536-601AA34,L1,100,1797,2013/06/01,0.0,8211.0,,1
5536-601AA34,L1,100,9999,2000/01/01,0.0,9937.0,,1
5536-601AA34,LA,100,1797,2024/05/01,0.0,8420.0,,1
5536-601AA34,LA,100,1797,2023/05/09,0.0,7654.0,,1
5536-601AA34,LA,100,1797,2013/06/01,0.0,6958.0,,1
5536-601AA34,LA,100,9999,2000/01/01,0.0,8420.0,,1
5121-601BB34,L1,100,1797,2024/05/01,0.0,6388.0,,1
5121-601BB34,L1,100,1797,2023/05/09,0.0,5807.0,,1
5121-601BB34,L1,100,1797,2013/06/01,0.0,5279.0,,1
5121-601BB34,L1,100,9999,2000/01/01,0.0,5279.0,,1
5121-601BB34,LA,100,1797,2024/05/01,0.0,8517.0,,1
5121-601BB34,LA,100,1797,2023/05/09,0.0,7742.0,,1
5121-601BB34,LA,100,1797,2013/06/01,0.0,7038.0,,1
5121-601BB34,LA,100,9999,2000/01/01,0.0,7038.0,,1
5121-601BB36,L1,100,1797,2024/05/01,0.0,10646.0,,1
5121-601BB36,L1,100,1797,2023/05/09,0.0,9678.0,,1
5121-601BB36,L1,100,1797,2013/06/01,0.0,8798.0,,1
5121-601BB36,L1,100,9999,2000/01/01,0.0,9678.0,,1
5121-601BB36,LA,100,1797,2024/05/01,0.0,8795.0,,1
5121-601BB36,LA,100,1797,2023/05/09,0.0,7995.0,,1
5121-601BB36,LA,100,1797,2013/06/01,0.0,7268.0,,1
5121-601BB36,LA,100,9999,2000/01/01,0.0,7995.0,,1
5212-601AA34,L1,100,1797,2024/05/01,0.0,10092.0,,1
5212-601AA34,L1,100,1797,2023/05/09,0.0,9174.0,,1
5212-601AA34,L1,100,1797,2013/06/01,0.0,8340.0,,1
5212-601AA34,L1,100,9999,2000/01/01,0.0,10092.0,,1
5212-601AA34,LA,100,1797,2024/05/01,0.0,9951.0,,1
5212-601AA34,LA,100,1797,2023/05/09,0.0,9046.0,,1
5212-601AA34,LA,100,1797,2013/06/01,0.0,8223.0,,1
5212-601AA34,LA,100,9999,2000/01/01,0.0,9951.0,,1
6206-501BB34,L1,100,1800,2022/10/25,0.0,18500.0,,1
6206-501BB34,L1,100,1800,2013/06/01,0.0,12852.0,,1
6206-501BB34,L1,100,9999,2000/01/01,0.0,18500.0,,1
6206-501BB34,LA,100,1800,2013/06/01,0.0,1080.0,,1
6206-501BB34,LA,100,9999,2000/01/01,0.0,1080.0,,1
4307-608AA13,L1,100,1797,2024/05/01,0.0,1005.0,,1
4307-608AA13,L1,100,1797,2023/05/09,0.0,913.0,,1
4307-608AA13,L1,100,1797,2013/06/01,0.0,830.0,,1
4307-608AA13,L1,100,9999,2000/01/01,0.0,830.0,,1
4307-608AA13,L2,100,1797,2024/05/01,0.0,3897.0,,1
4307-608AA13,L2,100,1797,2023/05/09,0.0,3542.0,,1
4307-608AA13,L2,100,1797,2013/06/01,0.0,3220.0,,1
4307-608AA13,L2,100,9999,2000/01/01,0.0,3220.0,,1
3154-608AA14,L1,100,1797,2024/05/01,0.0,1005.0,,1
3154-608AA14,L1,100,1797,2023/05/09,0.0,913.0,,1
3154-608AA14,L1,100,1797,2013/06/01,0.0,830.0,,1
3154-608AA14,L1,100,9999,2000/01/01,0.0,830.0,,1
3154-608AA14,L2,100,1797,2024/05/01,0.0,4009.0,,1
3154-608AA14,L2,100,1797,2023/05/09,0.0,3644.0,,1
3154-608AA14,L2,100,1797,2013/06/01,0.0,3312.0,,1
3154-608AA14,L2,100,9999,2000/01/01,0.0,3312.0,,1
4307-608AA14,L1,100,1797,2024/05/01,0.0,1005.0,,1
4307-608AA14,L1,100,1797,2023/05/09,0.0,913.0,,1
4307-608AA14,L1,100,1797,2013/06/01,0.0,830.0,,1
4307-608AA14,L1,100,9999,2000/01/01,0.0,830.0,,1
4307-608AA14,L2,100,1797,2024/05/01,0.0,4009.0,,1
4307-608AA14,L2,100,1797,2023/05/09,0.0,3644.0,,1
4307-608AA14,L2,100,1797,2013/06/01,0.0,3312.0,,1
4307-608AA14,L2,100,9999,2000/01/01,0.0,3312.0,,1
4307-608AA16,L1,100,1797,2024/05/01,0.0,1065.0,,1
4307-608AA16,L1,100,1797,2023/05/09,0.0,968.0,,1
4307-608AA16,L1,100,1797,2013/06/01,0.0,880.0,,1
4307-608AA16,L1,100,9999,2000/01/01,0.0,880.0,,1
4307-608AA20,L1,100,1797,2024/05/01,0.0,948.0,,1
4307-608AA20,L1,100,3199,2023/10/04,0.0,17050.0,,1
4307-608AA20,L1,100,1797,2023/05/09,0.0,861.0,,1
4307-608AA20,L1,100,1797,2013/06/01,0.0,782.0,,1
4307-608AA20,L1,100,9999,2000/01/01,0.0,17050.0,,1
4307-608AA17,L1,100,1797,2024/05/01,0.0,829.0,,1
4307-608AA17,L1,100,3199,2024/01/16,0.0,16225.0,,1
4307-608AA17,L1,100,1797,2023/05/09,0.0,753.0,,1
4307-608AA17,L1,100,1797,2013/06/01,0.0,684.0,,1
4307-608AA17,L1,100,9999,2000/01/01,0.0,16225.0,,1
4307-608AA18,L1,100,1797,2024/05/01,0.0,1065.0,,1
4307-608AA18,L1,100,3199,2023/10/10,0.0,18700.0,,1
4307-608AA18,L1,100,1797,2023/05/09,0.0,968.0,,1
4307-608AA18,L1,100,1199,2023/03/29,0.0,18700.0,,1
4307-608AA18,L1,100,1797,2013/06/01,0.0,880.0,,1
4307-608AA18,L1,100,9999,2000/01/01,0.0,18700.0,,1
4307-608AA19,L1,100,1797,2024/05/01,0.0,829.0,,1
4307-608AA19,L1,100,3199,2023/10/04,0.0,16775.0,,1
4307-608AA19,L1,100,1797,2023/05/09,0.0,753.0,,1
4307-608AA19,L1,100,1797,2013/06/01,0.0,684.0,,1
4307-608AA19,L1,100,9999,2000/01/01,0.0,16775.0,,1
4307-608AA21,L1,100,1797,2024/05/01,0.0,1065.0,,1
4307-608AA21,L1,100,3199,2023/10/04,0.0,17325.0,,1
4307-608AA21,L1,100,1797,2023/05/09,0.0,968.0,,1
4307-608AA21,L1,100,1797,2013/06/01,0.0,880.0,,1
4307-608AA21,L1,100,9999,2000/01/01,0.0,17325.0,,1
4307-608AA22,L1,100,1797,2024/05/01,0.0,948.0,,1
4307-608AA22,L1,100,3199,2023/10/04,0.0,17600.0,,1
4307-608AA22,L1,100,1797,2023/05/09,0.0,861.0,,1
4307-608AA22,L1,100,1797,2013/06/01,0.0,782.0,,1
4307-608AA22,L1,100,9999,2000/01/01,0.0,17600.0,,1
4307-608AA24,L1,100,1797,2024/05/01,0.0,948.0,,1
4307-608AA24,L1,100,3199,2023/10/04,0.0,18150.0,,1
4307-608AA24,L1,100,1797,2023/05/09,0.0,861.0,,1
4307-608AA24,L1,100,1797,2013/06/01,0.0,782.0,,1
4307-608AA24,L1,100,9999,2000/01/01,0.0,782.0,,1
3153-608AA26-1,L1,100,1797,2024/05/01,0.0,1184.0,,1
3153-608AA26-1,L1,100,1797,2023/05/09,0.0,1076.0,,1
3153-608AA26-1,L1,100,3199,2023/04/11,0.0,18700.0,,1
3153-608AA26-1,L1,100,1199,2022/09/05,0.0,18700.0,,1
3153-608AA26-1,L1,100,1797,2013/06/01,0.0,978.0,,1
3153-608AA26-1,L1,100,9999,2000/01/01,0.0,18700.0,,1
3154-608AA26,L1,100,1797,2024/05/01,0.0,1184.0,,1
3154-608AA26,L1,100,1797,2023/05/09,0.0,1076.0,,1
3154-608AA26,L1,100,3199,2023/04/11,0.0,18700.0,,1
3154-608AA26,L1,100,1199,2022/09/05,0.0,18700.0,,1
3154-608AA26,L1,100,1797,2013/06/01,0.0,978.0,,1
3154-608AA26,L1,100,9999,2000/01/01,0.0,18700.0,,1
523-608AA28,L1,100,1797,2024/05/01,0.0,1226.0,,1
523-608AA28,L1,100,1797,2023/05/09,0.0,1114.0,,1
523-608AA28,L1,100,3199,2023/04/11,0.0,19250.0,,1
523-608AA28,L1,100,1199,2022/09/05,0.0,19250.0,,1
523-608AA28,L1,100,1797,2013/06/01,0.0,1012.0,,1
523-608AA28,L1,100,9999,2000/01/01,0.0,19250.0,,1
608-608AA28,L1,100,1797,2024/05/01,0.0,1226.0,,1
608-608AA28,L1,100,1797,2023/05/09,0.0,1114.0,,1
608-608AA28,L1,100,3199,2023/04/11,0.0,19250.0,,1
608-608AA28,L1,100,1199,2022/09/05,0.0,19250.0,,1
608-608AA28,L1,100,1797,2013/06/01,0.0,1012.0,,1
608-608AA28,L1,100,9999,2000/01/01,0.0,19250.0,,1
3154-608AB30,L1,100,1797,2024/05/01,0.0,1462.0,,1
3154-608AB30,L1,100,1797,2023/05/09,0.0,1329.0,,1
3154-608AB30,L1,100,3199,2023/04/11,0.0,20020.0,,1
3154-608AB30,L1,100,3279,2022/11/10,0.0,25050.0,,1
3154-608AB30,L1,100,1199,2022/09/05,0.0,20020.0,,1
3154-608AB30,L1,100,1797,2013/06/01,0.0,1208.0,,1
3154-608AB30,L1,100,9999,2000/01/01,0.0,20020.0,,1
3153-608AA32-1,L1,100,1797,2024/05/01,0.0,1657.0,,1
3153-608AA32-1,L1,100,1797,2023/05/09,0.0,1506.0,,1
3153-608AA32-1,L1,100,3199,2023/04/11,0.0,21120.0,,1
3153-608AA32-1,L1,100,1199,2022/09/05,0.0,21120.0,,1
3153-608AA32-1,L1,100,1797,2013/06/01,0.0,1369.0,,1
3153-608AA32-1,L1,100,9999,2000/01/01,0.0,1369.0,,1
3154-608AA32,L1,100,1797,2024/05/01,0.0,1657.0,,1
3154-608AA32,L1,100,1797,2023/05/09,0.0,1506.0,,1
3154-608AA32,L1,100,3199,2023/04/11,0.0,21120.0,,1
3154-608AA32,L1,100,1199,2022/09/05,0.0,21120.0,,1
3154-608AA32,L1,100,1797,2013/06/01,0.0,1369.0,,1
3154-608AA32,L1,100,9999,2000/01/01,0.0,1369.0,,1
3225-432AA36,L1,100,1797,2013/06/01,0.0,4111.0,,1
3225-432AA36,L1,100,9999,2000/01/01,0.0,4111.0,,1
3225-432AA36,LA,100,1797,2013/06/01,0.0,9488.0,,1
3225-432AA36,LA,100,9999,2000/01/01,0.0,9488.0,,1
4307-652AA13,L2,100,1797,2024/05/01,0.0,1967.0,,1
4307-652AA13,L2,100,1797,2023/05/09,0.0,1788.0,,1
4307-652AA13,L2,100,1797,2013/06/01,0.0,1625.0,,1
4307-652AA13,L2,100,9999,2000/01/01,0.0,1625.0,,1
3154-652AA12,L1,100,3279,2021/02/26,0.0,8000.0,,1
3154-652AA12,L1,100,9999,2000/01/01,0.0,8000.0,,1
4307-652AA16,L1,100,3994,2022/06/29,0.0,5000.0,,1
4307-652AA16,L1,100,3279,2021/02/26,0.0,10000.0,,1
4307-652AA16,L1,100,3044,2018/08/29,0.0,15000.0,,1
4307-652AA16,L1,100,3044,2016/10/20,0.0,14000.0,,1
4307-652AA16,L1,100,9999,2000/01/01,0.0,5000.0,,1
971-652AD16,L1,100,3994,2022/06/29,0.0,5000.0,,1
971-652AD16,L1,100,3279,2021/02/26,0.0,10000.0,,1
971-652AD16,L1,100,3044,2018/08/29,0.0,15000.0,,1
971-652AD16,L1,100,3044,2016/10/20,0.0,14000.0,,1
971-652AD16,L1,100,9999,2000/01/01,0.0,5000.0,,1
3154-652AA14,L1,100,3044,2019/04/19,0.0,15000.0,,1
3154-652AA14,L1,100,9999,2000/01/01,0.0,15000.0,,1
4307-652AA17,L1,100,3994,2022/06/29,0.0,5000.0,,1
4307-652AA17,L1,100,3279,2022/02/17,0.0,11000.0,,1
4307-652AA17,L1,100,3279,2022/02/15,0.0,11000.0,,1
4307-652AA17,L1,100,9999,2000/01/01,0.0,5000.0,,1
971-652AD17,L1,100,3994,2022/06/29,0.0,5000.0,,1
971-652AD17,L1,100,3279,2022/02/17,0.0,11000.0,,1
971-652AD17,L1,100,3279,2022/02/15,0.0,11000.0,,1
971-652AD17,L1,100,9999,2000/01/01,0.0,5000.0,,1
3154-652AA15,L1,100,3994,2022/06/10,0.0,4500.0,,1
3154-652AA15,L1,100,3279,2022/02/17,0.0,9500.0,,1
3154-652AA15,L1,100,3279,2022/02/15,0.0,9500.0,,1
3154-652AA15,L1,100,9999,2000/01/01,0.0,4500.0,,1
3154-652AA15,L2,100,3994,2022/06/10,0.0,4850.0,,1
3154-652AA15,L2,100,9999,2000/01/01,0.0,4850.0,,1
4307-652AA18,L1,100,3994,2022/06/29,0.0,5000.0,,1
4307-652AA18,L1,100,3279,2020/09/24,0.0,12000.0,,1
4307-652AA18,L1,100,9999,2000/01/01,0.0,5000.0,,1
4307-652AA18,L2,100,3994,2024/11/15,2.0,5600.0,,1
4307-652AA18,L2,100,1797,2024/05/01,0.0,2792.0,,1
4307-652AA18,L2,100,1797,2023/05/09,0.0,2538.0,,1
4307-652AA18,L2,100,3994,2022/11/24,5.0,5600.0,,1
4307-652AA18,L2,100,1797,2013/06/01,0.0,2307.0,,1
4307-652AA18,L2,100,9999,2000/01/01,0.0,5600.0,,1
971-652AD18,L1,100,3994,2022/06/29,0.0,5000.0,,1
971-652AD18,L1,100,3279,2020/09/24,0.0,12000.0,,1
971-652AD18,L1,100,9999,2000/01/01,0.0,5000.0,,1
971-652AD18,L2,100,3994,2024/11/15,2.0,5600.0,,1
971-652AD18,L2,100,1797,2024/05/01,0.0,2792.0,,1
971-652AD18,L2,100,1797,2023/05/09,0.0,2538.0,,1
971-652AD18,L2,100,3994,2022/11/24,5.0,5600.0,,1
971-652AD18,L2,100,1797,2013/06/01,0.0,2307.0,,1
971-652AD18,L2,100,9999,2000/01/01,0.0,5600.0,,1
4307-652AA19,L1,100,3994,2022/06/29,0.0,5500.0,,1
4307-652AA19,L1,100,3279,2021/07/19,0.0,12000.0,,1
4307-652AA19,L1,100,9999,2000/01/01,0.0,12000.0,,1
971-652AD19,L1,100,3994,2022/06/29,0.0,5500.0,,1
971-652AD19,L1,100,3279,2021/07/19,0.0,12000.0,,1
971-652AD19,L1,100,9999,2000/01/01,0.0,12000.0,,1
4307-652AA20,L1,100,3994,2022/06/29,0.0,5500.0,,1
4307-652AA20,L1,100,3279,2021/02/26,0.0,12500.0,,1
4307-652AA20,L1,100,9999,2000/01/01,0.0,5500.0,,1
971-652AD20,L1,100,3994,2022/06/29,0.0,5500.0,,1
971-652AD20,L1,100,3279,2021/02/26,0.0,12500.0,,1
971-652AD20,L1,100,9999,2000/01/01,0.0,5500.0,,1
4307-652AA21,L1,100,3994,2022/06/10,0.0,6000.0,,1
4307-652AA21,L1,100,3279,2021/02/26,0.0,12750.0,,1
4307-652AA21,L1,100,9999,2000/01/01,0.0,6000.0,,1
971-652AD21,L1,100,3994,2022/06/10,0.0,6000.0,,1
971-652AD21,L1,100,3279,2021/02/26,0.0,12750.0,,1
971-652AD21,L1,100,9999,2000/01/01,0.0,6000.0,,1
612-601AA30,L1,100,3199,2024/06/18,0.0,29700.0,,1
612-601AA30,L1,100,1797,2024/05/01,0.0,1421.0,,1
612-601AA30,L1,100,1797,2023/05/09,0.0,1291.0,,1
612-601AA30,L1,100,1797,2013/06/01,0.0,1173.0,,1
612-601AA30,L1,100,9999,2000/01/01,0.0,29700.0,,1
3550-601AB34,L1,100,1797,2024/05/01,0.0,2958.0,,1
3550-601AB34,L1,100,3199,2023/12/12,0.0,26400.0,,1
3550-601AB34,L1,100,1797,2023/05/09,0.0,2689.0,,1
3550-601AB34,L1,100,1797,2013/06/01,0.0,2444.0,,1
3550-601AB34,L1,100,9999,2000/01/01,0.0,26400.0,,1
523-601EA34,L1,100,1797,2024/05/01,0.0,2958.0,,1
523-601EA34,L1,100,3199,2023/12/12,0.0,26400.0,,1
523-601EA34,L1,100,1797,2023/05/09,0.0,2689.0,,1
523-601EA34,L1,100,1797,2013/06/01,0.0,2444.0,,1
523-601EA34,L1,100,9999,2000/01/01,0.0,26400.0,,1
612-601AA34,L1,100,1797,2024/05/01,0.0,2958.0,,1
612-601AA34,L1,100,3199,2023/12/12,0.0,26400.0,,1
612-601AA34,L1,100,1797,2023/05/09,0.0,2689.0,,1
612-601AA34,L1,100,1797,2013/06/01,0.0,2444.0,,1
612-601AA34,L1,100,9999,2000/01/01,0.0,26400.0,,1
161-406EF31,L1,100,3910,2025/09/25,20.0,30000.0,,1
161-406EF31,L1,100,3910,2025/09/25,10.0,32000.0,,1
161-406EF31,L1,100,3279,2025/08/07,0.0,44000.0,,1
161-406EF31,L1,100,1797,2024/05/01,0.0,21841.0,,1
161-406EF31,L1,100,1797,2023/05/09,0.0,19855.0,,1
161-406EF31,L1,100,1797,2016/01/28,0.0,18050.0,,1
161-406EF31,L1,100,1797,2013/06/01,0.0,9971.0,,1
161-406EF31,L1,100,9999,2000/01/01,0.0,21841.0,,1
161-406EF31,LA,100,3910,2025/09/25,20.0,12500.0,,1
161-406EF31,LA,100,3910,2025/09/25,10.0,14000.0,,1
161-406EF31,LA,100,3279,2025/08/07,0.0,6000.0,,1
161-406EF31,LA,100,1797,2024/05/01,0.0,1324.0,,1
161-406EF31,LA,100,1797,2023/05/09,0.0,1203.0,,1
161-406EF31,LA,100,1797,2013/06/01,0.0,1093.0,,1
161-406EF31,LA,100,9999,2000/01/01,0.0,1324.0,,1
161-406EF31,LA,100,1797,2024/05/01,0.0,11207.0,,1
161-406EF31,LA,100,3279,2024/02/09,0.0,18500.0,,1
161-406EF31,LA,100,1797,2023/05/09,0.0,10188.0,,1
161-406EF31,LA,100,1797,2013/06/01,0.0,9261.0,,1
161-406EF31,LA,100,9999,2000/01/01,0.0,10188.0,,1
1632-401CA30,L1,100,1800,2013/06/01,0.0,15000.0,,1
1632-401CA30,L1,100,9999,2000/01/01,0.0,15000.0,,1
1632-401CA30,LA,100,1800,2013/06/01,0.0,1800.0,,1
1632-401CA30,LA,100,9999,2000/01/01,0.0,1800.0,,1
1632-401CA30,LA,100,1800,2013/06/01,0.0,1200.0,,1
1632-401CA30,LA,100,9999,2000/01/01,0.0,1200.0,,1
100-609AB1,PA,100,1515,2022/08/25,0.0,315.0,,1
100-609AB1,PA,100,1515,2013/06/01,0.0,300.0,,1
100-609AB1,PA,100,9999,2000/01/01,0.0,315.0,,1
100-609AB2,PA,100,1515,2022/08/25,0.0,315.0,,1
100-609AB2,PA,100,1515,2013/06/01,0.0,300.0,,1
100-609AB2,PA,100,9999,2000/01/01,0.0,315.0,,1
100-609AB4,PA,100,1515,2022/08/25,0.0,315.0,,1
100-609AB4,PA,100,1515,2013/06/01,0.0,300.0,,1
100-609AB4,PA,100,9999,2000/01/01,0.0,315.0,,1
100-609AB5,PA,100,1515,2022/08/25,0.0,315.0,,1
100-609AB5,PA,100,1515,2013/06/01,0.0,300.0,,1
100-609AB5,PA,100,9999,2000/01/01,0.0,315.0,,1
100-609AB6,PA,100,1515,2013/06/01,0.0,300.0,,1
100-609AB6,PA,100,9999,2000/01/01,0.0,300.0,,1
100-609AB7,PA,100,1515,2013/06/01,0.0,300.0,,1
