HMCD,SEQ,KTSEQ,KTCD,SRCD,SGNCD,DDTIME,SGTIME,LDTIME,SRPRICE,CSBCD,SUPCLSCD,SUPCD,RCVTSTKBN,RCVCHKKBN,INSTID,INSTDT,UPDTID,UPDTDT
KF12-00701CB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701DA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701DA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701DB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701DB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701EA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701EA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701EB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701EB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701FA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701FA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701FB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701FB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701GA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701GA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701GB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00701GB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AA34,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AA34,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AA38,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AA38,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AB34,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AB34,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AC30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AC30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AD30,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801AD30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801BA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801BA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801BB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801BB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801CA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801CA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801CB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801CB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801DA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801DA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801DB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00801DB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AA34,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AA34,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AA38,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AA38,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AB34,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AB34,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AC30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AC30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AD30,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802AD30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802BA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802BA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802BB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802BB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802CA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802CA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802CB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802CB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802DA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802DA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802DB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00802DB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AA34,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AA34,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AA38,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AA38,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AB34,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AB34,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AC30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AC30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AD30,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803AD30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803BA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803BA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803BB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803BB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803CA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803CA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803CB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803CB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803DA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803DA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803DB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00803DB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AA34,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AA34,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AA38,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AA38,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AB34,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AB34,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AC30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AC30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AD30,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804AD30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804BA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804BA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804BB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804BB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804CA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804CA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804CB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804CB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804DA30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804DA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804DB30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00804DB30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00809AA,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF12-00901AB30,1,10,PA,3406,仮,0,0,25,0,10,,,2,2,,,,
KF12-00901AB36,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF12-00901AB42,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF12-00901BAL30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00901BAL30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00901BAL36,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00901BAL36,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00901BBL36,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00901BBL36,2,20,PA,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00902AB30,1,10,PA,3406,仮,0,0,25,0,10,,,2,2,,,,
KF12-00902AB36,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF12-00902AB42,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF12-00902BAL30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00902BAL30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00902BAL36,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00902BAL36,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00902BBL36,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00902BBL36,2,20,PA,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00903AB30,1,10,PA,3406,仮,0,0,25,0,10,,,2,2,,,,
KF12-00903AB36,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF12-00903AB42,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF12-00903BAL30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00903BAL30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00903BAL36,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00903BAL36,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00903BBL36,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00903BBL36,2,20,PA,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00904AB30,1,10,PA,3406,仮,0,0,25,0,10,,,2,2,,,,
KF12-00904AB36,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF12-00904AB42,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF12-00904BAL30,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00904BAL30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00904BAL36,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-00904BAL36,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-00904BBL36,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-00904BBL36,2,20,PA,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-01001AA30,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-01001AA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01001AA36,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-01001AA36,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01002AA30,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-01002AA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01002AA36,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-01002AA36,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01003AA30,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-01003AA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01003AA36,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-01003AA36,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01004AA30,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-01004AA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01004AA36,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-01004AA36,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01101EA30,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01101FA30,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01101GA30,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01601AA38,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-01601AA38,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01602AA38,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-01602AA38,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01603AA38,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-01603AA38,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01604AA38,1,10,AO（無）,1592,仮,0,0,0,0,10,,,2,2,,,,
KF12-01604AA38,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-01701AA,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-02301AA30,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-02301AA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-02301AA30-5B,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF12-02301AA36,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-02301AA36,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-02301AA36-5B,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF12-02301AA42,1,10,AO（無）,無し,仮,0,0,0,0,10,,,2,2,,,,
KF12-02301AA42,2,20,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
KF12-02302AA30,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-02302AA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-02302AA30-5B,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF12-02302AA36,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-02302AA36,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-02302AA36-5B,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF12-02302AA42,1,10,AO（無）,無し,仮,0,0,0,0,10,,,2,2,,,,
KF12-02302AA42,2,20,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
KF12-02303AA30,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-02303AA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-02303AA36,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-02303AA36,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-02303AA42,1,10,AO（無）,無し,仮,0,0,0,0,10,,,2,2,,,,
KF12-02303AA42,2,20,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
KF12-02304AA30,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-02304AA30,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-02304AA36,1,10,AO（無）,3784,仮,0,0,0,0,10,,,2,2,,,,
KF12-02304AA36,2,20,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
KF12-02304AA42,1,10,AO（無）,無し,仮,0,0,0,0,10,,,2,2,,,,
KF12-02304AA42,2,20,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
KF15-00107AA,1,10,PA,3406,仮,0,0,30,0,10,,,2,2,,,,
KF15-00109AA,1,10,PA,3406,仮,0,0,30,0,10,,,2,2,,,,
KF15-00110AA,1,10,PA,3406,仮,0,0,30,0,10,,,2,2,,,,
KF20-00203AA1333,1,10,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-01313EA1240,1,10,L,3254,仮,0,0,30,0,10,,,2,2,,,,
KF20-01313EA1240,2,20,AO（無）,3070,仮,0,0,30,0,10,,,2,2,,,,
KF20-01313EA1333,1,10,L,3254,仮,0,0,40,0,10,,,2,2,,,,
KF20-01313EA1333,2,20,AO（無）,3070,仮,0,0,40,0,10,,,2,2,,,,
KF20-01313EA1531,1,10,L,3254,仮,0,0,30,0,10,,,2,2,,,,
KF20-01313EA1531,2,20,AO（無）,3070,仮,0,0,30,0,10,,,2,2,,,,
KF20-01313EA1680,1,10,L,3254,仮,0,0,30,0,10,,,2,2,,,,
KF20-01313EA1680,2,20,AO（無）,3070,仮,0,0,30,0,10,,,2,2,,,,
KF20-01313EB1333,1,10,L,3254,仮,0,0,40,0,10,,,2,2,,,,
KF20-01313EB1333,2,20,AO（無）,3070,仮,0,0,40,0,10,,,2,2,,,,
KF20-01313EB1531,1,10,L,3254,仮,0,0,30,0,10,,,2,2,,,,
KF20-01313EB1531,2,20,AO（無）,3070,仮,0,0,30,0,10,,,2,2,,,,
KF20-01323CA1240,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
KF20-01323CA1333,1,10,PA,1515,仮,0,0,10,0,10,,,2,2,,,,
KF20-01323CA1531,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
KF20-01323CA1680,1,10,PA,1515,仮,0,0,10,0,10,,,2,2,,,,
KF20-01606AA,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
KF20-01607AA0510,1,10,L,3994,仮,0,0,20,0,10,,,2,2,,,,
KF20-01607AA0550,1,10,L,3994,仮,0,0,20,0,10,,,2,2,,,,
KF20-01607AA0700,1,10,L,3994,仮,0,0,20,0,10,,,2,2,,,,
KF20-01607AA1000,1,10,L,3994,仮,0,0,20,0,10,,,2,2,,,,
KF20-01703DA,1,10,PA,1515,仮,0,0,60,0,10,,,2,2,,,,
KF20-02221DB,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-02221FA,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-02223AA,1,10,L2,3994,仮,0,0,75,0,10,,,2,2,,,,
KF20-02223BA,1,10,L2,3994,仮,0,0,0,0,10,,,2,2,,,,
KF20-02223BC,1,10,L2,3994,仮,0,0,40,0,10,,,2,2,,,,
KF20-02223BD,1,10,L2,3994,仮,0,0,40,0,10,,,2,2,,,,
KF20-02224BA,1,10,PA,3994,仮,0,0,45,0,10,,,2,2,,,,
KF20-02224DB,1,10,L2,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DB,2,20,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DD,1,10,L2,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DD,2,20,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DE,1,10,MC,3212,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DE,2,20,PA,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DF,1,10,L2,1797,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DF,2,20,MC,1797,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DF,3,30,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DG,1,10,L2,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DG,2,20,MC,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DG,3,30,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DH,1,10,L2,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DH,2,20,MC,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DH,3,30,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DJ,1,10,L2,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DJ,2,20,MC,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DJ,3,30,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DK,1,10,L2,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DK,2,20,MC,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DK,3,30,PA,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DN,1,10,MC,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DN,2,20,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DP,1,10,L2,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DP,2,20,MC,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-02224DP,3,30,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
KF20-02229AA,1,10,PL,3861,仮,0,0,20,0,10,,,2,2,,,,
KF20-02230BC,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03501AB,1,10,MC,3992,仮,0,0,0,0,10,,,2,2,,,,
KF20-03501AB,2,20,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
KF20-03501AD,1,10,MC,3992,仮,0,0,0,0,10,,,2,2,,,,
KF20-03501AD,2,20,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
KF20-03501AE,1,10,MC,3399,仮,0,0,0,0,10,,,2,2,,,,
KF20-03501AE,2,20,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
KF20-03502AB,1,10,MC,3992,仮,0,0,0,0,10,,,2,2,,,,
KF20-03502AB,2,20,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
KF20-03502AD,1,10,MC,3992,仮,0,0,0,0,10,,,2,2,,,,
KF20-03502AD,2,20,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
KF20-03502AE,1,10,MC,3399,仮,0,0,0,0,10,,,2,2,,,,
KF20-03502AE,2,20,PA,1515,仮,0,0,0,0,10,,,2,2,,,,
KF20-03601AB0580,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03601BC0850,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03601BC1000,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03601CB0850,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03601CB1000,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03601CC1300,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF20-03601DB0580,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03602AB0580,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03602BC0850,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03602BC1000,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03602BD1300,1,10,PA,3406,仮,0,0,20,0,10,,,2,2,,,,
KF20-03603AB0580,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03603AC0580,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03603BB1000,1,10,PA,無し,仮,0,0,75,0,10,,,2,2,,,,
KF20-03604AA,1,10,PA,無し,仮,0,0,75,0,10,,,2,2,,,,
KF20-03607AB,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03608AB,1,10,PA,3406,仮,0,0,75,0,10,,,2,2,,,,
KF20-03901AA,1,10,L2,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-03901AA,2,20,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-03901AB,1,10,L2,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-03901AB,2,20,PA,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-03901AC,1,10,L2,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-03901AC,2,20,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
KF20-03901AD,1,10,L2,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-03901AD,2,20,PA,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-03901AE,1,10,L2,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-03901AE,2,20,PA,3319,仮,0,0,0,0,10,,,2,2,,,,
KF20-03901AF,1,10,L2,3319,仮,0,0,0,0,10,,,2,2,,,,
