No,完成部番,単位数分子,単位数分母,前工程
2,5128-502EA30,0.0,0.0,
3,5128-502EA30,0.0,0.0,
4,5128-502EA30,0.0,0.0,
5,5128-502EA30,1.0,1.0,MA-474-502AA30
6,5128-502EA30,1.0,1,L1-474-502AA30
1,3147-502MA30,0.0,0.0,
2,3147-502MA30,0.0,0.0,
3,3147-502MA30,0.0,0.0,
4,3147-502MA30,1.0,1.0,MA-582-502AA30
5,3147-502MA30,1.0,1.0,L1-582-502AA30
6,3147-502MA30,1.0,1,PL-3147-502MA30
1,3153-502FA30,0.0,0.0,
2,3153-502FA30,0.0,0.0,
3,3153-502FA30,0.0,0.0,
4,3153-502FA30,0.0,0.0,
5,3153-502FA30,0.0,0.0,
6,3153-502FA30,33.0,1,MA-RH-0175KD-21AA
1,1831-501BB36,0.0,0.0,
2,1831-501BB36,0.0,0.0,
3,1831-501BB36,0.0,0.0,
4,1831-501BB36,1.0,1.0,MA-1831-501BA36
5,1831-501BB36,1.0,1.0,L1-1831-501BA36
6,1831-501BB36,1.0,1,LA-1831-501BA36-DF
1,1831-501DB36,0.0,0.0,
2,1831-501DB36,0.0,0.0,
3,1831-501DB36,0.0,0.0,
4,1831-501DB36,1.0,1.0,MA-1831-501AA36
5,1831-501DB36,1.0,1.0,L1-1831-501AA36
6,1831-501DB36,1.0,1,LA-1831-501AA36-DF
1,3164-502AB36,0.0,0.0,
2,3164-502AB36,0.0,0.0,
3,3164-502AB36,0.0,0.0,
4,3164-502AB36,1.0,1.0,MA-3164-502AA36
5,3164-502AB36,1.0,1.0,L1-3164-502AA36
6,3164-502AB36,1.0,1,PL-3164-502AB36
1,3164-502ZA36,0.0,0.0,
2,3164-502ZA36,0.0,0.0,
3,3164-502ZA36,0.0,0.0,
4,3164-502ZA36,0.0,0.0,
5,3164-502ZA36,1.0,1.0,MA-3164-502AA36
6,3164-502ZA36,1.0,1,L1-3164-502AA36
1,3164-502ZA34,0.0,0.0,
2,3164-502ZA34,0.0,0.0,
3,3164-502ZA34,0.0,0.0,
4,3164-502ZA34,0.0,0.0,
5,3164-502ZA34,1.0,1.0,MA-3164-502AA34
6,3164-502ZA34,1.0,1,L1-3164-502AA34
1,1831-501BB38,0.0,0.0,
2,1831-501BB38,0.0,0.0,
3,1831-501BB38,0.0,0.0,
4,1831-501BB38,1.0,1.0,MA-1831-501BA38
5,1831-501BB38,1.0,1.0,L1-1831-501BA38
6,1831-501BB38,1.0,1,LA-1831-501BA38-DF
1,1831-501CB32,0.0,0.0,
2,1831-501CB32,0.0,0.0,
3,1831-501CB32,0.0,0.0,
4,1831-501CB32,1.0,1.0,MA-1831-501BA32
5,1831-501CB32,1.0,1.0,L1-1831-501BA32
6,1831-501CB32,1.0,1,LA-1831-501BA32-DF
1,1831-501DB38,0.0,0.0,
2,1831-501DB38,0.0,0.0,
3,1831-501DB38,0.0,0.0,
4,1831-501DB38,1.0,1.0,MA-1831-501AA38
5,1831-501DB38,1.0,1.0,L1-1831-501AA38
6,1831-501DB38,1.0,1,LA-1831-501AA38-DF
1,3164-502ZA38,0.0,0.0,
2,3164-502ZA38,0.0,0.0,
3,3164-502ZA38,0.0,0.0,
4,3164-502ZA38,0.0,0.0,
5,3164-502ZA38,1.0,1.0,MA-3164-502AA38
6,3164-502ZA38,1.0,1,L1-3164-502AA38
1,3164-502EB32,0.0,0.0,
2,3164-502EB32,0.0,0.0,
3,3164-502EB32,0.0,0.0,
4,3164-502EB32,1.0,1.0,MA-3164-502AA32
5,3164-502EB32,1.0,1.0,L1-3164-502AA32
6,3164-502EB32,1.0,1,PL-3164-502EB32
1,816-405MA300,0.0,0.0,
2,816-405MA300,0.0,0.0,
3,816-405MA300,0.0,0.0,
4,816-405MA300,0.0,0.0,
5,816-405MA300,1.0,1.0,MA-816-405CA30-S
6,816-405MA300,1.0,1,L1-816-405CA30-S
1,335-409GA300,0.0,0.0,
2,335-409GA300,0.0,0.0,
3,335-409GA300,0.0,0.0,
4,335-409GA300,0.0,0.0,
5,335-409GA300,1.0,1.0,MA-79-409B30-S
6,335-409GA300,1.0,1,L1-79-409B30-S
1,1831-501BA41,0.0,0.0,
2,1831-501BA41,0.0,0.0,
3,1831-501BA41,0.0,0.0,
4,1831-501BA41,1.0,1.0,MA-1831-501BA41
5,1831-501BA41,1.0,1.0,L1-1831-501BA41
6,1831-501BA41,1.0,1,LA-1831-501BA41-DF
1,1831-406AA41,0.0,0.0,
2,1831-406AA41,0.0,0.0,
3,1831-406AA41,1.0,1.0,MA-1831-406AA41
4,1831-406AA41,1.0,1.0,L1-1831-406AA41
5,1831-406AA41,1.0,1.0,LA-1831-406AA41-D
6,1831-406AA41,1.0,1,LA-1831-406AA41-MC
1,1831-501DA41,0.0,0.0,
2,1831-501DA41,0.0,0.0,
3,1831-501DA41,0.0,0.0,
4,1831-501DA41,1.0,1.0,MA-1831-501AA42
5,1831-501DA41,1.0,1.0,L1-1831-501AA42
6,1831-501DA41,1.0,1,LA-1831-501AA42-DF
1,580-652AA41,0.0,0.0,
2,580-652AA41,0.0,0.0,
3,580-652AA41,0.0,0.0,
4,580-652AA41,0.0,0.0,
5,580-652AA41,1.0,1.0,MA-720-65241-DRUM
6,580-652AA41,1.0,4,L1-720-65241-DRUM
1,582-502FA41,0.0,0.0,
2,582-502FA41,0.0,0.0,
3,582-502FA41,0.0,0.0,
4,582-502FA41,0.0,0.0,
5,582-502FA41,1.0,1.0,MA-582-502AA41
6,582-502FA41,1.0,1,L1-582-502AA41
1,582-502ZA41,0.0,0.0,
2,582-502ZA41,0.0,0.0,
3,582-502ZA41,0.0,0.0,
4,582-502ZA41,0.0,0.0,
5,582-502ZA41,1.0,1.0,MA-582-502AA41
6,582-502ZA41,1.0,1,L1-582-502AA41
1,582-601FA41,0.0,0.0,
2,582-601FA41,0.0,0.0,
3,582-601FA41,0.0,0.0,
4,582-601FA41,1.0,1.0,MA-603-601-BLOCK
5,582-601FA41,22.0,1.0,MC-603-601-BLOCK
6,582-601FA41,1.0,1,PL-582-601FA41
1,1831-501EA26,0.0,0.0,
2,1831-501EA26,0.0,0.0,
3,1831-501EA26,0.0,0.0,
4,1831-501EA26,1.0,1.0,MA-1831-501EA26
5,1831-501EA26,1.0,1.0,L1-1831-501EA26
6,1831-501EA26,1.0,1,LA-1831-501EA26-DF
1,600-652BA26,0.0,0.0,
2,600-652BA26,0.0,0.0,
3,600-652BA26,0.0,0.0,
4,600-652BA26,0.0,0.0,
5,600-652BA26,1.0,1.0,MA-720-65226-DRUM
6,600-652BA26,1.0,4,L1-720-65226-DRUM
1,740-409DA410,0.0,0.0,
2,740-409DA410,0.0,0.0,
3,740-409DA410,0.0,0.0,
4,740-409DA410,0.0,0.0,
5,740-409DA410,1.0,1.0,MA-740-40941-S
6,740-409DA410,1.0,5,LC-740-40941-S
1,740-410HA410,0.0,0.0,
2,740-410HA410,0.0,0.0,
3,740-410HA410,0.0,0.0,
4,740-410HA410,0.0,0.0,
5,740-410HA410,1.0,1.0,MA-970-41041-S
6,740-410HA410,1.0,4,LC-970-41041-S
1,603-60841,0.0,0.0,
2,603-60841,0.0,0.0,
3,603-60841,0.0,0.0,
4,603-60841,0.0,0.0,
5,603-60841,1.0,4.0,MA-603-608AA41-DRUM
6,603-60841,1.0,1,L1-603-608AA41
1,600-502BA26,0.0,0.0,
2,600-502BA26,0.0,0.0,
3,600-502BA26,0.0,0.0,
4,600-502BA26,1.0,1.0,MA-600-502AA26
5,600-502BA26,1.0,1.0,L1-600-502AA26
6,600-502BA26,1.0,1,PL-600-502BA26
1,603-601GA26,0.0,0.0,
2,603-601GA26,0.0,0.0,
3,603-601GA26,0.0,0.0,
4,603-601GA26,1.0,1.0,MA-603-601-BLOCK
5,603-601GA26,17.0,1.0,MC-603-601-BLOCK
6,603-601GA26,1.0,1,PL-603-601GA26
1,87-405SA410,0.0,0.0,
2,87-405SA410,0.0,0.0,
3,87-405SA410,0.0,0.0,
4,87-405SA410,0.0,0.0,
5,87-405SA410,1.0,1.0,MA-87-40541-S
6,87-405SA410,1.0,1,L1-87-405LA41-S
1,1831-501BB40,0.0,0.0,
2,1831-501BB40,0.0,0.0,
3,1831-501BB40,0.0,0.0,
4,1831-501BB40,1.0,1.0,MA-1831-501BA40
5,1831-501BB40,1.0,1.0,L1-1831-501BA40
6,1831-501BB40,1.0,1,LA-1831-501BA40-DF
1,1831-501DB40,0.0,0.0,
2,1831-501DB40,0.0,0.0,
3,1831-501DB40,0.0,0.0,
4,1831-501DB40,1.0,1.0,MA-1831-501AA40
5,1831-501DB40,1.0,1.0,L1-1831-501AA40
6,1831-501DB40,1.0,1,LA-1831-501AA40-DF
1,3164-502AB38,0.0,0.0,
2,3164-502AB38,0.0,0.0,
3,3164-502AB38,0.0,0.0,
4,3164-502AB38,1.0,1.0,MA-3164-502AA38
5,3164-502AB38,1.0,1.0,L1-3164-502AA38
6,3164-502AB38,1.0,1,PL-3164-502AB38
1,3164-502AB40,0.0,0.0,
2,3164-502AB40,0.0,0.0,
3,3164-502AB40,0.0,0.0,
4,3164-502AB40,1.0,1.0,MA-3164-502AA40
5,3164-502AB40,1.0,1.0,L1-3164-502AA40
6,3164-502AB40,1.0,1,PL-3164-502AB40
1,5546-405AA190,0.0,0.0,
2,5546-405AA190,0.0,0.0,
3,5546-405AA190,0.0,0.0,
4,5546-405AA190,0.0,0.0,
5,5546-405AA190,1.0,1.0,MA-5546-405AA19-S
6,5546-405AA190,1.0,1,L1-5546-405AA19-S
1,4108-601FA26,0.0,0.0,
2,4108-601FA26,0.0,0.0,
3,4108-601FA26,0.0,0.0,
4,4108-601FA26,0.0,0.0,
5,4108-601FA26,1.0,1.0,MA-748-601AA26
6,4108-601FA26,1.0,1,L1-748-601AA26
1,631-502RA26,0.0,0.0,
2,631-502RA26,0.0,0.0,
3,631-502RA26,0.0,0.0,
4,631-502RA26,0.0,0.0,
5,631-502RA26,1.0,3.0,MA-631-50226
6,631-502RA26,1.0,1,L1-631-50226
1,SPL-2832-406AA30,0.0,0.0,
2,SPL-2832-406AA30,0.0,0.0,
3,SPL-2832-406AA30,1.0,1.0,MA-161-406QE30
4,SPL-2832-406AA30,1.0,1.0,L1-SPL-2832-406AA30
5,SPL-2832-406AA30,1.0,1.0,LA-SPL-2832-406AA30-D
6,SPL-2832-406AA30,1.0,1,LA-SPL-2832-406AA30-MC
1,SPL-2841-401AA24,0.0,0.0,
2,SPL-2841-401AA24,0.0,0.0,
3,SPL-2841-401AA24,0.0,0.0,
4,SPL-2841-401AA24,1.0,1.0,MA-1751-401BB24
5,SPL-2841-401AA24,1.0,1.0,L1-1751-401BB24
6,SPL-2841-401AA24,1.0,1,LA-1751-401BB24-D
1,5546-502EA38,0.0,0.0,
2,5546-502EA38,0.0,0.0,
3,5546-502EA38,0.0,0.0,
4,5546-502EA38,0.0,0.0,
5,5546-502EA38,1.0,1.0,MA-5546-502AA38
6,5546-502EA38,1.0,1,L1-5546-502AA38
1,1731-406DA17,0.0,0.0,
2,1731-406DA17,0.0,0.0,
3,1731-406DA17,1.0,1.0,MA-1731-406DA17
4,1731-406DA17,1.0,1.0,L1-1731-406DA17
5,1731-406DA17,1.0,1.0,LA-1731-406DA17-D
6,1731-406DA17,1.0,1,LA-1731-406DA17-MC
1,201-405AA180,0.0,0.0,
2,201-405AA180,0.0,0.0,
3,201-405AA180,0.0,0.0,
4,201-405AA180,0.0,0.0,
5,201-405AA180,1.0,1.0,MA-57-40518-S
6,201-405AA180,1.0,1,L1-57-40518-S
1,201-409BB180,0.0,0.0,
2,201-409BB180,0.0,0.0,
3,201-409BB180,0.0,0.0,
4,201-409BB180,0.0,0.0,
5,201-409BB180,1.0,1.0,MA-201-40918-S
6,201-409BB180,1.0,1,L1-201-409BA18-S
1,3153-502KB34,0.0,0.0,
2,3153-502KB34,0.0,0.0,
3,3153-502KB34,0.0,0.0,
4,3153-502KB34,1.0,1.0,MA-3153-502AC34
5,3153-502KB34,1.0,1.0,L1-3153-502AC34
6,3153-502KB34,1.0,1,PL-3153-502KB34
1,3153-502JC34,0.0,0.0,
2,3153-502JC34,0.0,0.0,
3,3153-502JC34,0.0,0.0,
4,3153-502JC34,0.0,0.0,
5,3153-502JC34,1.0,1.0,MA-3153-502AC34
6,3153-502JC34,1.0,1,L1-3153-502AC34
1,3153-502FB30,0.0,0.0,
2,3153-502FB30,0.0,0.0,
3,3153-502FB30,0.0,0.0,
4,3153-502FB30,1.0,1.0,MA-600-502AA30
5,3153-502FB30,1.0,1.0,L1-3153-502AC30
6,3153-502FB30,1.0,1,PL-3153-502FB30
1,3153-502KB30,0.0,0.0,
2,3153-502KB30,0.0,0.0,
3,3153-502KB30,0.0,0.0,
4,3153-502KB30,1.0,1.0,MA-600-502AA30
5,3153-502KB30,1.0,1.0,L1-3153-502AC30
6,3153-502KB30,1.0,1,PL-3153-502KB30
1,65-405MA330,0.0,0.0,
2,65-405MA330,0.0,0.0,
3,65-405MA330,0.0,0.0,
4,65-405MA330,0.0,0.0,
5,65-405MA330,1.0,1.0,MA-65-40533-S
6,65-405MA330,1.0,1,L1-65-40533-S
1,65-409MA330,0.0,0.0,
2,65-409MA330,0.0,0.0,
3,65-409MA330,0.0,0.0,
4,65-409MA330,0.0,0.0,
5,65-409MA330,1.0,1.0,MA-64-409B33-S
6,65-409MA330,1.0,1,L1-64-409B33-S
1,3922-502FA30,0.0,0.0,
2,3922-502FA30,0.0,0.0,
3,3922-502FA30,0.0,0.0,
4,3922-502FA30,1.0,1.0,MA-600-502AA30
5,3922-502FA30,1.0,1.0,L1-3922-502AC30
6,3922-502FA30,1.0,1,PL-3922-502FA30
1,161-406UA38,0.0,0.0,
2,161-406UA38,0.0,0.0,
3,161-406UA38,1.0,1.0,MA-161-406UA38
4,161-406UA38,1.0,1.0,L1-161-406UA38
5,161-406UA38,1.0,1.0,LA-161-406UA38-D
6,161-406UA38,1.0,1,LA-161-406UA38-MC
1,5546-501AA38,0.0,0.0,
2,5546-501AA38,0.0,0.0,
3,5546-501AA38,0.0,0.0,
4,5546-501AA38,1.0,1.0,MA-5500-501GA38
5,5546-501AA38,1.0,1.0,L1-5500-501GA38
6,5546-501AA38,1.0,1,LA-5500-501GA38-DF
1,201-405AA140,0.0,0.0,
2,201-405AA140,0.0,0.0,
3,201-405AA140,0.0,0.0,
4,201-405AA140,0.0,0.0,
5,201-405AA140,1.0,1.0,MA-57-40514-S
6,201-405AA140,1.0,1,L1-57-40514-S
1,201-409DA140,0.0,0.0,
2,201-409DA140,0.0,0.0,
3,201-409DA140,0.0,0.0,
4,201-409DA140,0.0,0.0,
5,201-409DA140,1.0,1.0,MA-201-40914-S
6,201-409DA140,1.0,1,L1-201-409DA14-S
1,5182-405AA130,0.0,0.0,
2,5182-405AA130,0.0,0.0,
3,5182-405AA130,0.0,0.0,
4,5182-405AA130,0.0,0.0,
5,5182-405AA130,1.0,1.0,MA-5182-405AA13-S
6,5182-405AA130,1.0,1,L1-5182-405AA13-S
1,5182-409AA130,0.0,0.0,
2,5182-409AA130,0.0,0.0,
3,5182-409AA130,0.0,0.0,
4,5182-409AA130,0.0,0.0,
5,5182-409AA130,1.0,1.0,MA-5182-409AA13-S
6,5182-409AA130,1.0,1,L1-5182-409AA13-S
1,5546-405AA380,0.0,0.0,
2,5546-405AA380,0.0,0.0,
3,5546-405AA380,0.0,0.0,
4,5546-405AA380,0.0,0.0,
5,5546-405AA380,1.0,1.0,MA-5546-405AA38-S
6,5546-405AA380,1.0,1,L1-5546-405AA38-S
1,975-405CA300,0.0,0.0,
2,975-405CA300,0.0,0.0,
3,975-405CA300,0.0,0.0,
4,975-405CA300,0.0,0.0,
5,975-405CA300,1.0,1.0,MA-816-405CA30-S
6,975-405CA300,1.0,1,L1-816-405CA30-S
1,3139-608AC36,0.0,0.0,
2,3139-608AC36,0.0,0.0,
3,3139-608AC36,0.0,0.0,
4,3139-608AC36,0.0,0.0,
5,3139-608AC36,1.0,3.0,MA-973-608AA36-DRUM
6,3139-608AC36,1.0,1,L1-631-60836
1,4117-601FA36,0.0,0.0,
2,4117-601FA36,0.0,0.0,
3,4117-601FA36,0.0,0.0,
4,4117-601FA36,0.0,0.0,
5,4117-601FA36,1.0,1.0,MA-748-601AA36
6,4117-601FA36,1.0,1,L1-748-601AA36
1,4117-652AA36,0.0,0.0,
2,4117-652AA36,0.0,0.0,
3,4117-652AA36,0.0,0.0,
4,4117-652AA36,0.0,0.0,
5,4117-652AA36,1.0,1.0,MA-720-65236-DRUM
6,4117-652AA36,1.0,4,L1-720-65236-DRUM
1,790-502BA26,0.0,0.0,
2,790-502BA26,0.0,0.0,
3,790-502BA26,0.0,0.0,
4,790-502BA26,0.0,0.0,
5,790-502BA26,1.0,1.0,MA-790-502AA26
6,790-502BA26,1.0,1,L1-790-502AA26
1,560-601BA26,0.0,0.0,
2,560-601BA26,0.0,0.0,
3,560-601BA26,0.0,0.0,
4,560-601BA26,0.0,0.0,
5,560-601BA26,1.0,1.0,MA-560-601AA26
6,560-601BA26,1.0,1,L1-560-601AA26
1,888-651AA30,0.0,0.0,
2,888-651AA30,0.0,0.0,
3,888-651AA30,0.0,0.0,
4,888-651AA30,0.0,0.0,
5,888-651AA30,1.0,1.0,MA-625-65130-DRUM
6,888-651AA30,1.0,4,L1-625-65130-DRUM
1,888-502AB30,0.0,0.0,
2,888-502AB30,0.0,0.0,
3,888-502AB30,0.0,0.0,
4,888-502AB30,0.0,0.0,
5,888-502AB30,1.0,1.0,MA-888-502AA30
6,888-502AB30,1.0,1,L1-888-502AA30
1,4109-502FA30,0.0,0.0,
2,4109-502FA30,0.0,0.0,
3,4109-502FA30,0.0,0.0,
4,4109-502FA30,0.0,0.0,
5,4109-502FA30,1.0,1.0,MA-4109-502AA30
6,4109-502FA30,1.0,1,L1-4109-502AA30
1,1631-103CA30,0.0,0.0,
2,1631-103CA30,0.0,0.0,
3,1631-103CA30,0.0,0.0,
4,1631-103CA30,0.0,0.0,
5,1631-103CA30,0.0,0.0,
6,1631-103CA30,1.0,1,MA-1831-103AB30
1,73-409KA360,0.0,0.0,
2,73-409KA360,0.0,0.0,
3,73-409KA360,0.0,0.0,
4,73-409KA360,0.0,0.0,
5,73-409KA360,1.0,1.0,MA-57-40936-S
6,73-409KA360,1.0,1,L1-57-40936-S
1,3154-410AA170,0.0,0.0,
2,3154-410AA170,0.0,0.0,
3,3154-410AA170,0.0,0.0,
4,3154-410AA170,0.0,0.0,
5,3154-410AA170,1.0,1.0,MA-970-41017-S
6,3154-410AA170,1.0,3,LC-970-41017-S
1,3154-410AA150,0.0,0.0,
2,3154-410AA150,0.0,0.0,
3,3154-410AA150,0.0,0.0,
4,3154-410AA150,0.0,0.0,
5,3154-410AA150,1.0,1.0,MA-970-41015-S
6,3154-410AA150,1.0,3,LC-970-41015-S
1,3166-652AA15,0.0,0.0,
2,3166-652AA15,0.0,0.0,
3,3166-652AA15,0.0,0.0,
4,3166-652AA15,1.0,1.0,MA-720-65215-DRUM
5,3166-652AA15,1.0,4.0,L1-720-65215-DRUM
6,3166-652AA15,1.0,1,L2-3151-652AB15
1,1831-501DC38,0.0,0.0,
2,1831-501DC38,0.0,0.0,
3,1831-501DC38,0.0,0.0,
4,1831-501DC38,1.0,1.0,MA-1831-501AA38
5,1831-501DC38,1.0,1.0,L1-1831-501AA38
6,1831-501DC38,1.0,1,LA-1831-501AA38-DF
1,201-602CA14,0.0,0.0,
2,201-602CA14,0.0,0.0,
3,201-602CA14,0.0,0.0,
4,201-602CA14,0.0,0.0,
5,201-602CA14,1.0,1.0,MA-RH-0031A-20AA
6,201-602CA14,1.0,1,MC-RH-0031A-20AA
1,201-602DA14,0.0,0.0,
2,201-602DA14,0.0,0.0,
3,201-602DA14,0.0,0.0,
4,201-602DA14,0.0,0.0,
5,201-602DA14,1.0,1.0,MA-RH-0031A-20AA
6,201-602DA14,1.0,1,MC-RH-0031A-20AA
1,201-602EA14,0.0,0.0,
2,201-602EA14,0.0,0.0,
3,201-602EA14,0.0,0.0,
4,201-602EA14,0.0,0.0,
5,201-602EA14,1.0,1.0,MA-RH-0031A-20AA
6,201-602EA14,1.0,1,MC-RH-0031A-20AA
1,201-602FA14,0.0,0.0,
2,201-602FA14,0.0,0.0,
3,201-602FA14,0.0,0.0,
4,201-602FA14,0.0,0.0,
5,201-602FA14,1.0,1.0,MA-RH-0031A-20AA
6,201-602FA14,1.0,1,MC-RH-0031A-20AA
1,201-602GA14,0.0,0.0,
2,201-602GA14,0.0,0.0,
3,201-602GA14,0.0,0.0,
4,201-602GA14,0.0,0.0,
5,201-602GA14,1.0,1.0,MA-RH-0031A-20AA
6,201-602GA14,1.0,1,MC-RH-0031A-20AA
1,201-602HA14,0.0,0.0,
2,201-602HA14,0.0,0.0,
3,201-602HA14,0.0,0.0,
4,201-602HA14,0.0,0.0,
5,201-602HA14,1.0,1.0,MA-RH-0031A-20AA
6,201-602HA14,1.0,1,MC-RH-0031A-20AA
1,3166-501BA15,0.0,0.0,
2,3166-501BA15,0.0,0.0,
3,3166-501BA15,0.0,0.0,
4,3166-501BA15,0.0,0.0,
5,3166-501BA15,1.0,1.0,MA-19B-501ZGA15
6,3166-501BA15,1.0,1,L1-19B-501ZGA15
1,3166-601EA15,0.0,0.0,
2,3166-601EA15,0.0,0.0,
3,3166-601EA15,0.0,0.0,
4,3166-601EA15,0.0,0.0,
5,3166-601EA15,1.0,1.0,MA-3154-601AA15
6,3166-601EA15,1.0,1,L1-3154-601AA15
1,1831-501DC40,0.0,0.0,
2,1831-501DC40,0.0,0.0,
3,1831-501DC40,0.0,0.0,
4,1831-501DC40,1.0,1.0,MA-1831-501AA40
5,1831-501DC40,1.0,1.0,L1-1831-501AA40
6,1831-501DC40,1.0,1,LA-1831-501AA40-DF
1,3157-502FA30,0.0,0.0,
2,3157-502FA30,0.0,0.0,
3,3157-502FA30,0.0,0.0,
4,3157-502FA30,0.0,0.0,
5,3157-502FA30,1.0,1.0,MA-4109-502AA30
6,3157-502FA30,1.0,1,L1-4109-502AA30
1,3239-502AB34,0.0,0.0,
2,3239-502AB34,0.0,0.0,
3,3239-502AB34,0.0,0.0,
4,3239-502AB34,1.0,1.0,MA-600-502AA34
5,3239-502AB34,1.0,1.0,L1-4109-502AA34
6,3239-502AB34,1.0,1,PL-3239-502AB34
1,631-502NA26,0.0,0.0,
2,631-502NA26,0.0,0.0,
3,631-502NA26,0.0,0.0,
4,631-502NA26,1.0,1.0,MA-631-50226
5,631-502NA26,1.0,1.0,L1-631-50226
6,631-502NA26,1.0,1,PL-631-502NA26
1,3153-502KB32,0.0,0.0,
2,3153-502KB32,0.0,0.0,
3,3153-502KB32,0.0,0.0,
4,3153-502KB32,1.0,1.0,MA-600-502AA32
5,3153-502KB32,1.0,1.0,L1-3153-502AC32
6,3153-502KB32,1.0,1,PL-3153-502KB32
1,3157-601FA30,0.0,0.0,
2,3157-601FA30,0.0,0.0,
3,3157-601FA30,0.0,0.0,
4,3157-601FA30,1.0,1.0,MA-603-601-BLOCK
5,3157-601FA30,17.0,1.0,MC-603-601-BLOCK
6,3157-601FA30,1.0,1,PL-3157-601FA30
1,3166-652AA23,0.0,0.0,
2,3166-652AA23,0.0,0.0,
3,3166-652AA23,0.0,0.0,
4,3166-652AA23,0.0,0.0,
5,3166-652AA23,1.0,1.0,MA-720-65223-DRUM
6,3166-652AA23,1.0,4,L1-720-65223-DRUM
1,600-502KA38,0.0,0.0,
2,600-502KA38,0.0,0.0,
3,600-502KA38,0.0,0.0,
4,600-502KA38,0.0,0.0,
5,600-502KA38,1.0,1.0,MA-600-502AA38
6,600-502KA38,1.0,1,L1-600-502AA38
1,600-652BA38,0.0,0.0,
2,600-652BA38,0.0,0.0,
3,600-652BA38,0.0,0.0,
4,600-652BA38,0.0,0.0,
5,600-652BA38,1.0,1.0,MA-720-65238-DRUM
6,600-652BA38,1.0,4,L1-720-65238-DRUM
1,603-601GA38,0.0,0.0,
2,603-601GA38,0.0,0.0,
3,603-601GA38,0.0,0.0,
4,603-601GA38,1.0,1.0,MA-603-601-BLOCK
5,603-601GA38,20.0,1.0,MC-603-601-BLOCK
6,603-601GA38,1.0,1,PL-603-601GA38
1,1731-406BA22,0.0,0.0,
2,1731-406BA22,0.0,0.0,
3,1731-406BA22,0.0,0.0,
4,1731-406BA22,1.0,1.0,MA-1731-406BA22
5,1731-406BA22,1.0,1.0,L1-1731-406BA22
6,1731-406BA22,1.0,1,LA-1731-406BA22-MC
1,87-405LA380,0.0,0.0,
2,87-405LA380,0.0,0.0,
3,87-405LA380,0.0,0.0,
4,87-405LA380,0.0,0.0,
5,87-405LA380,1.0,1.0,MA-87-40538-S
6,87-405LA380,1.0,1,L1-87-405EA38-S
1,6108-502FA38,0.0,0.0,
2,6108-502FA38,0.0,0.0,
3,6108-502FA38,0.0,0.0,
4,6108-502FA38,0.0,0.0,
5,6108-502FA38,1.0,1.0,MA-5517-502AA38
6,6108-502FA38,1.0,1,L1-5517-502AA38
1,3166-501BA19,0.0,0.0,
2,3166-501BA19,0.0,0.0,
3,3166-501BA19,0.0,0.0,
4,3166-501BA19,0.0,0.0,
5,3166-501BA19,1.0,1.0,MA-19B-501ZGA19
6,3166-501BA19,1.0,1,L1-19B-501ZGA19
1,3166-601EA19,0.0,0.0,
2,3166-601EA19,0.0,0.0,
3,3166-601EA19,0.0,0.0,
4,3166-601EA19,0.0,0.0,
5,3166-601EA19,1.0,1.0,MA-3154-601AA19
6,3166-601EA19,1.0,1,L1-3154-601AA19
1,3164-502EB34,0.0,0.0,
2,3164-502EB34,0.0,0.0,
3,3164-502EB34,0.0,0.0,
4,3164-502EB34,1.0,1.0,MA-3164-502AA34
5,3164-502EB34,1.0,1.0,L1-3164-502AA34
6,3164-502EB34,1.0,1,PL-3164-502EB34
1,1631-103CA38,0.0,0.0,
2,1631-103CA38,0.0,0.0,
3,1631-103CA38,0.0,0.0,
4,1631-103CA38,0.0,0.0,
5,1631-103CA38,1.0,1.0,MA-1831-103AB36
6,1631-103CA38,1.0,1,MC-1831-103AB36
1,5611-502AA34,0.0,0.0,
2,5611-502AA34,0.0,0.0,
3,5611-502AA34,0.0,0.0,
4,5611-502AA34,0.0,0.0,
5,5611-502AA34,1.0,1.0,MA-5517-502AA34
6,5611-502AA34,1.0,1,L1-5517-502AA34
1,3139-652CA36,0.0,0.0,
2,3139-652CA36,0.0,0.0,
3,3139-652CA36,0.0,0.0,
4,3139-652CA36,0.0,0.0,
5,3139-652CA36,1.0,1.0,MA-720-65236-DRUM
6,3139-652CA36,1.0,4,L1-720-65236-DRUM
1,3922-601FA34,0.0,0.0,
2,3922-601FA34,0.0,0.0,
3,3922-601FA34,0.0,0.0,
4,3922-601FA34,0.0,0.0,
5,3922-601FA34,1.0,1.0,MA-748-601AA34
6,3922-601FA34,1.0,1,L1-748-601AA34
1,3922-652AA34,0.0,0.0,
2,3922-652AA34,0.0,0.0,
3,3922-652AA34,0.0,0.0,
4,3922-652AA34,0.0,0.0,
5,3922-652AA34,1.0,1.0,MA-3922-652AA34-DRUM
6,3922-652AA34,1.0,3,L1-3922-652AA34-DRUM
1,3922-502KA34,0.0,0.0,
2,3922-502KA34,0.0,0.0,
3,3922-502KA34,0.0,0.0,
4,3922-502KA34,1.0,1.0,MA-600-502AA34
5,3922-502KA34,1.0,1.0,L1-3922-502AC34
6,3922-502KA34,1.0,1,PL-3922-502KA34
1,3139-601FA36,0.0,0.0,
2,3139-601FA36,0.0,0.0,
3,3139-601FA36,0.0,0.0,
4,3139-601FA36,0.0,0.0,
5,3139-601FA36,21.0,1.0,MA-RV-0173
6,3139-601FA36,1.0,1,PL-3139-601FA36
1,5165-502EA38,0.0,0.0,
