区分コード,完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6
C,5165-618AA30,1.0,1,PEFIN-5165-618AA30,1.0,1.0,COM-5165-618AA30,1.0,1.0,MA-5165-618AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,630-62130,1.0,1,PEFIN-630-62130,1.0,1.0,COM-630-62130,1.0,1.0,MA-630-62130-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,630-62230,1.0,1,PEFIN-630-62230,1.0,1.0,COM-630-62230,1.0,1.0,MA-630-62230-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3538-505BA34,1.0,1,PEFIN-3538-505BA34,1.0,1.0,COM-3538-505BA34,1.0,1.0,MA-3538-505BA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4117-553BB30,1.0,1,PEFIN-4117-553BB30,1.0,1.0,COM-4117-553BB30,1.0,1.0,MA-4117-553BB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-531CA30,1.0,1,PEFIN-5154-531CA30,1.0,1.0,COM-5154-531CA30,1.0,1.0,MA-5154-531CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3106-513BB30,1.0,1,PEFIN-3106-513BB30,1.0,1.0,COM-3106-513BB30,1.0,1.0,MA-3106-513BB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3106-517BB30,1.0,1,PEFIN-3106-517BB30,1.0,1.0,COM-3106-517BB30,1.0,1.0,MA-3106-517BB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3106-512BB30,1.0,1,PEFIN-3106-512BB30,1.0,1.0,COM-3106-512BB30,1.0,1.0,MA-3106-512BB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,603-53330,1.0,1,PEFIN-603-53330,1.0,1.0,COM-603-53330,1.0,1.0,MA-603-53330-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-621AA30,1.0,1,PEFIN-5154-621AA30,1.0,1.0,COM-5154-621AA30,1.0,1.0,MA-5154-621AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-622AA30,1.0,1,PEFIN-5154-622AA30,1.0,1.0,COM-5154-622AA30,1.0,1.0,MA-5154-622AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3106-516BB30,1.0,1,PEFIN-3106-516BB30,1.0,1.0,COM-3106-516BB30,1.0,1.0,MA-3106-516BB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-534AA30,1.0,1,PEFIN-5154-534AA30,1.0,1.0,COM-5154-534AA30,1.0,1.0,MA-5154-534AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-633AA30,1.0,1,PEFIN-5154-633AA30,1.0,1.0,COM-5154-633AA30,1.0,1.0,MA-5154-633AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5517-514AA30,1.0,1,PEFIN-5517-514AA30,1.0,1.0,COM-5517-514AA30,1.0,1.0,MA-5517-514AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5517-514BA30,1.0,1,PEFIN-5517-514BA30,1.0,1.0,COM-5517-514BA30,1.0,1.0,MA-5517-514BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6104-611AA38,1.0,1,PEFIN-6104-611AA38,1.0,1.0,COM-6104-611AA38,1.0,1.0,MA-6104-611AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6104-626BA30,1.0,1,PEFIN-6104-626BA30,1.0,1.0,COM-6104-626BA30,1.0,1.0,MA-6104-626BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6104-691AB30,1.0,1,PEFIN-6104-691AB30,1.0,1.0,COM-6104-691AB30,1.0,1.0,MA-6104-691AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-608AA33,1.0,1,PEFIN-474-608AA33,1.0,1.0,COM-474-608AA33,1.0,1.0,MA-474-608AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3922-621AA30,1.0,1,PEFIN-3922-621AA30,1.0,1.0,COM-3922-621AA30,1.0,1.0,MA-3922-621AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,631-511FB30,1.0,1,PEFIN-631-511FB30,1.0,1.0,COM-631-511FB30,1.0,1.0,MA-631-511FB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-541AA34,1.0,1,PEFIN-3153-541AA34,1.0,1.0,COM-3153-541AA34,1.0,1.0,MA-3153-541AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-542AA34,1.0,1,PEFIN-3153-542AA34,1.0,1.0,COM-3153-542AA34,1.0,1.0,MA-3153-542AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,279-611T33,1.0,1,PEFIN-279-611T33,1.0,1.0,COM-279-611T33,1.0,1.0,MA-279-611T33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,631-651L26,1.0,1,PEFIN-631-651L26,1.0,1.0,COM-631-651L26,1.0,1.0,MA-631-651L26-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4117-594AA36,1.0,1,PEFIN-4117-594AA36,1.0,1.0,COM-4117-594AA36,1.0,1.0,MA-4117-594AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4117-595AA36,1.0,1,PEFIN-4117-595AA36,1.0,1.0,COM-4117-595AA36,1.0,1.0,MA-4117-595AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3238-511BA,1.0,1,PEFIN-3238-511BA,1.0,1.0,COM-3238-511BA,1.0,1.0,MA-3238-511BA-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3238-512AA34,1.0,1,PEFIN-3238-512AA34,1.0,1.0,COM-3238-512AA34,1.0,1.0,MA-3238-512AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3239-512AB34,1.0,1,PEFIN-3239-512AB34,1.0,1.0,COM-3239-512AB34,1.0,1.0,MA-3239-512AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-542BA34,1.0,1,PEFIN-3153-542BA34,1.0,1.0,COM-3153-542BA34,1.0,1.0,MA-3153-542BA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,352B-620AA33,1.0,1,PEFIN-352B-620AA33,1.0,1.0,COM-352B-620AA33,1.0,1.0,MA-352B-620AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3139-512AA32,1.0,1,PEFIN-3139-512AA32,1.0,1.0,COM-3139-512AA32,1.0,1.0,MA-3139-512AA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3145-526AA30,1.0,1,PEFIN-3145-526AA30,1.0,1.0,COM-3145-526AA30,1.0,1.0,MA-3145-526AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3145-527AA30,1.0,1,PEFIN-3145-527AA30,1.0,1.0,COM-3145-527AA30,1.0,1.0,MA-3145-527AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4109-512AA30,1.0,1,PEFIN-4109-512AA30,1.0,1.0,COM-4109-512AA30,1.0,1.0,MA-4109-512AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4109-591AB30,1.0,1,PEFIN-4109-591AB30,1.0,1.0,COM-4109-591AB30,1.0,1.0,MA-4109-591AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3538-542AA34,1.0,1,PEFIN-3538-542AA34,1.0,1.0,COM-3538-542AA34,1.0,1.0,MA-3538-542AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3922-619EA30,1.0,1,PEFIN-3922-619EA30,1.0,1.0,COM-3922-619EA30,1.0,1.0,MA-3922-619EA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4109-512BA30,1.0,1,PEFIN-4109-512BA30,1.0,1.0,COM-4109-512BA30,1.0,1.0,MA-4109-512BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,790-511S2,1.0,1,PEFIN-790-511S2,1.0,1.0,COM-790-511S2,1.0,1.0,MA-790-511S2-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,790-511WS2,1.0,1,PEFIN-790-511WS2,1.0,1.0,COM-790-511WS2,1.0,1.0,MA-790-511WS2-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,790-51230S2,1.0,1,PEFIN-790-51230S2,1.0,1.0,COM-790-51230S2,1.0,1.0,MA-790-51230S2-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,600-51330,1.0,1,PEFIN-600-51330,1.0,1.0,COM-600-51330,1.0,1.0,MA-600-51330-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6105-611DA38,1.0,1,PEFIN-6105-611DA38,1.0,1.0,COM-6105-611DA38,1.0,1.0,MA-6105-611DA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-631BA30,1.0,1,PEFIN-5154-631BA30,1.0,1.0,COM-5154-631BA30,1.0,1.0,MA-5154-631BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3550-611AB34,1.0,1,PEFIN-3550-611AB34,1.0,1.0,COM-3550-611AB34,1.0,1.0,MA-3550-611AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3550-612AB34,1.0,1,PEFIN-3550-612AB34,1.0,1.0,COM-3550-612AB34,1.0,1.0,MA-3550-612AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3550-613AB34,1.0,1,PEFIN-3550-613AB34,1.0,1.0,COM-3550-613AB34,1.0,1.0,MA-3550-613AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5142-532AA33,1.0,1,PEFIN-5142-532AA33,1.0,1.0,COM-5142-532AA33,1.0,1.0,MA-5142-532AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5142-535AA33,1.0,1,PEFIN-5142-535AA33,1.0,1.0,COM-5142-535AA33,1.0,1.0,MA-5142-535AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5142-611BA33,1.0,1,PEFIN-5142-611BA33,1.0,1.0,COM-5142-611BA33,1.0,1.0,MA-5142-611BA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5142-612BA33,1.0,1,PEFIN-5142-612BA33,1.0,1.0,COM-5142-612BA33,1.0,1.0,MA-5142-612BA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5142-615BA33,1.0,1,PEFIN-5142-615BA33,1.0,1.0,COM-5142-615BA33,1.0,1.0,MA-5142-615BA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5142-615MA33,1.0,1,PEFIN-5142-615MA33,1.0,1.0,COM-5142-615MA33,1.0,1.0,MA-5142-615MA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5142-616BA33,1.0,1,PEFIN-5142-616BA33,1.0,1.0,COM-5142-616BA33,1.0,1.0,MA-5142-616BA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5142-617BA33,1.0,1,PEFIN-5142-617BA33,1.0,1.0,COM-5142-617BA33,1.0,1.0,MA-5142-617BA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5142-618BA33,1.0,1,PEFIN-5142-618BA33,1.0,1.0,COM-5142-618BA33,1.0,1.0,MA-5142-618BA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5142-621BA33,1.0,1,PEFIN-5142-621BA33,1.0,1.0,COM-5142-621BA33,1.0,1.0,MA-5142-621BA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5142-622BA33,1.0,1,PEFIN-5142-622BA33,1.0,1.0,COM-5142-622BA33,1.0,1.0,MA-5142-622BA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,201-607EC14,1.0,1,PEFIN-201-607EC14,1.0,1.0,COM-201-607EC14,1.0,1.0,MA-201-607EC14-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-511AA32,1.0,1,PEFIN-3153-511AA32,1.0,1.0,COM-3153-511AA32,1.0,1.0,MA-3153-511AA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-512AA32,1.0,1,PEFIN-3153-512AA32,1.0,1.0,COM-3153-512AA32,1.0,1.0,MA-3153-512AA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-512BA32,1.0,1,PEFIN-3153-512BA32,1.0,1.0,COM-3153-512BA32,1.0,1.0,MA-3153-512BA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-513AA32,1.0,1,PEFIN-3153-513AA32,1.0,1.0,COM-3153-513AA32,1.0,1.0,MA-3153-513AA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-513BA32,1.0,1,PEFIN-3153-513BA32,1.0,1.0,COM-3153-513BA32,1.0,1.0,MA-3153-513BA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-513CA32,1.0,1,PEFIN-3153-513CA32,1.0,1.0,COM-3153-513CA32,1.0,1.0,MA-3153-513CA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-515AA32,1.0,1,PEFIN-3153-515AA32,1.0,1.0,COM-3153-515AA32,1.0,1.0,MA-3153-515AA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3238-513AA34,1.0,1,PEFIN-3238-513AA34,1.0,1.0,COM-3238-513AA34,1.0,1.0,MA-3238-513AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3239-513AB34,1.0,1,PEFIN-3239-513AB34,1.0,1.0,COM-3239-513AB34,1.0,1.0,MA-3239-513AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5532-591AC30,1.0,1,PEFIN-5532-591AC30,1.0,1.0,COM-5532-591AC30,1.0,1.0,MA-5532-591AC30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-531DA33,1.0,1,PEFIN-474-531DA33,1.0,1.0,COM-474-531DA33,1.0,1.0,MA-474-531DA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-536SA33,1.0,1,PEFIN-474-536SA33,1.0,1.0,COM-474-536SA33,1.0,1.0,MA-474-536SA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-538AA33,1.0,1,PEFIN-474-538AA33,1.0,1.0,COM-474-538AA33,1.0,1.0,MA-474-538AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-612DA33,1.0,1,PEFIN-474-612DA33,1.0,1.0,COM-474-612DA33,1.0,1.0,MA-474-612DA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-615DA33,1.0,1,PEFIN-474-615DA33,1.0,1.0,COM-474-615DA33,1.0,1.0,MA-474-615DA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-620DA33,1.0,1,PEFIN-474-620DA33,1.0,1.0,COM-474-620DA33,1.0,1.0,MA-474-620DA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,474-651DA33,1.0,1,PEFIN-474-651DA33,1.0,1.0,COM-474-651DA33,1.0,1.0,MA-474-651DA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3550-591AA34,1.0,1,PEFIN-3550-591AA34,1.0,1.0,COM-3550-591AA34,1.0,1.0,MA-3550-591AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3550-593AA34,1.0,1,PEFIN-3550-593AA34,1.0,1.0,COM-3550-593AA34,1.0,1.0,MA-3550-593AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3550-611PB34,1.0,1,PEFIN-3550-611PB34,1.0,1.0,COM-3550-611PB34,1.0,1.0,MA-3550-611PB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3557-511BB34,1.0,1,PEFIN-3557-511BB34,1.0,1.0,COM-3557-511BB34,1.0,1.0,MA-3557-511BB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3557-512AA34,1.0,1,PEFIN-3557-512AA34,1.0,1.0,COM-3557-512AA34,1.0,1.0,MA-3557-512AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3557-515AA34,1.0,1,PEFIN-3557-515AA34,1.0,1.0,COM-3557-515AA34,1.0,1.0,MA-3557-515AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3557-516AA34,1.0,1,PEFIN-3557-516AA34,1.0,1.0,COM-3557-516AA34,1.0,1.0,MA-3557-516AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5517-611BA34,1.0,1,PEFIN-5517-611BA34,1.0,1.0,COM-5517-611BA34,1.0,1.0,MA-5517-611BA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4117-594AB34,1.0,1,PEFIN-4117-594AB34,1.0,1.0,COM-4117-594AB34,1.0,1.0,MA-4117-594AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3922-524AA,1.0,1,PEFIN-3922-524AA,1.0,1.0,COM-3922-524AA,1.0,1.0,MA-3922-524AA-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3538-511CA30,1.0,1,PEFIN-3538-511CA30,1.0,1.0,COM-3538-511CA30,1.0,1.0,MA-3538-511CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3538-518AB30,1.0,1,PEFIN-3538-518AB30,1.0,1.0,COM-3538-518AB30,1.0,1.0,MA-3538-518AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3237-511BA,1.0,1,PEFIN-3237-511BA,1.0,1.0,COM-3237-511BA,1.0,1.0,MA-3237-511BA-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3238-514AB34,1.0,1,PEFIN-3238-514AB34,1.0,1.0,COM-3238-514AB34,1.0,1.0,MA-3238-514AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4117-616AA30,1.0,1,PEFIN-4117-616AA30,1.0,1.0,COM-4117-616AA30,1.0,1.0,MA-4117-616AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,KS64-01312CB,1.0,1,PEFIN-KS64-01312CB,1.0,1.0,COM-KS64-01312CB,1.0,1.0,MA-KS64-01312CB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,630-62330,1.0,1,PEFIN-630-62330,1.0,1.0,COM-630-62330,1.0,1.0,MA-630-62330-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,630-62430,1.0,1,PEFIN-630-62430,1.0,1.0,COM-630-62430,1.0,1.0,MA-630-62430-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3164-531AA30,1.0,1,PEFIN-3164-531AA30,1.0,1.0,COM-3164-531AA30,1.0,1.0,MA-3164-531AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3164-532AA30,1.0,1,PEFIN-3164-532AA30,1.0,1.0,COM-3164-532AA30,1.0,1.0,MA-3164-532AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3164-533AA30,1.0,1,PEFIN-3164-533AA30,1.0,1.0,COM-3164-533AA30,1.0,1.0,MA-3164-533AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3164-611BA30,1.0,1,PEFIN-3164-611BA30,1.0,1.0,COM-3164-611BA30,1.0,1.0,MA-3164-611BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3164-612CA30,1.0,1,PEFIN-3164-612CA30,1.0,1.0,COM-3164-612CA30,1.0,1.0,MA-3164-612CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3164-612DA30,1.0,1,PEFIN-3164-612DA30,1.0,1.0,COM-3164-612DA30,1.0,1.0,MA-3164-612DA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-637AA30,1.0,1,PEFIN-5154-637AA30,1.0,1.0,COM-5154-637AA30,1.0,1.0,MA-5154-637AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-638AA30,1.0,1,PEFIN-5154-638AA30,1.0,1.0,COM-5154-638AA30,1.0,1.0,MA-5154-638AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3542-511BA30,1.0,1,PEFIN-3542-511BA30,1.0,1.0,COM-3542-511BA30,1.0,1.0,MA-3542-511BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3542-611AA30,1.0,1,PEFIN-3542-611AA30,1.0,1.0,COM-3542-611AA30,1.0,1.0,MA-3542-611AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3542-612AA30,1.0,1,PEFIN-3542-612AA30,1.0,1.0,COM-3542-612AA30,1.0,1.0,MA-3542-612AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5517-521AA34,1.0,1,PEFIN-5517-521AA34,1.0,1.0,COM-5517-521AA34,1.0,1.0,MA-5517-521AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4207-512AB34,1.0,1,PEFIN-4207-512AB34,1.0,1.0,COM-4207-512AB34,1.0,1.0,MA-4207-512AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4207-513AB34,1.0,1,PEFIN-4207-513AB34,1.0,1.0,COM-4207-513AB34,1.0,1.0,MA-4207-513AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4207-514AB34,1.0,1,PEFIN-4207-514AB34,1.0,1.0,COM-4207-514AB34,1.0,1.0,MA-4207-514AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4207-516AA34,1.0,1,PEFIN-4207-516AA34,1.0,1.0,COM-4207-516AA34,1.0,1.0,MA-4207-516AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4207-612AB34,1.0,1,PEFIN-4207-612AB34,1.0,1.0,COM-4207-612AB34,1.0,1.0,MA-4207-612AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4207-613AC34,1.0,1,PEFIN-4207-613AC34,1.0,1.0,COM-4207-613AC34,1.0,1.0,MA-4207-613AC34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-566AA38,1.0,1,PEFIN-6110-566AA38,1.0,1.0,COM-6110-566AA38,1.0,1.0,MA-6110-566AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-569AA38,1.0,1,PEFIN-6110-569AA38,1.0,1.0,COM-6110-569AA38,1.0,1.0,MA-6110-569AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-570AA38,1.0,1,PEFIN-6110-570AA38,1.0,1.0,COM-6110-570AA38,1.0,1.0,MA-6110-570AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-570BA38,1.0,1,PEFIN-6110-570BA38,1.0,1.0,COM-6110-570BA38,1.0,1.0,MA-6110-570BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-570CA38,1.0,1,PEFIN-6110-570CA38,1.0,1.0,COM-6110-570CA38,1.0,1.0,MA-6110-570CA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-591AA38,1.0,1,PEFIN-6110-591AA38,1.0,1.0,COM-6110-591AA38,1.0,1.0,MA-6110-591AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-592AA38,1.0,1,PEFIN-6110-592AA38,1.0,1.0,COM-6110-592AA38,1.0,1.0,MA-6110-592AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-593AA38,1.0,1,PEFIN-6110-593AA38,1.0,1.0,COM-6110-593AA38,1.0,1.0,MA-6110-593AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-594AA38,1.0,1,PEFIN-6110-594AA38,1.0,1.0,COM-6110-594AA38,1.0,1.0,MA-6110-594AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-691AA38,1.0,1,PEFIN-6110-691AA38,1.0,1.0,COM-6110-691AA38,1.0,1.0,MA-6110-691AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6110-692AA38,1.0,1,PEFIN-6110-692AA38,1.0,1.0,COM-6110-692AA38,1.0,1.0,MA-6110-692AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-521AA30,1.0,1,PEFIN-5154-521AA30,1.0,1.0,COM-5154-521AA30,1.0,1.0,MA-5154-521AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-629CA34,1.0,1,PEFIN-478-629CA34,1.0,1.0,COM-478-629CA34,1.0,1.0,MA-478-629CA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-630CA34,1.0,1,PEFIN-478-630CA34,1.0,1.0,COM-478-630CA34,1.0,1.0,MA-478-630CA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-521BB38,1.0,1,PEFIN-478-521BB38,1.0,1.0,COM-478-521BB38,1.0,1.0,MA-478-521BB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-533BB38,1.0,1,PEFIN-478-533BB38,1.0,1.0,COM-478-533BB38,1.0,1.0,MA-478-533BB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-623BA38,1.0,1,PEFIN-478-623BA38,1.0,1.0,COM-478-623BA38,1.0,1.0,MA-478-623BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-624BA38,1.0,1,PEFIN-478-624BA38,1.0,1.0,COM-478-624BA38,1.0,1.0,MA-478-624BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-629BA38,1.0,1,PEFIN-478-629BA38,1.0,1.0,COM-478-629BA38,1.0,1.0,MA-478-629BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-630BA38,1.0,1,PEFIN-478-630BA38,1.0,1.0,COM-478-630BA38,1.0,1.0,MA-478-630BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-512AA36,1.0,1,PEFIN-3153-512AA36,1.0,1.0,COM-3153-512AA36,1.0,1.0,MA-3153-512AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-512BA36,1.0,1,PEFIN-3153-512BA36,1.0,1.0,COM-3153-512BA36,1.0,1.0,MA-3153-512BA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-513AA36,1.0,1,PEFIN-3153-513AA36,1.0,1.0,COM-3153-513AA36,1.0,1.0,MA-3153-513AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,335-511BA33,1.0,1,PEFIN-335-511BA33,1.0,1.0,COM-335-511BA33,1.0,1.0,MA-335-511BA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,335-518BB30,1.0,1,PEFIN-335-518BB30,1.0,1.0,COM-335-518BB30,1.0,1.0,MA-335-518BB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,B336-531AA33,1.0,1,PEFIN-B336-531AA33,1.0,1.0,COM-B336-531AA33,1.0,1.0,MA-B336-531AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,B336-531BA33,1.0,1,PEFIN-B336-531BA33,1.0,1.0,COM-B336-531BA33,1.0,1.0,MA-B336-531BA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
