ID,SKDK,KUMITATENO,MODEL,INCH,GAUGE,SETU_F,KOSUU,SEISANJI,KUMIKAISHI,KUMIKAISHI_DATE,CAT2,TUKI,KumitatenoLen,TYPE,KUMITATENO_Job,JOB_1_0,JOB_1,JOB_2_0,JOB_2,JOB_3_0,JOB_3,JOB_4_0,JOB_4,JOB_5_0,JOB_5,JOB_6_0,JOB_6,JOB_7_0,JOB_7,JOB_8_0,JOB_8,DENPYONO,jobCode,itemCode,lotCode,parentJobCode,comment,qty,start,suspend,end,time,intStart,intSuspend,intEnd,assignedResInfo,resultQty,resultStart,resultEnd,resultTime,uEST,uLST,uEET,uLET,uTime,uQty,uOverlapFactor,uProductionFactor,status,timeFixedFlag,resFixedFlag,assignFlag,pendingFlag,level,mainResCode,originalQty,originalJobCode,processCode,extension,rsv1,rsv2,rsv3,rsv4,rsv5,rsv6,rsv7,rsv8,rsv9,rsv10
126,DK,K021,OD6B-M-8ERS,30.0,24,78-405A300,1,25105,20251006,2025-10-07 00:00:00,D405,2510,4,78,K021,2025-10-01 00:00:00,,2025-10-01 00:00:00,,2025-10-02 00:00:00,,,,2025-10-03 00:00:00,,2025-10-06 00:00:00,,2025-10-06 00:00:00,,,,F000001202,K021:SL1:1,78-405A300        2410,K021,,,1,2021-02-12 08:00:00,,2021-02-18 13:44:00,176040,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,,,
127,DK,K021,OD6B-M-8ERS,30.0,24,478-409AA300,1,25105,20251006,2025-10-07 00:00:00,D409,2510,4,478,K021,2025-10-01 00:00:00,,2025-10-01 00:00:00,,2025-10-02 00:00:00,,,,2025-10-03 00:00:00,,2025-10-06 00:00:00,,2025-10-06 00:00:00,,,,F000001207,K021:SL1:1,78-405A300        2410,K021,,,1,2021-02-12 08:00:00,,2021-02-18 13:44:00,176040,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,,,
128,DK,K022,OD6B-M-8ERS,30.0,24,78-405A300,1,25105,20251006,2025-10-07 00:00:00,D405,2510,4,78,K022,2025-10-01 00:00:00,,2025-10-01 00:00:00,,2025-10-02 00:00:00,,,,2025-10-03 00:00:00,,2025-10-06 00:00:00,,2025-10-06 00:00:00,,,,F000001242,K022:SL1:1,78-405A300        2410,K022,,,1,2021-02-12 08:00:00,,2021-02-18 13:44:00,176040,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,,,
129,DK,K022,OD6B-M-8ERS,30.0,24,478-409AA300,1,25105,20251006,2025-10-07 00:00:00,D409,2510,4,478,K022,2025-10-01 00:00:00,,2025-10-01 00:00:00,,2025-10-02 00:00:00,,,,2025-10-03 00:00:00,,2025-10-06 00:00:00,,2025-10-06 00:00:00,,,,F000001251,K022:SL1:1,78-405A300        2410,K022,,,1,2021-02-12 08:00:00,,2021-02-18 13:44:00,176040,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,,,
13,DK,K007,OD6B-M-8ERS,30.0,24,78-405A300,1,25102,20250922,2025-09-24 00:00:00,D405,2510,4,78,K007,2025-09-17 00:00:00,,2025-09-17 00:00:00,,2025-09-18 00:00:00,,,,2025-09-19 00:00:00,,2025-09-22 00:00:00,,2025-09-22 00:00:00,,,,F000000229,K007:SL1:1,78-405A300        2410,K007,,,1,2021-02-12 08:00:00,,2021-02-18 13:44:00,176040,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,,,
130,DK,K023,OD6B-M-8ERS,30.0,24,478-409AA300,1,25105,20251006,2025-10-07 00:00:00,D409,2510,4,478,K023,2025-10-01 00:00:00,,2025-10-01 00:00:00,,2025-10-02 00:00:00,,,,2025-10-03 00:00:00,,2025-10-06 00:00:00,,2025-10-06 00:00:00,,,,F000001302,K023:SL1:1,78-405A300        2410,K023,,,1,2021-02-12 08:00:00,,2021-02-18 13:44:00,176040,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,,,
131,DK,K023,OD6B-M-8ERS,30.0,24,78-405A300,1,25105,20251006,2025-10-07 00:00:00,D405,2510,4,78,K023,2025-10-01 00:00:00,,2025-10-01 00:00:00,,2025-10-02 00:00:00,,,,2025-10-03 00:00:00,,2025-10-06 00:00:00,,2025-10-06 00:00:00,,,,F000001305,K023:SL1:1,78-405A300        2410,K023,,,1,2021-02-12 08:00:00,,2021-02-18 13:44:00,176040,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,,,
132,DK,K024,OD6B-M-8ERS,34.0,24,78-405A340,1,25106,20251010,2025-10-14 00:00:00,D405,2510,4,78,K024,2025-10-07 00:00:00,,2025-10-07 00:00:00,,2025-10-08 00:00:00,,,,2025-10-09 00:00:00,,2025-10-10 00:00:00,,2025-10-10 00:00:00,,,,F000001330,K024:SL1:1,78-405A340        2410,K024,,,1,2021-02-12 08:00:00,,2021-02-19 13:34:00,215040,,,,"M,BL,0",,,,,,,,,,,,,N,0,0,1,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/19 13:34:00,215040,,,,,,,
133,DK,K024,OD6B-M-8ERS,34.0,24,478-409AA340,1,25106,20251010,2025-10-14 00:00:00,D409,2510,4,478,K024,2025-10-07 00:00:00,,2025-10-07 00:00:00,,2025-10-08 00:00:00,,,,2025-10-09 00:00:00,,2025-10-10 00:00:00,,2025-10-10 00:00:00,,,,F000001331,K024:SL1:1,78-405A340        2410,K024,,,1,2021-02-12 08:00:00,,2021-02-19 13:34:00,215040,,,,"M,BL,0",,,,,,,,,,,,,N,0,0,1,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/19 13:34:00,215040,,,,,,,
134,DK,K025,OD6B-M-8ERS,34.0,24,478-409AA340,1,25106,20251010,2025-10-14 00:00:00,D409,2510,4,478,K025,2025-10-07 00:00:00,,2025-10-07 00:00:00,,2025-10-08 00:00:00,,,,2025-10-09 00:00:00,,2025-10-10 00:00:00,,2025-10-10 00:00:00,,,,F000001359,K025:SL1:1,78-405A340        2410,K025,,,1,2021-02-12 08:00:00,,2021-02-19 13:34:00,215040,,,,"M,BL,0",,,,,,,,,,,,,N,0,0,1,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/19 13:34:00,215040,,,,,,,
