OYAHMCD,KTCD,BUCD,SRCD,VALDTF,VALQTY,PRICE,NOTE,SYOKAIHINKBN
201-405AA2101801224084,L1,100,3994,2022/8/12,0,9500,L1-57-40521-S,2
201-405AA2101801224084,L1,100,9999,2000/1/1,0,9500,L1-57-40521-S,2
201-405AA2201801272086,L1,100,1800,2013/6/1,0,5310,L1-57-40522-S,2
201-405AA2201801272086,L1,100,2787,2013/6/1,0,5310,L1-57-40522-S,2
201-405AA2201801272086,L1,100,3408,2013/6/1,0,7965,L1-57-40522-S,2
201-405AA2201801272086,L1,100,3994,2021/8/11,0,10000,L1-57-40522-S,2
201-405AA2201801272086,L1,100,9999,2000/1/1,0,10000,L1-57-40522-S,2
57-405B2301801296090,L1,100,2787,2013/6/1,0,5292,L1-57-40523,2
57-405B2301801296090,L1,100,9999,2000/1/1,0,5292,L1-57-40523,2
201-405BA2401401056112,L1,100,1800,2013/6/1,0,6786,L1-57-40524-S,2
201-405BA2401401056112,L1,100,2787,2013/6/1,0,6786,L1-57-40524-S,2
201-405BA2401401056112,L1,100,3994,2023/8/2,0,10800,L1-57-40524-S,2
201-405BA2401401056112,L1,100,9999,2000/1/1,0,10800,L1-57-40524-S,2
57-405B2501801404090,L1,100,2787,2013/6/1,0,5292,L1-57-40525,2
57-405B2501801404090,L1,100,9999,2000/1/1,0,5292,L1-57-40525,2
57-405B260,L1,100,1800,2013/6/1,0,6828,L1-57-40526-S,2
57-405B260,L1,100,2787,2013/6/1,0,4855,L1-57-40526-S,2
57-405B260,L1,100,9999,2000/1/1,0,6828,L1-57-40526-S,2
41-405C3002202088062,L1,100,1800,2013/6/1,0,6828,L1-57-40530-S,2
41-405C3002202088062,L1,100,3279,2013/6/1,0,10242,L1-57-40530-S,2
41-405C3002202088062,L1,100,3279,2015/6/1,0,10088,L1-57-40530-S,2
41-405C3002202088062,L1,100,3279,2016/10/6,0,9000,L1-57-40530-S,2
41-405C3002202088062,L1,100,3279,2016/10/7,0,10088,L1-57-40530-S,2
41-405C3002202088062,L1,100,9999,2000/1/1,0,10088,L1-57-40530-S,2
41-405H300,L1,100,1800,2013/6/1,0,6855,L1-57-40531-S,2
41-405H300,L1,100,3279,2013/6/1,0,10282,L1-57-40531-S,2
41-405H300,L1,100,3279,2015/6/1,0,10127,L1-57-40531-S,2
41-405H300,L1,100,3408,2013/6/1,0,10282,L1-57-40531-S,2
41-405H300,L1,100,9999,2000/1/1,0,10127,L1-57-40531-S,2
41-405C3302202256064,L1,100,1800,2013/6/1,0,7073,L1-57-40533-S,2
41-405C3302202256064,L1,100,3279,2013/6/1,0,10609,L1-57-40533-S,2
41-405C3302202256064,L1,100,3279,2015/6/1,0,10449,L1-57-40533-S,2
41-405C3302202256064,L1,100,9999,2000/1/1,0,10449,L1-57-40533-S,2
41-405H3402002136068,L1,100,1800,2013/6/1,0,7454,L1-57-40534-S,2
41-405H3402002136068,L1,100,3279,2013/6/1,0,11181,L1-57-40534-S,2
41-405H3402002136068,L1,100,3279,2015/6/1,0,11013,L1-57-40534-S,2
41-405H3402002136068,L1,100,9999,2000/1/1,0,11013,L1-57-40534-S,2
41-405JA3602602976052,L1,100,1800,2013/6/1,0,8000,L1-57-40536-S,2
41-405JA3602602976052,L1,100,3200,2013/6/1,0,10000,L1-57-40536-S,2
41-405JA3602602976052,L1,100,3279,2013/6/1,0,11700,L1-57-40536-S,2
41-405JA3602602976052,L1,100,3279,2015/6/1,0,11524,L1-57-40536-S,2
41-405JA3602602976052,L1,100,9999,2000/1/1,0,11524,L1-57-40536-S,2
41-405C3802803360044,L1,100,1800,2013/6/1,0,9299,L1-57-40538-S,2
41-405C3802803360044,L1,100,3279,2013/6/1,0,12500,L1-57-40538-S,2
41-405C3802803360044,L1,100,3279,2015/6/1,0,12312,L1-57-40538-S,2
41-405C3802803360044,L1,100,9999,2000/1/1,0,12312,L1-57-40538-S,2
57-405B400,L1,100,1800,2013/6/1,0,10389,L1-57-40540-S,2
57-405B400,L1,100,3279,2013/6/1,0,13300,L1-57-40540-S,2
57-405B400,L1,100,3279,2015/6/1,0,13100,L1-57-40540-S,2
57-405B400,L1,100,9999,2000/1/1,0,13100,L1-57-40540-S,2
57-409D300,L1,100,1800,2013/6/1,0,6431,L1-57-40930-S,2
57-409D300,L1,100,3279,2013/6/1,0,9646,L1-57-40930-S,2
57-409D300,L1,100,3279,2015/6/1,0,9501,L1-57-40930-S,2
57-409D300,L1,100,3994,2022/1/19,0,9500,L1-57-40930-S,2
57-409D300,L1,100,9999,2000/1/1,0,9500,L1-57-40930-S,2
57-409E3302202256058,L1,100,1800,2013/6/1,0,6763,L1-57-40933-S,2
57-409E3302202256058,L1,100,3279,2013/6/1,0,10144,L1-57-40933-S,2
57-409E3302202256058,L1,100,3279,2015/6/1,0,9991,L1-57-40933-S,2
57-409E3302202256058,L1,100,9999,2000/1/1,0,10144,L1-57-40933-S,2
57-409D340,L1,100,1800,2013/6/1,0,7114,L1-57-40934-S,2
57-409D340,L1,100,3279,2013/6/1,0,10671,L1-57-40934-S,2
57-409D340,L1,100,3279,2015/6/1,0,10510,L1-57-40934-S,2
57-409D340,L1,100,3994,2023/4/18,0,10500,L1-57-40934-S,2
57-409D340,L1,100,9999,2000/1/1,0,10500,L1-57-40934-S,2
57-409D360,L1,100,1800,2013/6/1,0,7722,L1-57-40936-S,2
57-409D360,L1,100,3200,2013/6/1,0,10000,L1-57-40936-S,2
57-409D360,L1,100,3224,2021/8/6,0,11000,L1-57-40936-S,2
57-409D360,L1,100,3224,2023/2/17,0,12300,L1-57-40936-S,2
57-409D360,L1,100,3279,2013/6/1,0,11200,L1-57-40936-S,2
57-409D360,L1,100,3279,2015/6/1,0,11032,L1-57-40936-S,2
57-409D360,L1,100,9999,2000/1/1,0,12300,L1-57-40936-S,2
73-409D3802603120050,L1,100,1800,2013/6/1,0,8200,L1-57-40938-S,2
73-409D3802603120050,L1,100,3200,2013/6/1,0,7410,L1-57-40938-S,2
73-409D3802603120050,L1,100,3224,2021/8/6,0,11500,L1-57-40938-S,2
73-409D3802603120050,L1,100,3224,2023/2/17,0,12800,L1-57-40938-S,2
73-409D3802603120050,L1,100,3279,2016/2/22,0,12500,L1-57-40938-S,2
73-409D3802603120050,L1,100,9999,2000/1/1,0,12800,L1-57-40938-S,2
5121-502AA30,L1,100,1797,2013/6/1,0,3539,L1-57-50230,2
5121-502AA30,L1,100,1797,2023/5/9,0,3893,L1-57-50230,2
5121-502AA30,L1,100,1797,2024/5/1,0,4283,L1-57-50230,2
5121-502AA30,L1,100,9999,2000/1/1,0,3539,L1-57-50230,2
5121-502AA33,L1,100,1800,2016/6/1,0,5400,L1-57-50233,2
5121-502AA33,L1,100,2787,2013/6/1,0,4060,L1-57-50233,2
5121-502AA33,L1,100,9999,2000/1/1,0,5400,L1-57-50233,2
5121-502AA34,L1,100,1800,2013/6/1,0,5700,L1-57-50234,2
5121-502AA34,L1,100,2787,2013/6/1,0,4860,L1-57-50234,2
5121-502AA34,L1,100,9999,2000/1/1,0,5700,L1-57-50234,2
5121-502AA36,L1,100,1800,2013/6/1,0,6000,L1-57-50236,2
5121-502AA36,L1,100,2787,2013/6/1,0,5175,L1-57-50236,2
5121-502AA36,L1,100,9999,2000/1/1,0,6000,L1-57-50236,2
5121-502AA38,L1,100,1800,2013/6/1,0,6300,L1-57-50238,2
5121-502AA38,L1,100,2787,2013/6/1,0,5525,L1-57-50238,2
5121-502AA38,L1,100,9999,2000/1/1,0,6300,L1-57-50238,2
5121-502AA40,L1,100,1797,2013/6/1,0,8400,L1-57-50240,2
5121-502AA40,L1,100,1797,2023/5/9,0,9240,L1-57-50240,2
5121-502AA40,L1,100,1797,2024/5/1,0,10164,L1-57-50240,2
5121-502AA40,L1,100,9999,2000/1/1,0,8400,L1-57-50240,2
5121-502AA42,L1,100,1797,2013/6/1,0,7800,L1-57-50242,2
5121-502AA42,L1,100,1797,2023/5/9,0,8580,L1-57-50242,2
5121-502AA42,L1,100,1797,2024/5/1,0,9438,L1-57-50242,2
5121-502AA42,L1,100,9999,2000/1/1,0,7800,L1-57-50242,2
5121-641AB30,L1,100,3044,2016/10/3,0,15000,L1-57-64130-DRUM,2
5121-641AB30,L1,100,9999,2000/1/1,0,15000,L1-57-64130-DRUM,2
582-502JB12,L1,100,1797,2013/6/1,0,2390,L1-582-502AA12,2
582-502JB12,L1,100,1797,2023/5/9,0,2629,L1-582-502AA12,2
582-502JB12,L1,100,1797,2024/5/1,0,2892,L1-582-502AA12,2
582-502JB12,L1,100,9999,2000/1/1,0,2390,L1-582-502AA12,2
582-502EA15,L1,100,1797,2013/6/1,0,2307,L1-582-502AA15,2
582-502EA15,L1,100,1797,2023/5/9,0,2538,L1-582-502AA15,2
582-502EA15,L1,100,1797,2024/5/1,0,2792,L1-582-502AA15,2
582-502EA15,L1,100,9999,2000/1/1,0,2538,L1-582-502AA15,2
582-502JB16,L1,100,1797,2013/6/1,0,2386,L1-582-502AA16,2
582-502JB16,L1,100,1797,2023/5/9,0,2625,L1-582-502AA16,2
582-502JB16,L1,100,1797,2024/5/1,0,2888,L1-582-502AA16,2
582-502JB16,L1,100,9999,2000/1/1,0,2386,L1-582-502AA16,2
582-502JB17,L1,100,1797,2013/6/1,0,2346,L1-582-502AA17,2
582-502JB17,L1,100,1797,2023/5/9,0,2581,L1-582-502AA17,2
582-502JB17,L1,100,1797,2024/5/1,0,2840,L1-582-502AA17,2
582-502JB17,L1,100,9999,2000/1/1,0,2581,L1-582-502AA17,2
582-502EA19,L1,100,1797,2013/6/1,0,2346,L1-582-502AA19,2
582-502EA19,L1,100,1797,2023/5/9,0,2581,L1-582-502AA19,2
582-502EA19,L1,100,1797,2024/5/1,0,2840,L1-582-502AA19,2
582-502EA19,L1,100,9999,2000/1/1,0,2581,L1-582-502AA19,2
582-502EA21,L1,100,1797,2013/6/1,0,2796,L1-582-502AA21,2
582-502EA21,L1,100,1797,2023/5/9,0,3076,L1-582-502AA21,2
582-502EA21,L1,100,1797,2024/5/1,0,3384,L1-582-502AA21,2
582-502EA21,L1,100,2787,2013/6/1,0,2670,L1-582-502AA21,2
582-502EA21,L1,100,9999,2000/1/1,0,3076,L1-582-502AA21,2
603-502QA26,L1,100,1797,2013/6/1,0,3265,L1-582-502AA26,2
603-502QA26,L1,100,1797,2023/5/9,0,3592,L1-582-502AA26,2
603-502QA26,L1,100,1797,2024/5/1,0,3952,L1-582-502AA26,2
603-502QA26,L1,100,9999,2000/1/1,0,3592,L1-582-502AA26,2
3147-502EA30,L1,100,1797,2013/6/1,0,3119,L1-582-502AA30,2
3147-502EA30,L1,100,1797,2023/5/9,0,3431,L1-582-502AA30,2
3147-502EA30,L1,100,1797,2024/5/1,0,3775,L1-582-502AA30,2
3147-502EA30,L1,100,1800,2013/6/1,0,6300,L1-582-502AA30,2
3147-502EA30,L1,100,2787,2013/6/1,0,3050,L1-582-502AA30,2
3147-502EA30,L1,100,9999,2000/1/1,0,3775,L1-582-502AA30,2
582-502RA38,L1,100,1797,2013/6/1,0,5142,L1-582-502AA38,2
582-502RA38,L1,100,1797,2016/9/1,0,7700,L1-582-502AA38,2
582-502RA38,L1,100,1797,2023/5/9,0,8470,L1-582-502AA38,2
582-502RA38,L1,100,1797,2024/5/1,0,9317,L1-582-502AA38,2
582-502RA38,L1,100,9999,2000/1/1,0,7700,L1-582-502AA38,2
582-502FA40,L1,100,1797,2013/6/1,0,5750,L1-582-502AA40,2
582-502FA40,L1,100,1797,2023/5/9,0,6325,L1-582-502AA40,2
582-502FA40,L1,100,1797,2024/5/1,0,6958,L1-582-502AA40,2
582-502FA40,L1,100,9999,2000/1/1,0,5750,L1-582-502AA40,2
582-502FA41,L1,100,1797,2021/10/25,0,12500,L1-582-502AA41,2
582-502FA41,L1,100,1797,2023/5/9,0,13750,L1-582-502AA41,2
582-502FA41,L1,100,1797,2024/5/1,0,15125,L1-582-502AA41,2
582-502FA41,L1,100,9999,2000/1/1,0,12500,L1-582-502AA41,2
582-502KA7.6,L1,100,1797,2015/9/1,0,10000,L1-582-502AA7.6,2
582-502KA7.6,L1,100,1797,2023/5/9,0,11000,L1-582-502AA7.6,2
582-502KA7.6,L1,100,1797,2024/5/1,0,12100,L1-582-502AA7.6,2
582-502KA7.6,L1,100,9999,2000/1/1,0,10000,L1-582-502AA7.6,2
5916-409AA1701400744075,L1,100,1800,2013/6/1,0,5400,L1-5916-409AA17-S,2
59-405A1001800564088,L1,100,3279,2013/6/1,0,15200,L1-59-405A10-S,2
59-405A1001800564088,L1,100,3279,2015/6/1,0,14972,L1-59-405A10-S,2
59-405A1001800564088,L1,100,3279,2020/7/8,0,15200,L1-59-405A10-S,2
59-405A1001800564088,L1,100,9999,2000/1/1,0,15200,L1-59-405A10-S,2
59-405A1101200420132,L1,100,1800,2000/1/1,0,1000,L1-59-405A11-S,2
59-405A1101200420132,L1,100,1800,2013/6/1,0,7440,L1-59-405A11-S,2
59-405A1101200420132,L1,100,2082,2013/6/1,0,3600,L1-59-405A11-S,2
59-405A1101200420132,L1,100,3279,2020/7/8,0,15700,L1-59-405A11-S,2
59-405A1101200420132,L1,100,9999,2000/1/1,0,7440,L1-59-405A11-S,2
59-405A1201200456132,L1,100,1800,2013/6/1,0,1000,L1-59-405A12-S,2
59-405A1201200456132,L1,100,1800,2015/6/1,0,7440,L1-59-405A12-S,2
59-405A1201200456132,L1,100,2082,2013/6/1,0,3834,L1-59-405A12-S,2
59-405A1201200456132,L1,100,3279,2020/7/8,0,16200,L1-59-405A12-S,2
59-405A1201200456132,L1,100,9999,2000/1/1,0,16200,L1-59-405A12-S,2
59-405A0801400348110,L1,100,2082,2013/6/1,0,4000,L1-59-405A8-S,2
59-405A0801400348110,L1,100,3279,2000/1/1,0,1000,L1-59-405A8-S,2
59-405A0801400348110,L1,100,3279,2000/1/2,0,985,L1-59-405A8-S,2
59-405A0801400348110,L1,100,3279,2013/6/1,0,17000,L1-59-405A8-S,2
59-405A0801400348110,L1,100,3279,2015/6/1,0,16745,L1-59-405A8-S,2
59-405A0801400348110,L1,100,9999,2000/1/1,0,17000,L1-59-405A8-S,2
59-405EA0901200336136,L1,100,2082,2013/6/1,0,4500,L1-59-405A9-S,2
59-405EA0901200336136,L1,100,3279,2016/7/21,0,16000,L1-59-405A9-S,2
59-405EA0901200336136,L1,100,3279,2020/7/8,0,16000,L1-59-405A9-S,2
59-405EA0901200336136,L1,100,9999,2000/1/1,0,16000,L1-59-405A9-S,2
59-409DA1301600648050,L1,100,1800,2000/1/1,0,1000,L1-59-40913-S,2
59-409DA1301600648050,L1,100,1800,2013/6/1,0,5820,L1-59-40913-S,2
59-409DA1301600648050,L1,100,2787,2013/6/1,0,3456,L1-59-40913-S,2
59-409DA1301600648050,L1,100,9999,2000/1/1,0,5820,L1-59-40913-S,2
59-409DA1401400576075,L1,100,1800,2013/6/1,0,4075,L1-59-40914-S,2
59-409DA1401400576075,L1,100,3200,2013/6/1,0,3135,L1-59-40914-S,2
59-409DA1401400576075,L1,100,3994,2021/6/17,0,5800,L1-59-40914-S,2
59-409DA1401400576075,L1,100,9999,2000/1/1,0,5800,L1-59-40914-S,2
59-409DA1501400660075,L1,100,1800,2013/6/1,0,4680,L1-59-40915-S,2
59-409DA1501400660075,L1,100,3200,2013/6/1,0,3230,L1-59-40915-S,2
59-409DA1501400660075,L1,100,3408,2013/6/1,0,7020,L1-59-40915-S,2
59-409DA1501400660075,L1,100,9999,2000/1/1,0,4680,L1-59-40915-S,2
251-409BA1601400720075,L1,100,1800,2013/6/1,0,3600,L1-59-40916-S,2
251-409BA1601400720075,L1,100,1800,2020/7/13,0,4680,L1-59-40916-S,2
251-409BA1601400720075,L1,100,3200,2013/6/1,0,3515,L1-59-40916-S,2
251-409BA1601400720075,L1,100,3279,2013/6/1,0,4680,L1-59-40916-S,2
251-409BA1601400720075,L1,100,3279,2015/6/1,0,4609,L1-59-40916-S,2
251-409BA1601400720075,L1,100,3994,2024/6/18,0,6380,L1-59-40916-S,2
251-409BA1601400720075,L1,100,9999,2000/1/1,0,6380,L1-59-40916-S,2
59-409DA1701400744100,L1,100,1800,2013/6/1,0,4680,L1-59-40917-S,2
59-409DA1701400744100,L1,100,3279,2013/6/1,0,6084,L1-59-40917-S,2
59-409DA1701400744100,L1,100,3279,2015/6/1,0,5992,L1-59-40917-S,2
59-409DA1701400744100,L1,100,3994,2022/8/25,0,6550,L1-59-40917-S,2
59-409DA1701400744100,L1,100,9999,2000/1/1,0,6550,L1-59-40917-S,2
251-409BA1801500828075,L1,100,1800,2013/6/1,0,4680,L1-59-40918-S,2
251-409BA1801500828075,L1,100,3279,2000/1/1,0,6084,L1-59-40918-S,2
251-409BA1801500828075,L1,100,3279,2000/1/2,0,5992,L1-59-40918-S,2
251-409BA1801500828075,L1,100,3279,2013/6/1,0,9000,L1-59-40918-S,2
251-409BA1801500828075,L1,100,3279,2015/6/1,0,8865,L1-59-40918-S,2
251-409BA1801500828075,L1,100,3994,2024/6/18,0,6830,L1-59-40918-S,2
251-409BA1801500828075,L1,100,9999,2000/1/1,0,6830,L1-59-40918-S,2
251-409BA1901500864100,L1,100,1800,2013/6/1,0,4914,L1-59-40919-S,2
251-409BA1901500864100,L1,100,3279,2013/6/1,0,6388,L1-59-40919-S,2
251-409BA1901500864100,L1,100,3279,2015/6/1,0,6292,L1-59-40919-S,2
251-409BA1901500864100,L1,100,3408,2013/6/1,0,7371,L1-59-40919-S,2
251-409BA1901500864100,L1,100,3994,2022/1/25,0,7050,L1-59-40919-S,2
251-409BA1901500864100,L1,100,9999,2000/1/1,0,7050,L1-59-40919-S,2
251-409BA2001901188074,L1,100,1800,2013/6/1,0,5320,L1-59-40920-S,2
251-409BA2001901188074,L1,100,3200,2013/6/1,0,5320,L1-59-40920-S,2
251-409BA2001901188074,L1,100,3279,2013/6/1,0,6800,L1-59-40920-S,2
251-409BA2001901188074,L1,100,3279,2015/6/1,0,6698,L1-59-40920-S,2
251-409BA2001901188074,L1,100,3994,2022/8/25,0,7300,L1-59-40920-S,2
251-409BA2001901188074,L1,100,9999,2000/1/1,0,7300,L1-59-40920-S,2
59-409DA2101400924106,L1,100,1800,2013/6/1,0,5382,L1-59-40921-S,2
59-409DA2101400924106,L1,100,3408,2013/6/1,0,8073,L1-59-40921-S,2
59-409DA2101400924106,L1,100,3994,2022/8/25,0,7550,L1-59-40921-S,2
59-409DA2101400924106,L1,100,9999,2000/1/1,0,7550,L1-59-40921-S,2
59-409DA220,L1,100,1800,2013/6/1,0,6084,L1-59-40922-S,2
59-409DA220,L1,100,3408,2013/6/1,0,9200,L1-59-40922-S,2
59-409DA220,L1,100,3994,2024/1/9,0,7800,L1-59-40922-S,2
59-409DA220,L1,100,9999,2000/1/1,0,7800,L1-59-40922-S,2
59-409DA2301801296082,L1,100,2787,2013/6/1,0,4158,L1-59-40923-S,2
59-409DA2301801296082,L1,100,9999,2000/1/1,0,5158,L1-59-40923-S,2
251-409BA2401401056108,L1,100,1800,2013/6/1,0,6084,L1-59-40924-S,2
251-409BA2401401056108,L1,100,3994,2025/8/22,0,8300,L1-59-40924-S,2
251-409BA2401401056108,L1,100,9999,2000/1/1,0,6084,L1-59-40924-S,2
59-409DA2501801404084,L1,100,1800,2013/6/1,0,6107,L1-59-40925-S,2
59-409DA2501801404084,L1,100,9999,2000/1/1,0,6107,L1-59-40925-S,2
478-409HA2602001638066,L1,100,1800,2013/6/1,0,6177,L1-59-40926-S,2
478-409HA2602001638066,L1,100,3994,2021/10/29,0,8800,L1-59-40926-S,2
478-409HA2602001638066,L1,100,9999,2000/1/1,0,8800,L1-59-40926-S,2
59-409B1001800564070,L1,100,3279,2013/6/1,0,13000,L1-59-409B10-S,2
59-409B1001800564070,L1,100,3279,2015/6/1,0,12805,L1-59-409B10-S,2
59-409B1001800564070,L1,100,3279,2020/7/8,0,12805,L1-59-409B10-S,2
59-409B1001800564070,L1,100,9999,2000/1/1,0,12805,L1-59-409B10-S,2
59-409B1101200420110,L1,100,1800,2000/1/1,0,1000,L1-59-409B11-S,2
59-409B1101200420110,L1,100,1800,2013/6/1,0,5640,L1-59-409B11-S,2
59-409B1101200420110,L1,100,2082,2013/6/1,0,4200,L1-59-409B11-S,2
59-409B1101200420110,L1,100,3279,2020/7/8,0,13500,L1-59-409B11-S,2
59-409B1101200420110,L1,100,9999,2000/1/1,0,5640,L1-59-409B11-S,2
59-409B1201200456114,L1,100,1800,2000/1/1,0,1000,L1-59-409B12-S,2
59-409B1201200456114,L1,100,1800,2013/6/1,0,5640,L1-59-409B12-S,2
59-409B1201200456114,L1,100,2082,2013/6/1,0,4492,L1-59-409B12-S,2
59-409B1201200456114,L1,100,3279,2020/7/8,0,14000,L1-59-409B12-S,2
59-409B1201200456114,L1,100,9999,2000/1/1,0,5640,L1-59-409B12-S,2
59-409B0801400348075,L1,100,2082,2013/6/1,0,4000,L1-59-409B8-S,2
59-409B0801400348075,L1,100,3279,2000/1/1,0,1000,L1-59-409B8-S,2
59-409B0801400348075,L1,100,3279,2000/1/2,0,985,L1-59-409B8-S,2
59-409B0801400348075,L1,100,3279,2013/6/1,0,21000,L1-59-409B8-S,2
59-409B0801400348075,L1,100,3279,2015/6/1,0,20685,L1-59-409B8-S,2
59-409B0801400348075,L1,100,9999,2000/1/1,0,21000,L1-59-409B8-S,2
59-409EA0901200336108,L1,100,1800,2018/11/16,0,20000,L1-59-409B9-S,2
59-409EA0901200336108,L1,100,2082,2013/6/1,0,4000,L1-59-409B9-S,2
59-409EA0901200336108,L1,100,3279,2018/10/24,0,10000,L1-59-409B9-S,2
59-409EA0901200336108,L1,100,3279,2020/7/8,0,12000,L1-59-409B9-S,2
59-409EA0901200336108,L1,100,9999,2000/1/1,0,10000,L1-59-409B9-S,2
5145-502EA09,L1,100,1797,2013/6/1,0,2536,L1-59-502B09,2
5145-502EA09,L1,100,1797,2023/3/13,0,3500,L1-59-502B09,2
5145-502EA09,L1,100,1797,2023/5/12,0,3754,L1-59-502B09,2
5145-502EA09,L1,100,1797,2024/4/26,0,3850,L1-59-502B09,2
5145-502EA09,L1,100,3738,2016/7/1,0,3000,L1-59-502B09,2
5145-502EA09,L1,100,9999,2000/1/1,0,2536,L1-59-502B09,2
5145-502EA10,L1,100,1797,2013/6/1,0,3600,L1-59-502B10,2
5145-502EA10,L1,100,1797,2023/5/9,0,3960,L1-59-502B10,2
5145-502EA10,L1,100,1797,2024/5/1,0,4356,L1-59-502B10,2
5145-502EA10,L1,100,9999,2000/1/1,0,3600,L1-59-502B10,2
5145-502AA11,L1,100,1797,2013/6/1,0,2160,L1-59-502B11,2
5145-502AA11,L1,100,1797,2023/5/9,0,2376,L1-59-502B11,2
5145-502AA11,L1,100,1797,2024/5/1,0,2614,L1-59-502B11,2
5145-502AA11,L1,100,9999,2000/1/1,0,2160,L1-59-502B11,2
5145-502AA12,L1,100,1797,2013/6/1,0,2607,L1-59-502B12,2
5145-502AA12,L1,100,1797,2023/5/9,0,2868,L1-59-502B12,2
5145-502AA12,L1,100,1797,2024/5/1,0,3155,L1-59-502B12,2
5145-502AA12,L1,100,2787,2013/6/1,0,2400,L1-59-502B12,2
5145-502AA12,L1,100,9999,2000/1/1,0,2607,L1-59-502B12,2
5145-502EA13,L1,100,1797,2013/6/1,0,2294,L1-59-502B13,2
5145-502EA13,L1,100,1797,2023/5/9,0,2524,L1-59-502B13,2
5145-502EA13,L1,100,1797,2024/5/1,0,2777,L1-59-502B13,2
5145-502EA13,L1,100,2787,2013/6/1,0,2347,L1-59-502B13,2
5145-502EA13,L1,100,9999,2000/1/1,0,2294,L1-59-502B13,2
5145-502AA14,L1,100,1797,2013/6/1,0,3030,L1-59-502B14,2
5145-502AA14,L1,100,1797,2023/5/9,0,3333,L1-59-502B14,2
5145-502AA14,L1,100,1797,2024/5/1,0,3667,L1-59-502B14,2
5145-502AA14,L1,100,9999,2000/1/1,0,3030,L1-59-502B14,2
201-502BA16,L1,100,1797,2013/6/1,0,3398,L1-59-502B16,2
201-502BA16,L1,100,1797,2023/5/9,0,3738,L1-59-502B16,2
201-502BA16,L1,100,1797,2024/5/1,0,4112,L1-59-502B16,2
201-502BA16,L1,100,2787,2013/6/1,0,3100,L1-59-502B16,2
201-502BA16,L1,100,9999,2000/1/1,0,4112,L1-59-502B16,2
5181-502AA17,L1,100,1797,2013/6/1,0,3489,L1-59-502B17,2
5181-502AA17,L1,100,1797,2023/5/9,0,3838,L1-59-502B17,2
5181-502AA17,L1,100,1797,2024/5/1,0,4222,L1-59-502B17,2
5181-502AA17,L1,100,9999,2000/1/1,0,4222,L1-59-502B17,2
5181-502AA18,L1,100,1797,2013/6/1,0,3393,L1-59-502B18,2
5181-502AA18,L1,100,1797,2023/5/9,0,3733,L1-59-502B18,2
5181-502AA18,L1,100,1797,2024/5/1,0,4107,L1-59-502B18,2
5181-502AA18,L1,100,2787,2013/6/1,0,3100,L1-59-502B18,2
5181-502AA18,L1,100,9999,2000/1/1,0,4107,L1-59-502B18,2
5143-502AA19,L1,100,1797,2013/6/1,0,2565,L1-59-502B19,2
5143-502AA19,L1,100,1797,2023/5/9,0,2822,L1-59-502B19,2
5143-502AA19,L1,100,1797,2024/5/1,0,3105,L1-59-502B19,2
5143-502AA19,L1,100,2787,2013/6/1,0,2450,L1-59-502B19,2
5143-502AA19,L1,100,9999,2000/1/1,0,3105,L1-59-502B19,2
5143-502AA20,L1,100,1797,2013/6/1,0,3432,L1-59-502B20,2
5143-502AA20,L1,100,1797,2023/5/9,0,3776,L1-59-502B20,2
5143-502AA20,L1,100,1797,2024/5/1,0,4154,L1-59-502B20,2
5143-502AA20,L1,100,2787,2013/6/1,0,3100,L1-59-502B20,2
5143-502AA20,L1,100,9999,2000/1/1,0,4154,L1-59-502B20,2
5143-502JA21,L1,100,1797,2013/6/1,0,3675,L1-59-502B21,2
5143-502JA21,L1,100,1797,2023/5/9,0,4043,L1-59-502B21,2
5143-502JA21,L1,100,1797,2024/5/1,0,4448,L1-59-502B21,2
5143-502JA21,L1,100,9999,2000/1/1,0,4448,L1-59-502B21,2
5145-502AA22,L1,100,1797,2013/6/1,0,3674,L1-59-502B22,2
5145-502AA22,L1,100,1797,2023/5/9,0,4042,L1-59-502B22,2
5145-502AA22,L1,100,1797,2024/5/1,0,4447,L1-59-502B22,2
5145-502AA22,L1,100,9999,2000/1/1,0,4447,L1-59-502B22,2
5143-502AA24,L1,100,1797,2013/6/1,0,3857,L1-59-502B24,2
5143-502AA24,L1,100,1797,2023/5/9,0,4243,L1-59-502B24,2
5143-502AA24,L1,100,1797,2024/5/1,0,4668,L1-59-502B24,2
5143-502AA24,L1,100,9999,2000/1/1,0,3857,L1-59-502B24,2
5145-502AA26,L1,100,1797,2013/6/1,0,4012,L1-59-502B26,2
5145-502AA26,L1,100,1797,2023/5/9,0,4414,L1-59-502B26,2
5145-502AA26,L1,100,1797,2024/5/1,0,4856,L1-59-502B26,2
5145-502AA26,L1,100,9999,2000/1/1,0,4856,L1-59-502B26,2
3221-502AA26,L1,100,1797,2013/6/1,0,5400,L1-600-502AA26,2
3221-502AA26,L1,100,1797,2023/5/9,0,5940,L1-600-502AA26,2
3221-502AA26,L1,100,1797,2024/5/1,0,6534,L1-600-502AA26,2
3221-502AA26,L1,100,1800,2013/6/1,0,4500,L1-600-502AA26,2
3221-502AA26,L1,100,2787,2013/6/1,0,2826,L1-600-502AA26,2
3221-502AA26,L1,100,9999,2000/1/1,0,5940,L1-600-502AA26,2
3236-502JA26,L1,100,1800,2013/6/1,0,4649,L1-600-502AA30,2
3236-502JA26,L1,100,2787,2013/6/1,0,4649,L1-600-502AA30,2
