HMCD,SEQ,KTSEQ,KTCD
C0355C30022320480000,1,5010,FL
C0355C30022320480000,2,5020,G
C0355C30022320480000,3,5030,BF
C0355C30022320480000,4,5040,CYFIN
C0201B17012840300000,1,5010,FL
C0201B17012840300000,2,5020,G
C0201B17012840300000,3,5030,BF
C0201B17012840300000,4,5040,CYFIN
C0201B19014280300000,1,5010,FL
C0201B19014280300000,2,5020,G
C0201B19014280300000,3,5030,BF
C0201B19014280300000,4,5040,CYFIN
C5211B34025560480000,1,5010,FL
C5211B34025560480000,2,5020,G
C5211B34025560480000,3,5030,BF
C5211B34025560480000,4,5040,CYFIN
C5160A38028800340000,1,5010,FL
C5160A38028800340000,2,5020,G
C5160A38028800340000,3,5030,BF
C5160A38028800340000,4,5040,CYFIN
C0259A26015000480000,1,5010,FL
C0259A26015000480000,2,5020,G
C0259A26015000480000,3,5030,BF
C0259A26015000480000,4,5040,CYFIN
C0059A08003480640000,1,5010,FL
C0059A08003480640000,2,5020,G
C0059A08003480640000,3,5030,BF
C0059A08003480640000,4,5040,CYFIN
C0057A13009000480000,1,5010,FL
C0057A13009000480000,2,5020,G
C0057A13009000480000,3,5030,BF
C0057A13009000480000,4,5040,CYFIN
C0041D36029760400000,1,5010,FL
C0041D36029760400000,2,5020,G
C0041D36029760400000,3,5030,BF
C0041D36029760400000,4,5040,CYFIN
C5211A34023520480000,1,5010,FL
C5211A34023520480000,2,5020,G
C5211A34023520480000,3,5030,BF
C5211A34023520480000,4,5040,CYFIN
C0078A30023040480000,1,5010,FL
C0078A30023040480000,2,5020,G
C0078A30023040480000,3,5030,BF
C0078A30023040480000,4,5040,CYFIN
C0078H30037920300000,1,5010,FL
C0078H30037920300000,2,5020,G
C0078H30037920300000,3,5030,BF
C0078H30037920300000,4,5040,CYFIN
C0041A34025560480000,1,5010,FL
C0041A34025560480000,2,5020,G
C0041A34025560480000,3,5030,BF
C0041A34025560480000,4,5040,CYFIN
C0057A18013560400000,1,5010,FL
C0057A18013560400000,2,5020,G
C0057A18013560400000,3,5030,BF
C0057A18013560400000,4,5040,CYFIN
C0057A34025560400000,1,5010,FL
C0057A34025560400000,2,5020,G
C0057A34025560400000,3,5030,BF
C0057A34025560400000,4,5040,CYFIN
C5211B34014880700000,1,5010,FL
C5211B34014880700000,2,5020,G
C5211B34014880700000,3,5030,BF
C5211B34014880700000,4,5040,CYFIN
C0057A34023520420000,1,5010,FL
C0057A34023520420000,2,5020,G
C0057A34023520420000,3,5030,BF
C0057A34023520420000,4,5040,CYFIN
C0057A36024840420000,1,5010,FL
C0057A36024840420000,2,5020,G
C0057A36024840420000,3,5030,BF
C0057A36024840420000,4,5040,CYFIN
C0078A38050640300000,1,5010,FL
C0078A38050640300000,2,5020,G
C0078A38050640300000,3,5030,BF
C0078A38050640300000,4,5040,CYFIN
C0335A30022320480000,1,5010,FL
C0335A30022320480000,2,5020,G
C0335A30022320480000,3,5030,BF
C0335A30022320480000,4,5040,CYFIN
C0041A36036720400000,1,5010,FL
C0041A36036720400000,2,5020,G
C0041A36036720400000,3,5030,BF
C0041A36036720400000,4,5040,CYFIN
C0041A36040560340000,1,5010,FL
C0041A36040560340000,2,5020,G
C0041A36040560340000,3,5030,BF
C0041A36040560340000,4,5040,CYFIN
C0335A34020880550000,1,5010,FL
C0335A34020880550000,2,5020,G
C0335A34020880550000,3,5030,BF
C0335A34020880550000,4,5040,CYFIN
C0284A33024960480000,1,5010,FL
C0284A33024960480000,2,5020,G
C0284A33024960480000,3,5030,BF
C0284A33024960480000,4,5040,CYFIN
C6207A34019200480000,1,5010,FL
C6207A34019200480000,2,5020,G
C6207A34019200480000,3,5030,BF
C6207A34019200480000,4,5040,CYFIN
C0078B33025680480000,1,5010,FL
C0078B33025680480000,2,5020,G
C0078B33025680480000,3,5030,BF
C0078B33025680480000,4,5040,CYFIN
C5202B33029280420000,1,5010,FL
C5202B33029280420000,2,5020,G
C5202B33029280420000,3,5030,BF
C5202B33029280420000,4,5040,CYFIN
C0065D33028420450000,1,5010,FL
C0065D33028420450000,2,5020,G
C0065D33028420450000,3,5030,BF
C0065D33028420450000,4,5040,CYFIN
C0201B18010800480000,1,5010,FL
C0201B18010800480000,2,5020,G
C0201B18010800480000,3,5030,BF
C0201B18010800480000,4,5040,CYFIN
C0201B19011400480000,1,5010,FL
C0201B19011400480000,2,5020,G
C0201B19011400480000,3,5030,BF
C0201B19011400480000,4,5040,CYFIN
C0078A38025560480000,1,5010,FL
C0078A38025560480000,2,5020,G
C0078A38025560480000,3,5030,BF
C0078A38025560480000,4,5040,CYFIN
C0274D19012240550000,1,5010,FL
C0274D19012240550000,2,5020,G
C0274D19012240550000,3,5030,BF
C0274D19012240550000,4,5040,CYFIN
C5211B34027720420000,1,5010,FL
C5211B34027720420000,2,5020,G
C5211B34027720420000,3,5030,BF
C5211B34027720420000,4,5040,CYFIN
C5201A33026880420000,1,5010,FL
C5201A33026880420000,2,5020,G
C5201A33026880420000,3,5030,BF
C5201A33026880420000,4,5040,CYFIN
C0355D33028800420000,1,5010,FL
C0355D33028800420000,2,5020,G
C0355D33028800420000,3,5030,BF
C0355D33028800420000,4,5040,CYFIN
C0078B36027120480000,1,5010,FL
C0078B36027120480000,2,5020,G
C0078B36027120480000,3,5030,BF
C0078B36027120480000,4,5040,CYFIN
C0057A34017040480000,1,5010,FL
C0057A34017040480000,2,5020,G
C0057A34017040480000,3,5030,BF
C0057A34017040480000,4,5040,CYFIN
C0078B34025560420000,1,5010,FL
C0078B34025560420000,2,5020,G
C0078B34025560420000,3,5030,BF
C0078B34025560420000,4,5040,CYFIN
C0057A40025200480000,1,5010,FL
C0057A40025200480000,2,5020,G
C0057A40025200480000,3,5030,BF
C0057A40025200480000,4,5040,CYFIN
C0078B38029160480000,1,5010,FL
C0078B38029160480000,2,5020,G
C0078B38029160480000,3,5030,BF
C0078B38029160480000,4,5040,CYFIN
C0078B40030240480000,1,5010,FL
C0078B40030240480000,2,5020,G
C0078B40030240480000,3,5030,BF
C0078B40030240480000,4,5040,CYFIN
C0078G42031680480000,1,5010,FL
C0078G42031680480000,2,5020,G
C0078G42031680480000,3,5030,BF
C0078G42031680480000,4,5040,CYFIN
C0057A24013560480000,1,5010,FL
C0057A24013560480000,2,5020,G
C0057A24013560480000,3,5030,BF
C0057A24013560480000,4,5040,CYFIN
C0057A24015000480000,1,5010,FL
C0057A24015000480000,2,5020,G
C0057A24015000480000,3,5030,BF
C0057A24015000480000,4,5040,CYFIN
C0057A30022560400000,1,5010,FL
C0057A30022560400000,2,5020,G
C0057A30022560400000,3,5030,BF
C0057A30022560400000,4,5040,CYFIN
C0078G44033120480000,1,5010,FL
C0078G44033120480000,2,5020,G
C0078G44033120480000,3,5030,BF
C0078G44033120480000,4,5040,CYFIN
C0078B33015960640000,1,5010,FL
C0078B33015960640000,2,5020,G
C0078B33015960640000,3,5030,BF
C0078B33015960640000,4,5040,CYFIN
C0057A33018600480000,1,5010,FL
C0057A33018600480000,2,5020,G
C0057A33018600480000,3,5030,BF
C0057A33018600480000,4,5040,CYFIN
C0057A24012000480000,1,5010,FL
C0057A24012000480000,2,5020,G
C0057A24012000480000,3,5030,BF
C0057A24012000480000,4,5040,CYFIN
C0078A30020880480000,1,5010,FL
C0078A30020880480000,2,5020,G
C0078A30020880480000,3,5030,BF
C0078A30020880480000,4,5040,CYFIN
C5121A42031680480000,1,5010,FL
C5121A42031680480000,2,5020,G
C5121A42031680480000,3,5030,BF
C5121A42031680480000,4,5040,CYFIN
C0078B38036000400000,1,5010,FL
C0078B38036000400000,2,5020,G
C0078B38036000400000,3,5030,BF
C0078B38036000400000,4,5040,CYFIN
C0057A36022560480000,1,5010,FL
C0057A36022560480000,2,5020,G
C0057A36022560480000,3,5030,BF
C0057A36022560480000,4,5040,CYFIN
C0078B30011520700000,1,5010,FL
C0078B30011520700000,2,5020,G
C0078B30011520700000,3,5030,BF
C0078B30011520700000,4,5040,CYFIN
C0041A30018720550000,1,5010,FL
C0041A30018720550000,2,5020,G
C0041A30018720550000,3,5030,BF
C0041A30018720550000,4,5040,CYFIN
C0078A38021360550000,1,5010,FL
C0078A38021360550000,2,5020,G
C0078A38021360550000,3,5030,BF
C0078A38021360550000,4,5040,CYFIN
C0078B30027600400000,1,5010,FL
C0078B30027600400000,2,5020,G
C0078B30027600400000,3,5030,BF
C0078B30027600400000,4,5040,CYFIN
C0201A20008760640000,1,5010,FL
C0201A20008760640000,2,5020,G
C0201A20008760640000,3,5030,BF
C0201A20008760640000,4,5040,CYFIN
C0201A21009660640000,1,5010,FL
C0201A21009660640000,2,5020,G
C0201A21009660640000,3,5030,BF
C0201A21009660640000,4,5040,CYFIN
C0201A22010560640000,1,5010,FL
C0201A22010560640000,2,5020,G
C0201A22010560640000,3,5030,BF
C0201A22010560640000,4,5040,CYFIN
C0355A30022560480000,1,5010,FL
C0355A30022560480000,2,5020,G
C0355A30022560480000,3,5030,BF
C0355A30022560480000,4,5040,CYFIN
C0078B38039120400000,1,5010,FL
C0078B38039120400000,2,5020,G
C0078B38039120400000,3,5030,BF
C0078B38039120400000,4,5040,CYFIN
C0057A22009720640000,1,5010,FL
C0057A22009720640000,2,5020,G
C0057A22009720640000,3,5030,BF
C0057A22009720640000,4,5040,CYFIN
C0078B38025560480000,1,5010,FL
C0078B38025560480000,2,5020,G
C0078B38025560480000,3,5030,BF
C0078B38025560480000,4,5040,CYFIN
C0201A21009680640000,1,5010,FL
C0201A21009680640000,2,5020,G
C0201A21009680640000,3,5030,BF
C0201A21009680640000,4,5040,CYFIN
C0259A26013560480000,1,5010,FL
C0259A26013560480000,2,5020,G
C0259A26013560480000,3,5030,BF
C0259A26013560480000,4,5040,CYFIN
C0078G44024000480000,1,5010,FL
C0078G44024000480000,2,5020,G
C0078G44024000480000,3,5030,BF
C0078G44024000480000,4,5040,CYFIN
C0259A26019560480000,1,5010,FL
C0259A26019560480000,2,5020,G
C0259A26019560480000,3,5030,BF
C0259A26019560480000,4,5040,CYFIN
C0057A13007320480000,1,5010,FL
C0057A13007320480000,2,5020,G
C0057A13007320480000,3,5030,BF
C0057A13007320480000,4,5040,CYFIN
C0259A26022920420000,1,5010,FL
C0259A26022920420000,2,5020,G
C0259A26022920420000,3,5030,BF
C0259A26022920420000,4,5040,CYFIN
C0201A13006600480000,1,5010,FL
C0201A13006600480000,2,5020,G
C0201A13006600480000,3,5030,BF
C0201A13006600480000,4,5040,CYFIN
C0078B30024600420000,1,5010,FL
C0078B30024600420000,2,5020,G
C0078B30024600420000,3,5030,BF
C0078B30024600420000,4,5040,CYFIN
C0328A44026300550000,1,5010,FL
C0328A44026300550000,2,5020,G
C0328A44026300550000,3,5030,BF
C0328A44026300550000,4,5040,CYFIN
C0335A38020880550000,1,5010,FL
C0335A38020880550000,2,5020,G
C0335A38020880550000,3,5030,BF
C0335A38020880550000,4,5040,CYFIN
C0259A26013080480000,1,5010,FL
C0259A26013080480000,2,5020,G
C0259A26013080480000,3,5030,BF
C0259A26013080480000,4,5040,CYFIN
C0057A30019600480000,1,5010,FL
C0057A30019600480000,2,5020,G
C0057A30019600480000,3,5030,BF
C0057A30019600480000,4,5040,CYFIN
C0078B33033120300000,1,5010,FL
C0078B33033120300000,2,5020,G
C0078B33033120300000,3,5030,BF
C0078B33033120300000,4,5040,CYFIN
C0201B21013920480000,1,5010,FL
C0201B21013920480000,2,5020,G
C0201B21013920480000,3,5030,BF
C0201B21013920480000,4,5040,CYFIN
C0078B36015840640000,1,5010,FL
C0078B36015840640000,2,5020,G
C0078B36015840640000,3,5030,BF
C0078B36015840640000,4,5040,CYFIN
C0078B38016800640000,1,5010,FL
C0078B38016800640000,2,5020,G
C0078B38016800640000,3,5030,BF
C0078B38016800640000,4,5040,CYFIN
C0078F33051600220000,1,5010,FL
C0078F33051600220000,2,5020,G
C0078F33051600220000,3,5030,BF
C0078F33051600220000,4,5040,CYFIN
C0078A33016560550000,1,5010,FL
C0078A33016560550000,2,5020,G
C0078A33016560550000,3,5030,BF
C0078A33016560550000,4,5040,CYFIN
C0057A36017040640000,1,5010,FL
C0057A36017040640000,2,5020,G
C0057A36017040640000,3,5030,BF
C0057A36017040640000,4,5040,CYFIN
C0078B34014880640000,1,5010,FL
C0078B34014880640000,2,5020,G
C0078B34014880640000,3,5030,BF
C0078B34014880640000,4,5040,CYFIN
C0078B34032040400000,1,5010,FL
C0078B34032040400000,2,5020,G
C0078B34032040400000,3,5030,BF
C0078B34032040400000,4,5040,CYFIN
C0335C36031680420000,1,5010,FL
C0335C36031680420000,2,5020,G
C0335C36031680420000,3,5030,BF
C0335C36031680420000,4,5040,CYFIN
C0078E30032880340000,1,5010,FL
C0078E30032880340000,2,5020,G
C0078E30032880340000,3,5030,BF
C0078E30032880340000,4,5040,CYFIN
C0065A33022540480000,1,5010,FL
C0065A33022540480000,2,5020,G
C0065A33022540480000,3,5030,BF
C0065A33022540480000,4,5040,CYFIN
C0065A33024500480000,1,5010,FL
C0065A33024500480000,2,5020,G
C0065A33024500480000,3,5030,BF
C0065A33024500480000,4,5040,CYFIN
C0201A15008400480000,1,5010,FL
C0201A15008400480000,2,5020,G
C0201A15008400480000,3,5030,BF
C0201A15008400480000,4,5040,CYFIN
C0078A30016800550000,1,5010,FL
C0078A30016800550000,2,5020,G
C0078A30016800550000,3,5030,BF
C0078A30016800550000,4,5040,CYFIN
C0251A26012600480000,1,5010,FL
C0251A26012600480000,2,5020,G
C0251A26012600480000,3,5030,BF
C0251A26012600480000,4,5040,CYFIN
C6201B34018720480000,1,5010,FL
C6201B34018720480000,2,5020,G
C6201B34018720480000,3,5030,BF
C6201B34018720480000,4,5040,CYFIN
C5163A33008880950000,1,5010,FL
C5163A33008880950000,2,5020,G
C5163A33008880950000,3,5030,BF
C5163A33008880950000,4,5040,CYFIN
C0274F48027360550000,1,5010,FL
C0274F48027360550000,2,5020,G
C0274F48027360550000,3,5030,BF
C0274F48027360550000,4,5040,CYFIN
C0041A30028800400000,1,5010,FL
C0041A30028800400000,2,5020,G
C0041A30028800400000,3,5030,BF
C0041A30028800400000,4,5040,CYFIN
C0078B30028800400000,1,5010,FL
C0078B30028800400000,2,5020,G
C0078B30028800400000,3,5030,BF
C0078B30028800400000,4,5040,CYFIN
C5545A30033840350000,1,5010,FL
C5545A30033840350000,2,5020,G
C5545A30033840350000,3,5030,BF
C5545A30033840350000,4,5040,CYFIN
C0078B32024000480000,1,5010,FL
C0078B32024000480000,2,5020,G
C0078B32024000480000,3,5030,BF
C0078B32024000480000,4,5040,CYFIN
C0078G42033600420000,1,5010,FL
C0078G42033600420000,2,5020,G
C0078G42033600420000,3,5030,BF
C0078G42033600420000,4,5040,CYFIN
C0259B26013320480000,1,5010,FL
C0259B26013320480000,2,5020,G
C0259B26013320480000,3,5030,BF
C0259B26013320480000,4,5040,CYFIN
C0041A30022560480000,1,5010,FL
C0041A30022560480000,2,5020,G
C0041A30022560480000,3,5030,BF
C0041A30022560480000,4,5040,CYFIN
C0201A18009000480000,1,5010,FL
C0201A18009000480000,2,5020,G
C0201A18009000480000,3,5030,BF
C0201A18009000480000,4,5040,CYFIN
C0274D30016800550000,1,5010,FL
C0274D30016800550000,2,5020,G
C0274D30016800550000,3,5030,BF
C0274D30016800550000,4,5040,CYFIN
C0201A14007800480000,1,5010,FL
C0201A14007800480000,2,5020,G
C0201A14007800480000,3,5030,BF
C0201A14007800480000,4,5040,CYFIN
C0078B40020160480000,1,5010,FL
C0078B40020160480000,2,5020,G
C0078B40020160480000,3,5030,BF
C0201B15007800480000,1,5010,FL
C0201B15007800480000,2,5020,G
C0201B15007800480000,3,5030,BF
C0201B15007800480000,4,5040,CYFIN
C5163A38009540950000,1,5010,FL
C5163A38009540950000,2,5020,G
C5163A38009540950000,3,5030,BF
C5163A38009540950000,4,5040,CYFIN
C0272A38024400550000,1,5010,FL
C0272A38024400550000,2,5020,G
C0272A38024400550000,3,5030,BF
C0272A38024400550000,4,5040,CYFIN
C5163A33008280950000,1,5010,FL
C5163A33008280950000,2,5020,G
C5163A33008280950000,3,5030,BF
C5163A33008280950000,4,5040,CYFIN
TS-5037BA,1,5010,FL
TS-5037BA,2,5020,G
TS-5037BA,3,5030,BF
TS-5037BA,4,5040,CYFIN
C5538A34006840740000,1,5010,FL
C5538A34006840740000,2,5020,G
C5538A34006840740000,3,5030,BF
C5538A34006840740000,4,5040,CYFIN
C5163A33007200950000,1,5010,FL
C5163A33007200950000,2,5020,G
C5163A33007200950000,3,5030,BF
C5163A33007200950000,4,5040,CYFIN
C5163A30006600950000,1,5010,FL
C5163A30006600950000,2,5020,G
C5163A30006600950000,3,5030,BF
C5163A30006600950000,4,5040,CYFIN
TS-4970HA18,1,5010,FL
TS-4970HA18,2,5020,G
TS-4970HA18,3,5030,BF
TS-4970HA18,4,5040,CYFIN
C5163B30005640950000,1,5010,FL
C5163B30005640950000,2,5020,G
C5163B30005640950000,3,5030,BF
C5163B30005640950000,4,5040,CYFIN
C5163B33006240950000,1,5010,FL
C5163B33006240950000,2,5020,G
C5163B33006240950000,3,5030,BF
C5163B33006240950000,4,5040,CYFIN
C0272A30024500420000,1,5010,FL
C0272A30024500420000,2,5020,G
C0272A30024500420000,3,5030,BF
C0272A30024500420000,4,5040,CYFIN
C5163B33006390950000,1,5010,FL
C5163B33006390950000,2,5020,G
C5163B33006390950000,3,5030,BF
C5163B33006390950000,4,5040,CYFIN
C5163B33006360950000,1,5010,FL
C5163B33006360950000,2,5020,G
C5163B33006360950000,3,5030,BF
C5163B33006360950000,4,5040,CYFIN
TS-4970KA18,1,5010,FL
TS-4970KA18,2,5020,G
TS-4970KA18,3,5030,BF
TS-4970KA18,4,5040,CYFIN
C0078A38029160480000,1,5010,FL
C0078A38029160480000,2,5020,G
C0078A38029160480000,3,5030,BF
C0078A38029160480000,4,5040,CYFIN
C0274D34018720480000,1,5010,FL
C0274D34018720480000,2,5020,G
C0274D34018720480000,3,5030,BF
C0274D34018720480000,4,5040,CYFIN
TS-5420BA19,1,5010,FL
TS-5420BA19,2,5020,G
TS-5420BA19,3,5030,BF
TS-5420BA19,4,5040,CYFIN
C6207Z34019200480000,1,5010,FL
C6207Z34019200480000,2,5020,G
C6207Z34019200480000,3,5030,BF
C6207Z34019200480000,4,5040,CYFIN
C5546A19012240550000,1,5010,FL
C5546A19012240550000,2,5020,G
C5546A19012240550000,3,5030,BF
C5546A19012240550000,4,5040,CYFIN
C5163A33007440950000,1,5010,FL
C5163A33007440950000,2,5020,G
C5163A33007440950000,3,5030,BF
C5163A33007440950000,4,5040,CYFIN
C0078A30009600700000,1,5010,FL
C0078A30009600700000,2,5020,G
C0078A30009600700000,3,5030,BF
C0078A30009600700000,4,5040,CYFIN
TS-5469HA38024400550000,1,5010,FL
TS-5469HA38024400550000,2,5020,G
TS-5469HA38024400550000,3,5030,BF
TS-5469HA38024400550000,4,5040,CYFIN
C5163A36007920950000,1,5010,FL
C5163A36007920950000,2,5020,G
C5163A36007920950000,3,5030,BF
C5163A36007920950000,4,5040,CYFIN
C5542B30025920350000,1,5010,FL
C5542B30025920350000,2,5020,G
C5542B30025920350000,3,5030,BF
C5542B30025920350000,4,5040,CYFIN
C4404A30025200422000,1,5010,FL
C4404A30025200422000,2,5020,RST
C4404A30025200422000,3,5030,G
C4404A30025200422000,4,5040,BF
C4404A30025200422000,5,5050,CYFIN
C0041A34023520480000,1,5010,FL
C0041A34023520480000,2,5020,G
C0041A34023520480000,3,5030,BF
C0041A34023520480000,4,5040,CYFIN
C0041A34021360550000,1,5010,FL
C0041A34021360550000,2,5020,G
C0041A34021360550000,3,5030,BF
C0041A34021360550000,4,5040,CYFIN
C0078A33029160420000,1,5010,FL
C0078A33029160420000,2,5020,G
C0078A33029160420000,3,5030,BF
C0078A33029160420000,4,5040,CYFIN
C0201B18013560420000,1,5010,FL
C0201B18013560420000,2,5020,G
C0201B18013560420000,3,5030,BF
C0201B18013560420000,4,5040,CYFIN
C0201B19014280420000,1,5010,FL
C0201B19014280420000,2,5020,G
C0201B19014280420000,3,5030,BF
C0201B19014280420000,4,5040,CYFIN
C5201A33022560480000,1,5010,FL
C5201A33022560480000,2,5020,G
C5201A33022560480000,3,5030,BF
C5201A33022560480000,4,5040,CYFIN
C0078A30020640480000,1,5010,FL
C0078A30020640480000,2,5020,G
C0078A30020640480000,3,5030,BF
C0078A30020640480000,4,5040,CYFIN
C0335A33018000550000,1,5010,FL
C0335A33018000550000,2,5020,G
C0335A33018000550000,3,5030,BF
C0335A33018000550000,4,5040,CYFIN
C0057A17008520480000,1,5010,FL
C0057A17008520480000,2,5020,G
C0057A17008520480000,3,5030,BF
C0057A17008520480000,4,5040,CYFIN
C5204B36022680480000,1,5010,FL
C5204B36022680480000,2,5020,G
C5204B36022680480000,3,5030,BF
C5204B36022680480000,4,5040,CYFIN
C5204B36019200480000,1,5010,FL
C5204B36019200480000,2,5020,G
C5204B36019200480000,3,5030,BF
C5204B36019200480000,4,5040,CYFIN
C0225C30020640480000,1,5010,FL
C0225C30020640480000,2,5020,G
C0225C30020640480000,3,5030,BF
C0225C30020640480000,4,5040,CYFIN
C0041A33020640550000,1,5010,FL
C0041A33020640550000,2,5020,G
C0041A33020640550000,3,5030,BF
C0041A33020640550000,4,5040,CYFIN
C0201B20015120420000,1,5010,FL
C0201B20015120420000,2,5020,G
C0201B20015120420000,3,5030,BF
C0201B20015120420000,4,5040,CYFIN
C0201B16008400480000,1,5010,FL
C0201B16008400480000,2,5020,G
C0201B16008400480000,3,5030,BF
C0201B16008400480000,4,5040,CYFIN
C0078B32015960550000,1,5010,FL
C0078B32015960550000,2,5020,G
C0078B32015960550000,3,5030,BF
C0078B32015960550000,4,5040,CYFIN
C5202B36019200480000,1,5010,FL
C5202B36019200480000,2,5020,G
C5202B36019200480000,3,5030,BF
C5202B36019200480000,4,5040,CYFIN
C5202B36025920480000,1,5010,FL
C5202B36025920480000,2,5020,G
C5202B36025920480000,3,5030,BF
C5202B36025920480000,4,5040,CYFIN
C0078B30016800550000,1,5010,FL
C0078B30016800550000,2,5020,G
C0078B30016800550000,3,5030,BF
C0078B30016800550000,4,5040,CYFIN
C5201A33019200480000,1,5010,FL
C5201A33019200480000,2,5020,G
C5201A33019200480000,3,5030,BF
C5201A33019200480000,4,5040,CYFIN
C6207A34017280480000,1,5010,FL
C6207A34017280480000,2,5020,G
C6207A34017280480000,3,5030,BF
C6207A34017280480000,4,5040,CYFIN
C0078B32019200550000,1,5010,FL
C0078B32019200550000,2,5020,G
C0078B32019200550000,3,5030,BF
C0078B32019200550000,4,5040,CYFIN
C0078B32022680480000,1,5010,FL
C0078B32022680480000,2,5020,G
C0078B32022680480000,3,5030,BF
C0078B32022680480000,4,5040,CYFIN
C0078B32026400420000,1,5010,FL
C0078B32026400420000,2,5020,G
C0078B32026400420000,3,5030,BF
C0078B32026400420000,4,5040,CYFIN
C5204B36025920480000,1,5010,FL
C5204B36025920480000,2,5020,G
C5204B36025920480000,3,5030,BF
C5204B36025920480000,4,5040,CYFIN
C5204B33018720480000,1,5010,FL
C5204B33018720480000,2,5020,G
C5204B33018720480000,3,5030,BF
C5204B33018720480000,4,5040,CYFIN
C0057A24010560640000,1,5010,FL
C0057A24010560640000,2,5020,G
C0057A24010560640000,3,5030,BF
C0057A24010560640000,4,5040,CYFIN
C0059E11004080700000,1,5010,FL
C0059E11004080700000,2,5020,G
C0059E11004080700000,3,5030,BF
C0059E11004080700000,4,5040,CYFIN
C0059E12004560700000,1,5010,FL
C0059E12004560700000,2,5020,G
C0059E12004560700000,3,5030,BF
C0059E12004560700000,4,5040,CYFIN
C0078B33016800640000,1,5010,FL
C0078B33016800640000,2,5020,G
C0078B33016800640000,3,5030,BF
C0078B33016800640000,4,5040,CYFIN
C0078B33018720480000,1,5010,FL
C0078B33018720480000,2,5020,G
C0078B33018720480000,3,5030,BF
C0078B33018720480000,4,5040,CYFIN
C0740T32020160522500,1,5010,FL
C0740T32020160522500,2,5020,RST
C0740T32020160522500,3,5030,G
C0740T32020160522500,4,5040,BF
C0740T32020160522500,5,5050,CYFIN
C0816D34025200522500,1,5010,FL
C0816D34025200522500,2,5020,RST
C0816D34025200522500,3,5030,G
C0816D34025200522500,4,5040,BF
C0816D34025200522500,5,5050,CYFIN
C0740T32028200422000,1,5010,FL
C0740T32028200422000,2,5020,RST
C0740T32028200422000,3,5030,G
C0740T32028200422000,4,5040,BF
C0740T32028200422000,5,5050,CYFIN
C0740T34029880422000,1,5010,FL
C0740T34029880422000,2,5020,RST
C0740T34029880422000,3,5030,G
C0740T34029880422000,4,5040,BF
C0740T34029880422000,5,5050,CYFIN
C0816F34025920522500,1,5010,FL
C0816F34025920522500,2,5020,RST
C0816F34025920522500,3,5030,G
C0816F34025920522500,4,5040,BF
C0816F34025920522500,5,5050,CYFIN
C0740T32028080422000,1,5010,FL
