OYAHMCD,SEQ,STRNO,OYAREVNO,STRSEQ,KOHMCD,SIZEX,SIZEY,SIZEZ,SHAPEQTY,OYAQTYKBN,OYAQTY,OYAUNIT,KOQTY,KOUNIT,VALDEC,HASUKBN,NOTE,REVNOTE,REVDT,REVTANCD,VALFLG
3164-502EA30,1,1,1,1,MA-3164-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
1551-401GA38,1,1,1,1,MA-1551-401AA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
3153-502FA26,1,1,1,1,MA-RH-0175KD-21AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
5132-502JA30,1,1,1,1,MA-5132-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
12Q-411KB31,1,1,1,1,MA-12Q-411BA31,,,,1,1,1,PC,1,PC,0,1,,,,,1
888-502AA30,1,1,1,1,MA-888-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
4206-601AA30,1,1,1,1,MA-4206-601AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
4206-651AA30,1,1,1,1,MA-625-65130-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
1631-111UA,1,1,1,1,MA-1631-111UA,,,,1,1,1,PC,1,PC,0,1,,,,,1
1631-111VA,1,1,1,1,MA-1631-111VA,,,,1,1,1,PC,1,PC,0,1,,,,,1
1631-103DA30,1,1,1,1,MA-1631-103AB30,,,,1,1,1,PC,1,PC,0,1,,,,,1
1531-128BA,1,1,1,1,MA-1531-128BA,,,,1,1,1,PC,1,PC,0,1,,,,,1
4206-502AA30,1,1,1,1,MA-888-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
3139-652CA30,1,1,1,1,MA-720-65230-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
1751-406CB19,1,1,1,1,MA-1751-406CA19,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501BB30,1,1,1,1,MA-1831-501BA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501DB30,1,1,1,1,MA-1831-501AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-111CB,1,1,1,1,MA-1731-111CB,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-111EB,1,1,1,1,MA-1731-111EB,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-111DB,1,1,1,1,MA-1731-111EB,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-652AA16,1,1,1,1,MA-720-65216-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-608AA16,1,1,1,1,MA-3154-608AA16,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501BB34,1,1,1,1,MA-1831-501BA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501DB34,1,1,1,1,MA-1831-501AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-601EA16,1,1,1,1,MA-3154-601AA16,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-501BA16,1,1,1,1,MA-19B-501ZGA16,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501BB26,1,1,1,1,MA-1831-501BA26,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501DB26,1,1,1,1,MA-1831-501AA26,,,,1,1,1,PC,1,PC,0,1,,,,,1
1751-440BA24,1,1,1,1,MA-1751-440AC24,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-608AA14,1,1,1,1,MA-603-608AA14,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-608AA18,1,1,1,1,MA-603-608AA18-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-652AA18,1,1,1,1,MA-720-65218-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-501BA18,1,1,1,1,MA-19B-501ZGA18,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-601EA18,1,1,1,1,MA-3154-601AA18,,,,1,1,1,PC,1,PC,0,1,,,,,1
6109-502FA38,1,1,1,1,MA-5517-502AA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-608AA20,1,1,1,1,MA-3154-608AA20-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-608AA21,1,1,1,1,MA-3154-608AA21-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-601EA20,1,1,1,1,MA-3154-601AA20,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-601EA21,1,1,1,1,MA-3154-601AA21,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-601EA24,1,1,1,1,MA-3154-601AA24,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-608AA24,1,1,1,1,MA-3154-608AA24-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-652AA20,1,1,1,1,MA-720-65220-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-501BA21,1,1,1,1,MA-19B-501ZGA21,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-652AA21,1,1,1,1,MA-720-65221-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-401DA18,1,1,1,1,MA-1731-401CA18,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-406DA16,1,1,1,1,MA-1731-406DA16,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-406DA15,1,1,1,1,MA-1731-406DA15,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-652AA12,1,1,1,1,MA-720-65212-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
3164-502YA34,1,1,1,1,MA-3164-502AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-501BA20,1,1,1,1,MA-19B-501ZGA20,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-601EA12,1,1,1,1,MA-3154-601AA12,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-601EA23,1,1,1,1,MA-3154-601AA23,,,,1,1,1,PC,1,PC,0,1,,,,,1
3164-502AB26,1,1,1,1,MA-3164-502AA26,,,,1,1,1,PC,1,PC,0,1,,,,,1
3164-502AB30,1,1,1,1,MA-3164-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
3164-502AB32,1,1,1,1,MA-3164-502AA32,,,,1,1,1,PC,1,PC,0,1,,,,,1
3164-502AB34,1,1,1,1,MA-3164-502AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
3164-502EB30,1,1,1,1,MA-3164-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5529-602FA38,1,1,1,1,MA-RH-0031A-05E,,,,1,1,1,PC,1,PC,0,1,,,,,1
5174-602AA33,1,1,1,1,MA-RH-0031A-05C,,,,1,1,1,PC,1,PC,0,1,,,,,1
5174-602BA33,1,1,1,1,MA-RH-0031A-05C,,,,1,1,1,PC,1,PC,0,1,,,,,1
12Q-411NB31,1,1,1,1,MA-12Q-411NA31,,,,1,1,1,PC,1,PC,0,1,,,,,1
6207-411AB34,1,1,1,1,MA-12Q-411FA33,,,,1,1,1,PC,1,PC,0,1,,,,,1
6207-411AC38,1,1,1,1,MA-12Q-411FA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-406DA20,1,1,1,1,MA-1731-406DA20,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-406DA21,1,1,1,1,MA-1731-406DA21,,,,1,1,1,PC,1,PC,0,1,,,,,1
12Q-411FB38,1,1,1,1,MA-12Q-411FA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
485-641AC36,1,1,1,1,MA-485-641BA36-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
12Q-411FB34,1,1,1,1,MA-12Q-411FA33,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-601EA12,1,1,1,1,MA-3154-601AA12,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-601EA22,1,1,1,1,MA-3154-601AA22,,,,1,1,1,PC,1,PC,0,1,,,,,1
5176-502EB34,1,1,1,1,MA-474-502AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5176-602AB34,1,1,1,1,MA-RH-0031K-06A,,,,1,1,1,PC,1,PC,0,1,,,,,1
5176-602BA34,1,1,1,1,MA-RH-0031A-05C,,,,1,1,1,PC,1,PC,0,1,,,,,1
3165-502AB30,1,1,1,1,MA-3164-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
3164-502XA30,1,1,1,1,MA-3164-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-501ZKA24,1,1,1,1,MA-1731-501ZKA24,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-609BA4,1,1,1,1,MA-3154-609BA4,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-608AA23,1,1,1,1,MA-3154-608AA23-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-406DA23,1,1,1,1,MA-1731-406DA23,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-406DA24,1,1,1,1,MA-1731-406DA24,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-501BA23,1,1,1,1,MA-19B-501ZGA23,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-501BA24,1,1,1,1,MA-19B-501ZGA24,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-608AA12,1,1,1,1,MA-3154-608AA12,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-608AA13,1,1,1,1,MA-3154-608AA13,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-608AA15,1,1,1,1,MA-3154-608AA15,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-608AA17,1,1,1,1,MA-3154-608AA17,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-608AA19,1,1,1,1,MA-3154-608AA19-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
5173-502EC30,1,1,1,1,MA-474-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5173-502EC34,1,1,1,1,MA-474-502AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
3558-690AA34,1,1,1,1,MA-3558-690AA34-KAKUZAI,,,,1,1,1,PC,1,PC,0,1,,,,,1
5143-601AA14,1,1,1,1,MA-1751-601AA14,,,,1,1,1,PC,1,PC,0,1,,,,,1
5143-501AA14,1,1,1,1,MA-1751-501AA14,,,,1,1,1,PC,1,PC,0,1,,,,,1
5143-502JA14,1,1,1,1,MA-59-502B14,,,,1,1,1,PC,1,PC,0,1,,,,,1
5143-602AA14,1,1,1,1,MA-RH-0031A-07E,,,,1,1,1,PC,1,PC,0,1,,,,,1
5143-602BA14,1,1,1,1,MA-RH-0031A-07E,,,,1,1,1,PC,1,PC,0,1,,,,,1
5143-602CA14,1,1,1,1,MA-RH-0031A-05C,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-601EA23,1,1,1,1,MA-3154-601AA23,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-601EA16,1,1,1,1,MA-3154-601AA16,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-601EA13,1,1,1,1,MA-3154-601AA13,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-601EA14,1,1,1,1,MA-3154-601AA14,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-601EA15,1,1,1,1,MA-3154-601AA15,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-601EA17,1,1,1,1,MA-3154-601AA17,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-501BA12,1,1,1,1,MA-19B-501ZGA12,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-401CA14,1,1,1,1,MA-1731-401CA14,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-406DA12,1,1,1,1,MA-1731-406DA12,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-501ZKA14,1,1,1,1,MA-1731-501ZKA14,,,,1,1,1,PC,1,PC,0,1,,,,,1
1331-102VD,1,1,1,1,MA-1931-102BC,,,,1,1,1,PC,1,PC,0,1,,,,,1
5520-502CD,1,1,1,1,MA-RP-0359-01AD,,,,1,1,1,PC,1,PC,0,1,,,,,1
5520-502JE,1,1,1,1,MA-RP-0359-01AD,,,,1,1,1,PC,1,PC,0,1,,,,,1
5520-502KD,1,1,1,1,MA-RP-0359-01AD,,,,1,1,1,PC,1,PC,0,1,,,,,1
5520-502RB,1,1,1,1,MA-RP-0359-01AD,,,,1,1,1,PC,1,PC,0,1,,,,,1
5520-502BE,1,1,1,1,MA-RP-0359-01AD,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-501AA22,1,1,1,1,MA-1751-501AA22,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-502AA22,1,1,1,1,MA-59-502B22,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-602AA22,1,1,1,1,MA-RH-0031A-07E,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-602GA22,1,1,1,1,MA-RH-0031A-05C,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-641AA22,1,1,1,1,MA-720-65221-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
5160-502AA33,1,1,1,1,MA-474-502AA33,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-601AA22,1,1,1,1,MA-1751-601AA22,,,,1,1,1,PC,1,PC,0,1,,,,,1
1751-501CA22,1,1,1,1,MA-1751-501AA22,,,,1,1,1,PC,1,PC,0,1,,,,,1
582-502EA7.6,1,1,1,1,MA-582-502AA7.6,,,,1,1,1,PC,1,PC,0,1,,,,,1
3142-652BA30,1,1,1,1,MA-720-65230-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
3142-502AA30,1,1,1,1,MA-582-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
3142-601FA30,1,1,1,1,MA-603-601-BLOCK,,,,1,1,1,PC,1,PC,0,1,,,,,1
3142-502KA30,1,1,1,1,MA-582-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-103BA14,1,1,1,1,MA-1731-103BA14,,,,1,1,1,PC,1,PC,0,1,,,,,1
5310-602KA30,1,1,1,1,MA-RH-0031A-05D,,,,1,1,1,PC,1,PC,0,1,,,,,1
5310-602MA30,1,1,1,1,MA-RH-0031A-05D,,,,1,1,1,PC,1,PC,0,1,,,,,1
12Q-411HA31,1,1,1,1,MA-12Q-411HA31,,,,1,1,1,PC,1,PC,0,1,,,,,1
5310-502AA30,1,1,1,1,MA-355-50230,,,,1,1,1,PC,1,PC,0,1,,,,,1
5310-501AA30,1,1,1,1,MA-5310-501AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5310-501BA30,1,1,1,1,MA-5310-501BA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5310-602GA30,1,1,1,1,MA-RH-0031A-05C,,,,1,1,1,PC,1,PC,0,1,,,,,1
5310-601AA30,1,1,1,1,MA-161-601BA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
SPL-2798-501BA38,1,1,1,1,MA-SPL-2798-501BA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
3165-502EA30,1,1,1,1,MA-3164-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
3145-652BA30,1,1,1,1,MA-720-65230-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-501AA21,1,1,1,1,MA-1751-501AA21,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-502AA21,1,1,1,1,MA-59-502B21,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-602AA21,1,1,1,1,MA-RH-0031A-06E,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-602BA21,1,1,1,1,MA-RH-0031A-05C,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-602GA21,1,1,1,1,MA-RH-0031A-07E,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-641AA21,1,1,1,1,MA-720-65220-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5432AA30,1,1,1,1,MA-RH-0031K-06A,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5432BA30,1,1,1,1,MA-RH-0031K-06A,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5432CA30,1,1,1,1,MA-RH-0031K-06A,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-501AA20,1,1,1,1,MA-1751-501AA20,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-601AA21,1,1,1,1,MA-1751-601AA21,,,,1,1,1,PC,1,PC,0,1,,,,,1
3538-501BA24,1,1,1,1,MA-3538-501BA24,,,,1,1,1,PC,1,PC,0,1,,,,,1
3538-608AA24,1,1,1,1,MA-3538-608AA24-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
4408-502AB24,1,1,1,1,MA-954-50224,,,,1,1,1,PC,1,PC,0,1,,,,,1
5160-602AA33,1,1,1,1,MA-RH-0031A-05F,,,,1,1,1,PC,1,PC,0,1,,,,,1
5160-602BA33,1,1,1,1,MA-RH-0031A-05C,,,,1,1,1,PC,1,PC,0,1,,,,,1
5165-601AA44,1,1,1,1,MA-1155-601AA44,,,,1,1,1,PC,1,PC,0,1,,,,,1
5165-641AA44,1,1,1,1,MA-485-641BA44-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
5165-501AA44,1,1,1,1,MA-1151-501CA44,,,,1,1,1,PC,1,PC,0,1,,,,,1
5165-602AA44,1,1,1,1,MA-RH-0031K-06A,,,,1,1,1,PC,1,PC,0,1,,,,,1
5165-602BA44,1,1,1,1,MA-RH-0031A-05C,,,,1,1,1,PC,1,PC,0,1,,,,,1
5165-502AA44,1,1,1,1,MA-474-502AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5310-602NA30,1,1,1,1,MA-RH-0031A-05D,,,,1,1,1,PC,1,PC,0,1,,,,,1
600-652BA30,1,1,1,1,MA-720-65230-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
1751-103BB24,1,1,1,1,MA-1751-103BA24,,,,1,1,1,PC,1,PC,0,1,,,,,1
3147-502LA30,1,1,1,1,MA-582-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
603-601GA30,1,1,1,1,MA-603-601-BLOCK,,,,1,1,1,PC,1,PC,0,1,,,,,1
SPL-2823AA,1,1,1,1,MA-1631-102BD,,,,1,1,1,PC,1,PC,0,1,,,,,1
SPL-2823BA,1,1,1,1,MA-1631-102AD,,,,1,1,1,PC,1,PC,0,1,,,,,1
580-652BA30,1,1,1,1,MA-720-65230-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501DA3036,1,1,1,1,MA-1831-501AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
582-502FA30,1,1,1,1,MA-582-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
582-601FA30,1,1,1,1,MA-603-601-BLOCK,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501BA3036,1,1,1,1,MA-1831-501BA3034,,,,1,1,1,PC,1,PC,0,1,,,,,1
1751-406CB22,1,1,1,1,MA-1751-406CB22,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5412AB34,1,1,1,1,MA-3557-601AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-501ZJA23,1,1,1,1,MA-19B-501ZGA23,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5385-401AA30,1,1,1,1,MA-TS-5385-401AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5385-406AA30,1,1,1,1,MA-TS-5385-406AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
3559-601EA34,1,1,1,1,MA-3557-601AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
3554-502EA34,1,1,1,1,MA-954-50234,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-406AA3036,1,1,1,1,MA-1831-406AA3036,,,,1,1,1,PC,1,PC,0,1,,,,,1
1731-501ZJA24,1,1,1,1,MA-19B-501ZGA24,,,,1,1,1,PC,1,PC,0,1,,,,,1
12Q-411LA34-JTEC,1,1,1,1,MA-12Q-411BA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501DB42,1,1,1,1,MA-1831-501AA42,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501BB42,1,1,1,1,MA-1831-501BA42,,,,1,1,1,PC,1,PC,0,1,,,,,1
3164-502EA42,1,1,1,1,MA-3164-502AA42,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501DB41,1,1,1,1,MA-1831-501AA42,,,,1,1,1,PC,1,PC,0,1,,,,,1
101-440BB30,1,1,1,1,MA-101-440BB30,,,,1,1,1,PC,1,PC,0,1,,,,,1
3538-501AA24,1,1,1,1,MA-3538-501AA24,,,,1,1,1,PC,1,PC,0,1,,,,,1
1635-406AA24,1,1,1,1,MA-1635-406AA24,,,,1,1,1,PC,1,PC,0,1,,,,,1
3538-502AA24,1,1,1,1,MA-954-50224,,,,1,1,1,PC,1,PC,0,1,,,,,1
3538-652AA24,1,1,1,1,MA-720-65224-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
3538-601EA24,1,1,1,1,MA-943-601AA24,,,,1,1,1,PC,1,PC,0,1,,,,,1
3538-502JA24,1,1,1,1,MA-954-50224,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501CB30,1,1,1,1,MA-1831-501BA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-652AA17,1,1,1,1,MA-720-65217-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-501BA17,1,1,1,1,MA-19B-501ZGA17,,,,1,1,1,PC,1,PC,0,1,,,,,1
3166-601EA17,1,1,1,1,MA-3154-601AA17,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5440AA34,1,1,1,1,MA-954-50234,,,,1,1,1,PC,1,PC,0,1,,,,,1
4119-666AB30,1,1,1,1,MA-560-66630-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-401AA30-1,1,1,1,1,MA-1831-401AA30-1,,,,1,1,1,PC,1,PC,0,1,,,,,1
12Q-411BA34-JTEC,1,1,1,1,MA-12Q-411BA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
12Q-411BA31-JTEC,1,1,1,1,MA-12Q-411BA31,,,,1,1,1,PC,1,PC,0,1,,,,,1
12Q-411FA38-JTEC,1,1,1,1,MA-12Q-411FA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
12Q-411BA33-JTEC,1,1,1,1,MA-12Q-411BA33,,,,1,1,1,PC,1,PC,0,1,,,,,1
474-601AB30-JTEC,1,1,1,1,MA-165-601AB30,,,,1,1,1,PC,1,PC,0,1,,,,,1
479-601AA30-JTEC,1,1,1,1,MA-165-601AB30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5176-601BB30-JTEC,1,1,1,1,MA-165-601AB30,,,,1,1,1,PC,1,PC,0,1,,,,,1
5176-601BB34-JTEC,1,1,1,1,MA-165-601BA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
479-601AB34-JTEC,1,1,1,1,MA-165-601BA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-641AA18,1,1,1,1,MA-720-65217-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-608AA16,1,1,1,1,MA-3154-608AA16,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501DB28,1,1,1,1,MA-1831-501AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501BB28,1,1,1,1,MA-1831-501BA28,,,,1,1,1,PC,1,PC,0,1,,,,,1
3153-502FA28,1,1,1,1,MA-RH-0175KD-21AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
5165-502AA32,1,1,1,1,MA-474-502AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
3139-652CA34,1,1,1,1,MA-720-65234-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-601AA20,1,1,1,1,MA-1751-601AA20,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-608AA19,1,1,1,1,MA-3154-608AA19-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-602AA20,1,1,1,1,MA-RH-0031A-07E,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-602GA20,1,1,1,1,MA-RH-0031A-05C,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-641AA20,1,1,1,1,MA-720-65219-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
582-502BA7.6,1,1,1,1,MA-582-502AA7.6,,,,1,1,1,PC,1,PC,0,1,,,,,1
1751-501CA20,1,1,1,1,MA-1751-501AA20,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-502AA20,1,1,1,1,MA-59-502B20,,,,1,1,1,PC,1,PC,0,1,,,,,1
5128-502EA30,1,1,1,1,MA-474-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
3147-502MA30,1,1,1,1,MA-582-502AA30,,,,1,1,1,PC,1,PC,0,1,,,,,1
3153-502FA30,1,1,1,1,MA-RH-0175KD-21AA,,,,1,1,1,PC,1,PC,0,1,,,,,1
100-619FB5,1,1,1,1,MA-100-619FB5,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501BB36,1,1,1,1,MA-1831-501BA36,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501DB36,1,1,1,1,MA-1831-501AA36,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5441VA30,1,1,1,1,MA-RH-0031K-06SA,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5441MA30,1,1,1,1,MA-RH-0031K-06SA,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5441NA30,1,1,1,1,MA-RH-0031K-06TA,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5441PA30,1,1,1,1,MA-RH-0031K-06TA,,,,1,1,1,PC,1,PC,0,1,,,,,1
3164-502AB36,1,1,1,1,MA-3164-502AA36,,,,1,1,1,PC,1,PC,0,1,,,,,1
5308-601AB38,1,1,1,1,MA-161-601BA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
582-601EA41,1,1,1,1,MA-603-601-BLOCK,,,,1,1,1,PC,1,PC,0,1,,,,,1
3164-502ZA36,1,1,1,1,MA-3164-502AA36,,,,1,1,1,PC,1,PC,0,1,,,,,1
3164-502ZA34,1,1,1,1,MA-3164-502AA34,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501BB38,1,1,1,1,MA-1831-501BA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501CB32,1,1,1,1,MA-1831-501BA32,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501DB38,1,1,1,1,MA-1831-501AA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
3164-502ZA38,1,1,1,1,MA-3164-502AA38,,,,1,1,1,PC,1,PC,0,1,,,,,1
3164-502EB32,1,1,1,1,MA-3164-502AA32,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501BA41,1,1,1,1,MA-1831-501BA41,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-406AA41,1,1,1,1,MA-1831-406AA41,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501DA41,1,1,1,1,MA-1831-501AA42,,,,1,1,1,PC,1,PC,0,1,,,,,1
580-652AA41,1,1,1,1,MA-720-65241-DRUM,,,,1,1,1,PC,1,PC,0,1,,,,,1
582-502FA41,1,1,1,1,MA-582-502AA41,,,,1,1,1,PC,1,PC,0,1,,,,,1
582-502ZA41,1,1,1,1,MA-582-502AA41,,,,1,1,1,PC,1,PC,0,1,,,,,1
582-601FA41,1,1,1,1,MA-603-601-BLOCK,,,,1,1,1,PC,1,PC,0,1,,,,,1
1831-501EA26,1,1,1,1,MA-1831-501EA26,,,,1,1,1,PC,1,PC,0,1,,,,,1
