HMCD,SEQ,KTSEQ,KTCD,SRCD,SGNCD,DDTIME,SGTIME,LDTIME,SRPRICE,CSBCD,SUPCLSCD,SUPCD,RCVTSTKBN,RCVCHKKBN
C3164B32028080422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B34029760422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B34029760422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B34029760422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B34029760422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B34029760422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3151F30022680522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151F30022680522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3151F30022680522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3151F30022680522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3151F30022680522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B38033120422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B38033120422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B38033120422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B38033120422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B38033120422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146D26019320523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146D26019320523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146D26019320523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146D26019320523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146D26019320523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144D22018720422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144D22018720422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144D22018720422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144D22018720422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144D22018720422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3151F30025200422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151F30025200422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3151F30025200422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3151F30025200422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3151F30025200422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3662C34025500424020,1,10,FL,60,,0,0,1,0,10,,,2,2
C3662C34025500424020,2,20,RST,60,,0,0,1,0,10,,,2,2
C3662C34025500424020,3,30,G,60,,0,0,1,0,10,,,2,2
C3662C34025500424020,4,40,BF,60,,0,0,1,0,10,,,2,2
C3662C34025500424020,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B30022680522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B30022680522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B30022680522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B30022680522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B30022680522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3156A30034080352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3156A30034080352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3156A30034080352000,3,30,G,60,,0,0,1,0,10,,,2,2
C3156A30034080352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3156A30034080352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B30017400653000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B30017400653000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B30017400653000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B30017400653000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B30017400653000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B36029760422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B36029760422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B36029760422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B36029760422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B36029760422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B36031680422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B36031680422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B36031680422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B36031680422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B36031680422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B34019200652500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B34019200652500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B34019200652500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B34019200652500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B34019200652500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3164B36036720352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3164B36036720352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3164B36036720352000,3,30,G,60,,0,0,1,0,10,,,2,2
C3164B36036720352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3164B36036720352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3164B36031680422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3164B36031680422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3164B36031680422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3164B36031680422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3164B36031680422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B30025200422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B30025200422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B30025200422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B30025200422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B30025200422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B30026400422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B30026400422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B30026400422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B30026400422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B30026400422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B32028080422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B32028080422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B32028080422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B32028080422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B32028080422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B34029880422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B34029880422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B34029880422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B34029880422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B34029880422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B38033360422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B38033360422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B38033360422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B38033360422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B38033360422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C0274D34025200480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0274D34025200480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0274D34025200480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0274D34025200480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0274E34029520420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0274E34029520420000,2,20,G,60,,0,0,1,0,10,,,2,2
C0274E34029520420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0274E34029520420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078G42023760480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078G42023760480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078G42023760480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078G42023760480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078G44024960480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078G44024960480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078G44024960480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078G44024960480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0274D34018720550000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0274D34018720550000,2,20,G,60,,0,0,1,0,10,,,2,2
C0274D34018720550000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0274D34018720550000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C5181A21012480420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C5181A21012480420000,2,20,G,60,,0,0,1,0,10,,,2,2
C5181A21012480420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C5181A21012480420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B34025440480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B34025440480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B34025440480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B34025440480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C5211B34019200480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C5211B34019200480000,2,20,G,60,,0,0,1,0,10,,,2,2
C5211B34019200480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C5211B34019200480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B30026400420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B30026400420000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B30026400420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B30026400420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B34025560480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B34025560480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B34025560480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B34025560480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B32028080420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B32028080420000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B32028080420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B32028080420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0335C33028800420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0335C33028800420000,2,20,G,60,,0,0,1,0,10,,,2,2
C0335C33028800420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0335C33028800420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B33028800420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B33028800420000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B33028800420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B33028800420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B32018000480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B32018000480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B32018000480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B32018000480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C5211B36020280480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C5211B36020280480000,2,20,G,60,,0,0,1,0,10,,,2,2
C5211B36020280480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C5211B36020280480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C5211B36027120480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C5211B36027120480000,2,20,G,60,,0,0,1,0,10,,,2,2
C5211B36027120480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C5211B36027120480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0274D38024000550000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0274D38024000550000,2,20,G,60,,0,0,1,0,10,,,2,2
C0274D38024000550000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0274D38024000550000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C5540A38024000550000,1,10,FL,60,,0,0,1,0,10,,,2,2
C5540A38024000550000,2,20,G,60,,0,0,1,0,10,,,2,2
C5540A38024000550000,3,30,BF,60,,0,0,1,0,10,,,2,2
C5540A38024000550000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078A33028800420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078A33028800420000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078A33028800420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078A33028800420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0274E30033840350000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0274E30033840350000,2,20,G,60,,0,0,1,0,10,,,2,2
C0274E30033840350000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0274E30033840350000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B34021360480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B34021360480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B34021360480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B34021360480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B30030000400000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B30030000400000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B30030000400000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B30030000400000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0274E34038160350000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0274E34038160350000,2,20,G,60,,0,0,1,0,10,,,2,2
C0274E34038160350000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0274E34038160350000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078A33024960480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078A33024960480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078A33024960480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078A33024960480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0335A34021600550000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0335A34021600550000,2,20,G,60,,0,0,1,0,10,,,2,2
C0335A34021600550000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0335A34021600550000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078E33041280300000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078E33041280300000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078E33041280300000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078E33041280300000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B30015120480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B30015120480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B30015120480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B30015120480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0259A26016560480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0259A26016560480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0259A26016560480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0259A26016560480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C5156A05501880640000,1,10,FL,60,,0,0,1,0,10,,,2,2
C5156A05501880640000,2,20,G,60,,0,0,1,0,10,,,2,2
C5156A05501880640000,3,30,BF,60,,0,0,1,0,10,,,2,2
C5156A05501880640000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C5156A07002360640000,1,10,FL,60,,0,0,1,0,10,,,2,2
C5156A07002360640000,2,20,G,60,,0,0,1,0,10,,,2,2
C5156A07002360640000,3,30,BF,60,,0,0,1,0,10,,,2,2
C5156A07002360640000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0274D30011520740000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0274D30011520740000,2,20,G,60,,0,0,1,0,10,,,2,2
C0274D30011520740000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0274D30011520740000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0274D30018720550000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0274D30018720550000,2,20,G,60,,0,0,1,0,10,,,2,2
C0274D30018720550000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0274D30018720550000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B36031680420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B36031680420000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B36031680420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B36031680420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B36036000400000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B36036000400000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B36036000400000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B36036000400000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0274D24015120550000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0274D24015120550000,2,20,G,60,,0,0,1,0,10,,,2,2
C0274D24015120550000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0274D24015120550000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B34027720420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B34027720420000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B34027720420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B34027720420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078E34042480300000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078E34042480300000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078E34042480300000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078E34042480300000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0274E38033120420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0274E38033120420000,2,20,G,60,,0,0,1,0,10,,,2,2
C0274E38033120420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0274E38033120420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078A33033120400000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078A33033120400000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078A33033120400000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078A33033120400000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B33025560480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B33025560480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B33025560480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B33025560480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B33022560480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B33022560480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B33022560480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B33022560480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B33019440480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B33019440480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B33019440480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B33019440480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B34029760420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B34029760420000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B34029760420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B34029760420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B30013200640000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B30013200640000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B30013200640000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B30013200640000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C5181A16009240420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C5181A16009240420000,2,20,G,60,,0,0,1,0,10,,,2,2
C5181A16009240420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C5181A16009240420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C5181A17009960420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C5181A17009960420000,2,20,G,60,,0,0,1,0,10,,,2,2
C5181A17009960420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C5181A17009960420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C5181A18010560420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C5181A18010560420000,2,20,G,60,,0,0,1,0,10,,,2,2
C5181A18010560420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C5181A18010560420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C6207A34018720480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C6207A34018720480000,2,20,G,60,,0,0,1,0,10,,,2,2
C6207A34018720480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C6207A34018720480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078G44024720480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078G44024720480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078G44024720480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078G44024720480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B36032160420000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B36032160420000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B36032160420000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B36032160420000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C0078B34017040480000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0078B34017040480000,2,20,G,60,,0,0,1,0,10,,,2,2
C0078B34017040480000,3,30,BF,60,,0,0,1,0,10,,,2,2
C0078B34017040480000,4,40,CYFIN,60,,0,0,1,0,10,,,2,2
C3144F30047040251700,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144F30047040251700,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144F30047040251700,3,30,G,60,,0,0,1,0,10,,,2,2
C3144F30047040251700,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144F30047040251700,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3164B34025680522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3164B34025680522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3164B34025680522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3164B34025680522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3164B34025680522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3636D34025500422500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3636D34025500422500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3636D34025500422500,3,30,G,60,,0,0,1,0,10,,,2,2
C3636D34025500422500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3636D34025500422500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3154C18011280485025,1,10,FL,60,,0,0,1,0,10,,,2,2
C3154C18011280485025,2,20,RST,60,,0,0,1,0,10,,,2,2
C3154C18011280485025,3,30,G,60,,0,0,1,0,10,,,2,2
C3154C18011280485025,4,40,BF,60,,0,0,1,0,10,,,2,2
C3154C18011280485025,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3164E26019320522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3164E26019320522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3164E26019320522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3164E26019320522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3164E26019320522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B30018600523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B30018600523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B30018600523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B30018600523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B30018600523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B30022680523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B30022680523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B30022680523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B30022680523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B30022680523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3164B30028800422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3164B30028800422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3164B30028800422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3164B30028800422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3164B30028800422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3164B32024480522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3164B32024480522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3164B32024480522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3164B32024480522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3164B32024480522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144D15010200523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144D15010200523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144D15010200523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144D15010200523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144D15010200523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144D17012240523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144D17012240523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144D17012240523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144D17012240523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144D17012240523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144D19012960523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144D19012960523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144D19012960523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144D19012960523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144D19012960523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144D21014280523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144D21014280523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144D21014280523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144D21014280523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144D21014280523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B30018600523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B30018600523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B30018600523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B30018600523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B30018600523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3164B32028800422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3164B32028800422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3164B32028800422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3164B32028800422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3164B32028800422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3636D34029520422000,1,10,FL,60,,0,0,1,0,10,,,2,2
